dimension_a,dimension_b,cooccurrence_count,city_balanced_joint_probability,ppmi
D214,D332,4,1.0509397190547976e-05,0.0
D214,D341,4,1.0675973105732626e-05,0.0
D215,D241,4,1.050497328625759e-05,0.0
D215,D327,4,1.0491898915727472e-05,0.0
D215,D357,4,1.0835358142245112e-05,0.0
D215,D358,4,1.0516048172176713e-05,0.0
D215,D382,4,1.0483917630049667e-05,0.0
D215,D392,4,1.0476243376887815e-05,0.0
D215,D410,4,1.0821583312518998e-05,0.0
D215,D432,4,1.0491007734346079e-05,0.0
D215,D446,4,1.0522300750201302e-05,0.0
D216,D237,4,1.0554991772602099e-05,0.0
D216,D248,4,1.0489443439911499e-05,0.0
D216,D257,4,1.0498483275041374e-05,0.0
D216,D374,4,1.08555863893774e-05,0.0
D216,D377,4,1.053497141597428e-05,0.0
D217,D246,4,1.0485235179009995e-05,0.0
D217,D248,4,1.0568025220221025e-05,0.0
D217,D261,4,1.0676894300447966e-05,0.0
D217,D263,4,1.0473170967357573e-05,0.0
D217,D312,4,1.0482470121812214e-05,0.0
D217,D321,4,1.0523816475640304e-05,0.0
D217,D348,4,1.0513453659314117e-05,0.0
D217,D350,4,1.0481641731351171e-05,0.0
D217,D368,4,1.0501352057625252e-05,0.0
D217,D382,4,1.049316084391938e-05,0.0
D217,D388,4,1.0737470849936163e-05,0.0
D217,D397,4,1.0496870726768506e-05,0.0
D217,D447,4,1.0471977205462767e-05,0.0
D217,D483,4,1.0780169785681195e-05,0.0
D218,D228,4,1.0508875975890333e-05,0.0
D218,D235,4,1.0448793863147507e-05,0.0
D218,D272,4,1.0950143595838655e-05,0.0
D218,D285,4,1.0512148897781141e-05,0.0
D218,D328,4,1.0592788934856644e-05,0.0
D218,D385,4,1.0599026298298093e-05,0.0
D218,D388,4,1.049358332534919e-05,0.0
D218,D397,4,1.0523816475640304e-05,0.0
D218,D398,4,1.053026322881449e-05,0.0
D218,D425,4,1.0537435219849406e-05,0.0
D219,D240,4,1.0572608573506516e-05,0.0
D219,D256,4,1.047398730291832e-05,0.0
D219,D265,4,1.0500687321605774e-05,0.0
D219,D268,4,1.0528090021224246e-05,0.0
D219,D279,4,1.0483881325331077e-05,0.0
D219,D406,4,1.0491337051372543e-05,0.0
D219,D410,4,1.0537253905797235e-05,0.0
D219,D417,4,1.0519835656922424e-05,0.0
D219,D447,4,1.0512858981024062e-05,0.0
D219,D481,4,1.0453927095059113e-05,0.0
D220,D471,4,1.0534351224051368e-05,0.0
D220,D503,4,1.0507646342492175e-05,0.0
D221,D237,4,1.0475439411004934e-05,0.0
D221,D286,4,1.0536500213398994e-05,0.0
D221,D453,4,1.048055368183614e-05,0.0
D221,D492,4,1.0482893725525675e-05,0.0
D222,D269,4,1.0522727383671414e-05,0.0
D222,D319,4,1.0508824047711093e-05,0.0
D222,D332,4,1.0512972391983101e-05,0.0
D222,D442,4,1.0560007054446978e-05,0.0
D223,D237,4,1.070177732650524e-05,0.0
D223,D344,4,1.0552970063666708e-05,0.0
D223,D346,4,1.0561372314105262e-05,0.0
D223,D352,4,1.049558973513192e-05,0.0
D223,D362,4,1.0801189834134566e-05,0.0
D223,D390,4,1.0976053081236534e-05,0.0
D223,D472,4,1.0796633238902815e-05,0.0
D224,D348,4,1.0975013469055731e-05,0.0
D224,D355,4,1.0488891507261218e-05,0.0
D226,D269,4,1.0470955040194833e-05,0.0
D226,D270,4,1.0650381431011721e-05,0.0
D226,D292,4,1.054961394520732e-05,0.0
D226,D342,4,1.0466450730956555e-05,0.0
D226,D386,4,1.0797307534250492e-05,0.0
D226,D456,4,1.0576228538705764e-05,0.0
D226,D491,4,1.0538519701395303e-05,0.0
D228,D235,4,1.0508787999152314e-05,0.0
D228,D264,4,1.0504159568267016e-05,0.0
D228,D272,4,1.0887415717561306e-05,0.0
D228,D274,4,1.0481651776576607e-05,0.0
D228,D299,4,1.0488476278945436e-05,0.0
D231,D250,4,1.0685651654904407e-05,0.0
D231,D252,4,1.0523849409134947e-05,0.0
D231,D316,4,1.1296337177402037e-05,0.0
D231,D369,4,1.0492160176777587e-05,0.0
D231,D505,4,1.0460032366496995e-05,0.0
D232,D301,4,1.0454921772444447e-05,0.0
D232,D315,4,1.0467874191171066e-05,0.0
D232,D353,4,1.0464954230362192e-05,0.0
D232,D430,4,1.0480941460932984e-05,0.0
D232,D511,4,1.0493647354789581e-05,0.0
D233,D299,4,1.0497603706355333e-05,0.0
D233,D368,4,1.0465580882922867e-05,0.0
D233,D444,4,1.0541886042063822e-05,0.0
D233,D460,4,1.0458192508131334e-05,0.0
D234,D252,4,1.0473404888971218e-05,0.0
D234,D268,4,1.0454236579373791e-05,0.0
D234,D303,4,1.0471148815001724e-05,0.0
D234,D315,4,1.0478016886491205e-05,0.0
D234,D426,4,1.0471148815001724e-05,0.0
D234,D438,4,1.0471148815001724e-05,0.0
D234,D458,4,1.0455878035687527e-05,0.0
D234,D479,4,1.0526705632125909e-05,0.0
D235,D240,4,1.049221266039776e-05,0.0
D235,D282,4,1.054068751094317e-05,0.0
D235,D312,4,1.0504159568267016e-05,0.0
D235,D345,4,1.0451575322313953e-05,0.0
D235,D349,4,1.0462707141572038e-05,0.0
D235,D388,4,1.0477163913890497e-05,0.0
D235,D427,4,1.0764158210839843e-05,0.0
D235,D472,4,1.0476541904536297e-05,0.0
D236,D377,4,1.0465979862424495e-05,0.0
D236,D422,4,1.0479528006795271e-05,0.0
D237,D305,4,1.0549357807843447e-05,0.0
D237,D322,4,1.0488004378389992e-05,0.0
D237,D331,4,1.0469899897953007e-05,0.0
D237,D359,4,1.0517898377226122e-05,0.0
D237,D385,4,1.0613998260958642e-05,0.0
D237,D396,4,1.0564495814335261e-05,0.0
D237,D397,4,1.0486066340142705e-05,0.0
D237,D430,4,1.082890367306318e-05,0.0
D237,D455,4,1.048499349094474e-05,0.0
D237,D465,4,1.0774448121621682e-05,0.0
D240,D265,4,1.0583765110667526e-05,0.0
D240,D268,4,1.0515271448565379e-05,0.0
D240,D271,4,1.071115474412072e-05,0.0
D240,D331,4,1.0491036041549324e-05,0.0
D240,D355,4,1.0507077269333563e-05,0.0
D240,D382,4,1.0461246265942228e-05,0.0
D240,D388,4,1.0505316244247833e-05,0.0
D240,D400,4,1.0549391994174091e-05,0.0
D240,D406,4,1.058416104140247e-05,0.0
D240,D427,4,1.051821584059572e-05,0.0
D240,D444,4,1.0771212153115268e-05,0.0
D241,D266,4,1.05024581577627e-05,0.0
D241,D317,4,1.0475289615605492e-05,0.0
D241,D332,4,1.0465224213953436e-05,0.0
D241,D364,4,1.0511363046779976e-05,0.0
D241,D391,4,1.0501168254968365e-05,0.0
D241,D433,4,1.0516706205156232e-05,0.0
D241,D461,4,1.049461465279901e-05,0.0
D244,D361,4,1.0483496520567372e-05,0.0
D244,D471,4,1.0483496520567372e-05,0.0
D245,D468,4,1.050601387842823e-05,0.0
D245,D506,4,1.0464547551671008e-05,0.0
D246,D285,4,1.052712086044169e-05,0.0
D246,D301,4,1.0460045884512198e-05,0.0
D246,D326,4,1.0517306765366348e-05,0.0
D246,D368,4,1.0436850275066677e-05,0.0
D246,D396,4,1.055234899880282e-05,0.0
D246,D407,4,1.0550759516373948e-05,0.0
D246,D425,4,1.052747460171948e-05,0.0
D247,D332,4,1.0870187346374297e-05,0.0
D247,D333,4,1.0487394422125133e-05,0.0
D247,D339,4,1.0846895144593541e-05,0.0
D247,D373,4,1.076742894652673e-05,0.0
D247,D412,4,1.1150949624180182e-05,0.0
D247,D426,4,1.0969461801368677e-05,0.0
D247,D498,4,1.0864560056238912e-05,0.0
D248,D265,4,1.0580721460226157e-05,0.0
D248,D281,4,1.0438527401530797e-05,0.0
D248,D316,4,1.0819889435253619e-05,0.0
D248,D353,4,1.0448443317525304e-05,0.0
D248,D398,4,1.0538367119985558e-05,0.0
D248,D412,4,1.0793779987780308e-05,0.0
D248,D511,4,1.0801893470837624e-05,0.0
D250,D280,4,1.0559712233812775e-05,0.0
D250,D310,4,1.0808264686662466e-05,0.0
D250,D312,4,1.0538881775615008e-05,0.0
D250,D314,4,1.1144594580640508e-05,0.0
D250,D352,4,1.0546818301002668e-05,0.0
D250,D427,4,1.0787111459178194e-05,0.0
D250,D446,4,1.0492524448088766e-05,0.0
D250,D463,4,1.0527631010926156e-05,0.0
D251,D286,4,1.0461690819426566e-05,0.0
D251,D304,4,1.0481445223360204e-05,0.0
D251,D310,4,1.0494392843553086e-05,0.0
D251,D355,4,1.0520329450514916e-05,0.0
D251,D378,4,1.0484386113503812e-05,0.0
D251,D406,4,1.0488800715951848e-05,0.0
D251,D421,4,1.052053695620317e-05,0.0
D251,D425,4,1.0531112180289463e-05,0.0
D252,D254,4,1.0504845586634883e-05,0.0
D252,D288,4,1.0510501224514905e-05,0.0
D252,D301,4,1.0485399793569819e-05,0.0
D252,D304,4,1.049852131889302e-05,0.0
D252,D314,4,1.0485667776832815e-05,0.0
D252,D403,4,1.0733781848827048e-05,0.0
D252,D460,4,1.0788549171688536e-05,0.0
D252,D485,4,1.0463260875251773e-05,0.0
D254,D342,4,1.052188552188552e-05,0.0
D254,D356,4,1.0498055947262128e-05,0.0
D254,D437,4,1.050948933253363e-05,0.0
D255,D274,4,1.0522867563617588e-05,0.0
D255,D325,4,1.0856668106168881e-05,0.0
D255,D417,4,1.0793416807974389e-05,0.0
D255,D419,4,1.0523641860657639e-05,0.0
D256,D272,4,1.0490899538546254e-05,0.0
D256,D327,4,1.045943251774138e-05,0.0
D256,D334,4,1.1083684560017078e-05,0.0
D256,D380,4,1.0494271608318982e-05,0.0
D256,D389,4,1.1073601430273655e-05,0.0
D256,D398,4,1.0500603487732195e-05,0.0
D256,D427,4,1.1274411176702184e-05,0.0
D256,D500,4,1.0787002439214502e-05,0.0
D257,D279,4,1.0634507393832672e-05,0.0
D257,D294,4,1.0472765091435404e-05,0.0
D257,D344,4,1.0490306807457572e-05,0.0
D257,D404,4,1.0861316909125666e-05,0.0
D257,D454,4,1.055761325447374e-05,0.0
D257,D455,4,1.0485330063511862e-05,0.0
D257,D466,4,1.0485027374908649e-05,0.0
D259,D426,4,1.0476500200933947e-05,0.0
D259,D503,4,1.0529691726737576e-05,0.0
D260,D319,4,1.0479785592002282e-05,0.0
D260,D479,4,1.0775009519781474e-05,0.0
D261,D292,4,1.0762098288303423e-05,0.0
D261,D348,4,1.0443591551134435e-05,0.0
D261,D373,4,1.0962243631960725e-05,0.0
D261,D403,4,1.07820015298308e-05,0.0
D261,D420,4,1.0562890771005699e-05,0.0
D262,D267,4,1.0980070180291755e-05,0.0
D262,D270,4,1.0813549385374299e-05,0.0
D262,D293,4,1.0842191063831147e-05,0.0
D262,D449,4,1.0548719735448542e-05,0.0
D262,D451,4,1.0532542148343558e-05,0.0
D262,D476,4,1.0523890077647826e-05,0.0
D263,D345,4,1.0835688121337338e-05,0.0
D263,D348,4,1.0541713012742633e-05,0.0
D263,D398,4,1.0587392472156156e-05,0.0
D263,D426,4,1.0793261018464802e-05,0.0
D263,D498,4,1.0572608573506516e-05,0.0
D264,D271,4,1.0454515186712046e-05,0.0
D264,D272,4,1.0561560264679606e-05,0.0
D264,D274,4,1.0490058057567257e-05,0.0
D264,D281,4,1.048291958593503e-05,0.0
D264,D300,4,1.0518684607334091e-05,0.0
D264,D317,4,1.0758150503649509e-05,0.0
D264,D354,4,1.0962698875311251e-05,0.0
D264,D355,4,1.0524404733277276e-05,0.0
D264,D406,4,1.0443591551134435e-05,0.0
D264,D412,4,1.0669719109099057e-05,0.0
D264,D441,4,1.0511105485396535e-05,0.0
D264,D444,4,1.1084714405988618e-05,0.0
D264,D498,4,1.0517154957367226e-05,0.0
D265,D301,4,1.0493518007404336e-05,0.0
D265,D446,4,1.046150371444749e-05,0.0
D266,D288,4,1.0464135286379523e-05,0.0
D266,D468,4,1.0545689976403023e-05,0.0
D267,D492,4,1.0545959744260512e-05,0.0
D268,D301,4,1.0477766000819106e-05,0.0
D268,D348,4,1.0507547367753919e-05,0.0
D268,D349,4,1.0496458429627285e-05,0.0
D268,D379,4,1.0639072149101143e-05,0.0
D268,D398,4,1.0593142528283006e-05,0.0
D269,D415,4,1.0688734907628322e-05,0.0
D269,D463,4,1.0519261083844885e-05,0.0
D269,D504,4,1.0639072149101143e-05,0.0
D269,D506,4,1.0472793465128234e-05,0.0
D270,D271,4,1.0501415365168502e-05,0.0
D270,D314,4,1.047894172762949e-05,0.0
D270,D422,4,1.0501052239943187e-05,0.0
D270,D453,4,1.0463260875251773e-05,0.0
D271,D274,4,1.0533078783292573e-05,0.0
D271,D311,4,1.076742894652673e-05,0.0
D271,D324,4,1.0864560056238912e-05,0.0
D271,D326,4,1.0511114591285723e-05,0.0
D271,D358,4,1.0472344322982648e-05,0.0
D271,D388,4,1.0504498878652974e-05,0.0
D271,D389,4,1.0443591551134435e-05,0.0
D271,D426,4,1.0471975860168652e-05,0.0
D272,D287,4,1.0501921130783867e-05,0.0
D272,D290,4,1.0603757315419712e-05,0.0
D272,D349,4,1.0512357345058506e-05,0.0
D272,D350,4,1.0453910838178232e-05,0.0
D272,D362,4,1.0557212514529997e-05,0.0
D272,D380,4,1.0440948972973235e-05,0.0
D272,D388,4,1.0508357669153208e-05,0.0
D272,D396,4,1.0555817821560975e-05,0.0
D272,D427,4,1.0512207493916909e-05,0.0
D272,D486,4,1.0478780283102345e-05,0.0
D272,D500,4,1.0484523190214103e-05,0.0
D274,D307,4,1.0443183761575467e-05,0.0
D274,D310,4,1.0511942116742724e-05,0.0
D274,D312,4,1.050655435273607e-05,0.0
D274,D331,4,1.0524477439794385e-05,0.0
D274,D391,4,1.0514213764682433e-05,0.0
D276,D315,4,1.053121970256374e-05,0.0
D276,D386,4,1.0479521626318529e-05,0.0
D276,D397,4,1.0499152789102155e-05,0.0
D276,D430,4,1.0573623804268567e-05,0.0
D276,D461,4,1.0582397584820524e-05,0.0
D276,D502,4,1.0514914744202253e-05,0.0
D277,D336,4,1.0562768118616606e-05,0.0
D277,D418,4,1.04988978649347e-05,0.0
D277,D471,4,1.0487558295958819e-05,0.0
D277,D477,4,1.0490867575771152e-05,0.0
D278,D280,4,1.0595713509298426e-05,0.0
D278,D363,4,1.0565518524176319e-05,0.0
D278,D445,4,1.1091266341919025e-05,0.0
D278,D492,4,1.0496208244771576e-05,0.0
D279,D299,4,1.0501359563138925e-05,0.0
D279,D349,4,1.1068414069708047e-05,0.0
D279,D421,4,1.054917499667887e-05,0.0
D279,D432,4,1.0793746596044815e-05,0.0
D279,D440,4,1.0488417504783506e-05,0.0
D280,D284,4,1.0548806373693187e-05,0.0
D280,D318,4,1.0595713509298426e-05,0.0
D280,D437,4,1.045392515804244e-05,0.0
D280,D503,4,1.0531778405947226e-05,0.0
D281,D373,4,1.0472340333764677e-05,0.0
D281,D406,4,1.0504594017564134e-05,0.0
D281,D440,4,1.0543230635712735e-05,0.0
D281,D441,4,1.046905261740886e-05,0.0
D282,D306,4,1.0477481767993098e-05,0.0
D282,D321,4,1.0718799539221532e-05,0.0
D282,D341,4,1.0477710796157569e-05,0.0
D282,D348,4,1.0489224660069677e-05,0.0
D282,D349,4,1.0796010517405277e-05,0.0
D282,D350,4,1.0516031922315057e-05,0.0
D282,D389,4,1.0697853021614798e-05,0.0
D282,D441,4,1.068265737456522e-05,0.0
D283,D464,4,1.0488639933387004e-05,0.0
D283,D491,4,1.0466620651355318e-05,0.0
D284,D340,4,1.0443591551134435e-05,0.0
D284,D376,4,1.0557975944199162e-05,0.0
D284,D462,4,1.0558131531168782e-05,0.0
D285,D316,4,1.0654891941425793e-05,0.0
D285,D324,4,1.065367310609804e-05,0.0
D285,D362,4,1.071580662540717e-05,0.0
D285,D397,4,1.0466422836871727e-05,0.0
D285,D404,4,1.045904230395904e-05,0.0
D285,D481,4,1.0487394422125133e-05,0.0
D286,D313,4,1.0767579982617834e-05,0.0
D286,D430,4,1.0678588277974784e-05,0.0
D286,D455,4,1.0481863184039205e-05,0.0
D286,D461,4,1.0789872143551703e-05,0.0
D287,D344,4,1.0463117971135132e-05,0.0
D287,D363,4,1.0574387693052049e-05,0.0
D287,D396,4,1.0532872002254158e-05,0.0
D287,D444,4,1.0511526888426943e-05,0.0
D287,D500,4,1.049461465279901e-05,0.0
D288,D344,4,1.0450981120031087e-05,0.0
D288,D366,4,1.0444427612270907e-05,0.0
D289,D363,4,1.0737430018305473e-05,0.0
D290,D348,4,1.0498410981735965e-05,0.0
D290,D383,4,1.070806387968644e-05,0.0
D290,D396,4,1.0627980382973558e-05,0.0
D290,D433,4,1.0543285996333531e-05,0.0
D290,D505,4,1.0458821196764645e-05,0.0
D290,D511,4,1.0786446857042964e-05,0.0
D292,D350,4,1.0496208244771576e-05,0.0
D292,D357,4,1.0796588304107344e-05,0.0
D292,D363,4,1.0595317578563481e-05,0.0
D292,D370,4,1.047649501786961e-05,0.0
D292,D435,4,1.0538235410199595e-05,0.0
D292,D478,4,1.108344521217618e-05,0.0
D293,D327,4,1.0700382174208312e-05,0.0
D293,D360,4,1.0511942116742724e-05,0.0
D293,D467,4,1.0875783312425726e-05,0.0
D293,D468,4,1.0502717048505284e-05,0.0
D293,D470,4,1.1038418741136331e-05,0.0
D294,D304,4,1.0476610627213037e-05,0.0
D294,D312,4,1.0449543897085477e-05,0.0
D294,D360,4,1.0511105485396535e-05,0.0
D295,D312,4,1.0604900103076675e-05,0.0
D295,D427,4,1.047273772018092e-05,0.0
D295,D444,4,1.0535867400702785e-05,0.0
D295,D453,4,1.0599587835138503e-05,0.0
D295,D485,4,1.0463260875251773e-05,0.0
D298,D334,4,1.0458585810731396e-05,0.0
D298,D350,4,1.078364604942321e-05,0.0
D299,D311,4,1.0535100763359524e-05,0.0
D299,D332,4,1.050580374288915e-05,0.0
D299,D344,4,1.0477311701464688e-05,0.0
D299,D441,4,1.046951047671942e-05,0.0
D300,D357,4,1.078631363968428e-05,0.0
D300,D362,4,1.0784146931843393e-05,0.0
D300,D467,4,1.0436857457893857e-05,0.0
D300,D480,4,1.0778965948875158e-05,0.0
D300,D494,4,1.04561514722604e-05,0.0
D301,D311,4,1.0988273498776495e-05,0.0
D301,D379,4,1.0441550515263501e-05,0.0
D301,D389,4,1.0784146931843393e-05,0.0
D301,D392,4,1.0635393576796912e-05,0.0
D301,D410,4,1.0441550515263501e-05,0.0
D301,D412,4,1.044217153830141e-05,0.0
D301,D447,4,1.0434399687189023e-05,0.0
D301,D454,4,1.045823418258717e-05,0.0
D303,D312,4,1.0755086549001038e-05,0.0
D303,D331,4,1.054014987507985e-05,0.0
D303,D390,4,1.083801939930495e-05,0.0
D303,D396,4,1.04895114504449e-05,0.0
D303,D421,4,1.0494426139394767e-05,0.0
D303,D435,4,1.0661096229666564e-05,0.0
D304,D318,4,1.047833226522599e-05,0.0
D304,D333,4,1.0523546435148644e-05,0.0
D304,D356,4,1.0745075619165087e-05,0.0
D304,D433,4,1.0461948628243004e-05,0.0
D304,D455,4,1.0497457777842302e-05,0.0
D304,D461,4,1.055359109136952e-05,0.0
D305,D306,4,1.0468401471416702e-05,0.0
D305,D411,4,1.0479405482110676e-05,0.0
D305,D460,4,1.0982678953731423e-05,0.0
D305,D470,4,1.0552943346439306e-05,0.0
D306,D348,4,1.0619847409842199e-05,0.0
D306,D439,4,1.0455128553482864e-05,0.0
D306,D441,4,1.0479774824764605e-05,0.0
D307,D316,4,1.0488852710999736e-05,0.0
D307,D328,4,1.0447275116624076e-05,0.0
D307,D444,4,1.076561412133216e-05,0.0
D307,D466,4,1.0456145626780464e-05,0.0
D307,D476,4,1.0507077269333563e-05,0.0
D307,D500,4,1.0457007449045534e-05,0.0
D308,D431,4,1.0981638191528407e-05,0.0
D308,D457,4,1.0670524784074165e-05,0.0
D308,D494,4,1.0472765091435402e-05,0.0
D308,D507,4,1.0785117929463418e-05,0.0
D310,D343,4,1.0505935274556434e-05,0.0
D310,D391,4,1.0507367585309921e-05,0.0
D310,D410,4,1.0471465426065174e-05,0.0
D310,D426,4,1.0500524998846193e-05,0.0
D310,D498,4,1.0482628127186903e-05,0.0
D310,D502,4,1.0518874946984464e-05,0.0
D311,D317,4,1.0804844106212252e-05,0.0
D311,D357,4,1.0582437566479789e-05,0.0
D311,D388,4,1.0474910493448e-05,0.0
D311,D466,4,1.0501482724288492e-05,0.0
D312,D313,4,1.0473414934196656e-05,0.0
D312,D328,4,1.0510868855447422e-05,0.0
D312,D345,4,1.0864146494162078e-05,0.0
D312,D359,4,1.0469315948402929e-05,0.0
D312,D369,4,1.0491755257284134e-05,0.0
D312,D387,4,1.0778139224653061e-05,0.0
D312,D412,4,1.0514094931298594e-05,0.0
D312,D447,4,1.0501168254968365e-05,0.0
D313,D334,4,1.0543019576129142e-05,0.0
D313,D382,4,1.0791300692064198e-05,0.0
D313,D421,4,1.0461004801282278e-05,0.0
D314,D337,4,1.0890877705756998e-05,0.0
D314,D400,4,1.0788384947063303e-05,0.0
D314,D406,4,1.0487394422125133e-05,0.0
D314,D451,4,1.0799736489624835e-05,0.0
D315,D334,4,1.049068922910334e-05,0.0
D315,D346,4,1.0475604301946339e-05,0.0
D315,D376,4,1.0564568520852368e-05,0.0
D315,D377,4,1.0470902595210683e-05,0.0
D315,D427,4,1.1132349173059244e-05,0.0
D315,D435,4,1.050197389178952e-05,0.0
D315,D443,4,1.0535327743211193e-05,0.0
D315,D452,4,1.0669261296458358e-05,0.0
D315,D453,4,1.0575139027548806e-05,0.0
D315,D460,4,1.1092555844781791e-05,0.0
D315,D504,4,1.0577102418339989e-05,0.0
D315,D510,4,1.047444006047068e-05,0.0
D316,D350,4,1.0473993176761164e-05,0.0
D316,D360,4,1.0504480665111088e-05,0.0
D316,D363,4,1.0640274279996818e-05,0.0
D316,D368,4,1.0479605057335763e-05,0.0
D316,D411,4,1.078511156929695e-05,0.0
D316,D460,4,1.1264302767020238e-05,0.0
D317,D346,4,1.0504655702720515e-05,0.0
D317,D374,4,1.0501281668709566e-05,0.0
D317,D470,4,1.0526833898965993e-05,0.0
D317,D481,4,1.0795779091746384e-05,0.0
D318,D349,4,1.0516553779705747e-05,0.0
D318,D487,4,1.0666816642841139e-05,0.0
D319,D350,4,1.0491814998753148e-05,0.0
D320,D335,4,1.050304970743136e-05,0.0
D320,D361,4,1.0483306910730958e-05,0.0
D320,D437,4,1.0493836193496282e-05,0.0
D321,D378,4,1.0773833792971088e-05,0.0
D321,D391,4,1.0496060156355169e-05,0.0
D321,D406,4,1.0822948510038615e-05,0.0
D321,D425,4,1.0445235492949884e-05,0.0
D321,D500,4,1.0551787461962409e-05,0.0
D321,D511,4,1.0710064561145486e-05,0.0
D322,D345,4,1.1037596481340125e-05,0.0
D322,D380,4,1.0565769146251531e-05,0.0
D322,D425,4,1.0472591170980647e-05,0.0
D322,D439,4,1.0502042929446917e-05,0.0
D322,D489,4,1.0492923638296489e-05,0.0
D322,D494,4,1.066864838699074e-05,0.0
D324,D385,4,1.0480220476840526e-05,0.0
D324,D389,4,1.0778139224653061e-05,0.0
D324,D391,4,1.0496782001629652e-05,0.0
D324,D400,4,1.0767005081716654e-05,0.0
D325,D370,4,1.0444620073445117e-05,0.0
D325,D492,4,1.0734665736479969e-05,0.0
D325,D504,4,1.0682113545756717e-05,0.0
D325,D506,4,1.049374946566481e-05,0.0
D326,D410,4,1.0961421372164519e-05,0.0
D326,D424,4,1.0524404733277276e-05,0.0
D326,D427,4,1.0780169785681195e-05,0.0
D327,D333,4,1.0551988550786114e-05,0.0
D327,D412,4,1.0519918905535317e-05,0.0
D327,D438,4,1.0504152360334821e-05,0.0
D327,D491,4,1.0532856825801728e-05,0.0
D327,D496,4,1.055454614967269e-05,0.0
D327,D499,4,1.0558047109265393e-05,0.0
D327,D510,4,1.0485298067954515e-05,0.0
D328,D339,4,1.0483901432531971e-05,0.0
D328,D398,4,1.0552282382285225e-05,0.0
D328,D470,4,1.0550273375836014e-05,0.0
D329,D405,4,1.0542484197182728e-05,0.0
D329,D415,4,1.079054192827609e-05,0.0
D329,D468,4,1.0540442428593828e-05,0.0
D330,D437,4,1.0950757924489248e-05,0.0
D330,D471,4,1.0655915662052334e-05,0.0
D331,D339,4,1.0507535980036037e-05,0.0
D331,D370,4,1.044768322624458e-05,0.0
D331,D378,4,1.0464940052422063e-05,0.0
D331,D394,4,1.0478953653892441e-05,0.0
D331,D472,4,1.0487303447730759e-05,0.0
D332,D420,4,1.051000184377534e-05,0.0
D332,D435,4,1.0471291164415319e-05,0.0
D332,D443,4,1.05204949879468e-05,0.0
D332,D486,4,1.0473172557498805e-05,0.0
D332,D487,4,1.07672079204762e-05,0.0
D333,D374,4,1.0850775236981133e-05,0.0
D333,D420,4,1.0730717894178578e-05,0.0
D333,D488,4,1.0557677530212551e-05,0.0
D334,D345,4,1.0743636125584418e-05,0.0
D334,D394,4,1.0465595069496099e-05,0.0
D334,D461,4,1.046745812532713e-05,0.0
D335,D365,4,1.0550197671844922e-05,0.0
D336,D415,4,1.0780563817320458e-05,0.0
D337,D415,4,1.0708821428265898e-05,0.0
D337,D468,4,1.0449560633758153e-05,0.0
D337,D504,4,1.0567320531308525e-05,0.0
D338,D419,4,1.0604521344868611e-05,0.0
D338,D479,4,1.055075951637395e-05,0.0
D339,D366,4,1.0467691487335128e-05,0.0
D339,D380,4,1.0607265977194378e-05,0.0
D339,D411,4,1.0431335732540553e-05,0.0
D340,D413,4,1.0459836449946781e-05,0.0
D340,D418,4,1.0496581962052808e-05,0.0
D340,D436,4,1.0465826300882046e-05,0.0
D340,D476,4,1.0463165043822206e-05,0.0
D340,D495,4,1.0443591551134435e-05,0.0
D341,D368,4,1.0457789810542703e-05,0.0
D341,D443,4,1.0487394422125133e-05,0.0
D341,D460,4,1.078202990352363e-05,0.0
D341,D467,4,1.1076052018151307e-05,0.0
D341,D470,4,1.0489412023131229e-05,0.0
D341,D488,4,1.0574838154563336e-05,0.0
D342,D422,4,1.0461008699619327e-05,0.0
D342,D463,4,1.0571344079357226e-05,0.0
D342,D470,4,1.0643237785764426e-05,0.0
D342,D483,4,1.04960206596089e-05,0.0
D343,D349,4,1.0462500360533621e-05,0.0
D343,D403,4,1.0479602152170491e-05,0.0
D343,D467,4,1.0492674379831626e-05,0.0
D343,D489,4,1.0493398899295329e-05,0.0
D343,D507,4,1.0508787999152315e-05,0.0
D344,D345,4,1.0658576919112174e-05,0.0
D344,D463,4,1.0503495547053952e-05,0.0
D344,D487,4,1.0470955040194833e-05,0.0
D345,D388,4,1.054778226173549e-05,0.0
D345,D434,4,1.0800096237827638e-05,0.0
D345,D446,4,1.0652444159791688e-05,0.0
D345,D472,4,1.0585821773909376e-05,0.0
D345,D486,4,1.0590888964190083e-05,0.0
D346,D387,4,1.0522891150549277e-05,0.0
D348,D362,4,1.0499548458581936e-05,0.0
D348,D387,4,1.1083076067706315e-05,0.0
D348,D393,4,1.0498682087021962e-05,0.0
D348,D398,4,1.0507622425947064e-05,0.0
D348,D403,4,1.1028177483151978e-05,0.0
D348,D457,4,1.0465980888468464e-05,0.0
D348,D494,4,1.0977913199078968e-05,0.0
D349,D359,4,1.0753448210718735e-05,0.0
D349,D379,4,1.0501275579242746e-05,0.0
D349,D427,4,1.0482214565110068e-05,0.0
