dimension_id,dimension_index,fine_cluster,coarse_cluster,image_occurrence_count,image_prevalence,city_balanced_prevalence,mean_patch_share_all_images,mean_patch_share_when_present,strong_activation_count,strong_activation_prevalence,city_balanced_strong_activation_prevalence,mean_activation_share_all_images,mean_activation_share_when_strong
D456,456,F004,C004,18450,0.04870412704781716,0.04915022406653469,0.0026660398332471543,0.033322548531607765,6207,0.016385177050720928,0.016560441516472693,0.0006645662759171694,0.04055899267124058
D457,457,F002,C002,2435,0.0064278888542783075,0.006424312237878695,0.00042518129162450634,0.03297573649583037,7708,0.020347501966643613,0.020303182685734635,0.001197985206225251,0.05887627917122952
D458,458,F028,C021,38873,0.10261655993115427,0.10234395939547611,0.005255162109509052,0.032324912575067845,9288,0.02451837029919381,0.024448914542961067,0.002118290669553312,0.08639606318463035
D459,459,F006,C006,10,2.639790083892529e-05,2.616313741423197e-05,8.161799953259553e-06,0.02806122448979592,9397,0.024806107418338094,0.024847364898635923,0.0018286095355687381,0.0737161016329763
D460,460,F006,C006,169,0.00044612452417783737,0.0004536922089736667,6.464792042185785e-05,0.0254196353097452,7050,0.018610520091442328,0.018856246362628226,0.0013808189580234735,0.07419561362277109
D461,461,F060,C031,7060,0.018636917992281253,0.018614985946959678,0.001310399878634304,0.032588021044111695,14473,0.03820568188417657,0.038093651677227086,0.0032729092565264135,0.08566551086428681
D462,462,F054,C023,22,5.807538184563563e-05,5.7932102286354354e-05,4.484949479266388e-06,0.030148423005565864,3134,0.008273102122919186,0.008227038855250059,0.00041362100645893243,0.049995878246573026
D463,463,F049,C029,64,0.00016894656536912186,0.0001687392789743873,5.9152847185999933e-05,0.022480867346938774,4336,0.011446129803758006,0.01143741340736226,0.0008908937200322114,0.07783362021106141
D464,464,F000,C000,6093,0.01608424098115718,0.016051906512157786,0.0014685179173327648,0.026539320799713287,8414,0.022211193765871738,0.02214708946008864,0.0014870331128831883,0.06694971592063033
D465,465,F012,C011,6160,0.016261106916777977,0.016374449927533674,0.0009745674003595071,0.03574824410283594,11399,0.030090967166290936,0.030411492453754643,0.002072962468896551,0.06888985845622017
D466,466,F020,C013,3776,0.009967847356778189,0.010004819531495663,0.0009285596303259516,0.026354689121411277,7939,0.020957293476022786,0.020991114299361412,0.0016599029734662984,0.07920407162143296
D467,467,F038,C000,235,0.0006203506697147443,0.0006268536810994352,6.602168873082233e-05,0.02898393399913157,8153,0.021522208553975786,0.021578211110612144,0.001579334010182104,0.07338159586277006
D468,468,F038,C000,18,4.751622151006552e-05,4.7288348874190305e-05,5.414263335330595e-06,0.02947845804988662,8257,0.02179674672270061,0.021722051437751567,0.0016107900769454801,0.07390048145432153
D469,469,F006,C006,3,7.919370251677587e-06,7.858831622696154e-06,1.2121485079098346e-06,0.025510204081632654,7692,0.02030526532530133,0.020262041196709376,0.002187582256892674,0.10773472899006359
D470,470,F050,C030,123,0.00032469418031878106,0.00032607724284928314,3.227008694391071e-05,0.028787124605939938,9910,0.026160319731374962,0.02649369761775628,0.0012639827473978809,0.04831679277535524
D471,471,F013,C012,189223,0.499508999044396,0.4995412127818857,0.02586381473802346,0.04672545415855841,8562,0.02260188269828783,0.022527880181212673,0.00149680210620064,0.06622466482909532
D472,472,F049,C029,472,0.0012459809195972736,0.001244271941285298,0.00021480618391837725,0.02298080249048772,7211,0.019035526294949024,0.01899285240073714,0.0011553567055046974,0.06069476029203696
D473,473,F032,C012,9,2.375811075503276e-05,2.437249670557251e-05,1.0262857366969933e-05,0.02834467120181406,7668,0.020241910363287912,0.020439219848974958,0.0011800815981857554,0.05829892421251063
D474,474,F040,C013,48212,0.1272695595246266,0.12691006021925832,0.006566558643583193,0.036002024222947286,9675,0.025539969061660218,0.025442602508537603,0.0015734307664341807,0.061606604245898026
D475,475,F024,C018,0,0.0,0.0,4.0404950263661154e-08,0.0,10395,0.027440617922062836,0.02731607011421601,0.0022423223355061655,0.08171544612715484
D476,476,F008,C008,54859,0.14481624421226025,0.14473869660605623,0.007492357268974461,0.0394554165018967,5123,0.013523644599781426,0.013505176060718084,0.0008720275760074586,0.06448169867030908
D477,477,F013,C012,86981,0.22961158128705605,0.22888028612155628,0.011732547027860345,0.041002445056614524,8715,0.02300577058112339,0.02290418634434937,0.0018249283222110445,0.07932480747714785
D478,478,F040,C013,54,0.00014254866453019657,0.00014296361132630646,2.3313656302132488e-05,0.025699168556311415,6897,0.01820663220860677,0.018352798101374475,0.0017128306722010232,0.09407729296532509
D479,479,F008,C008,31601,0.08342000644108781,0.08388561927993202,0.004763231840048977,0.04362801099681036,13229,0.034921783019814266,0.03513858300205449,0.0034114469645256957,0.09768822406891639
D480,480,F040,C013,258,0.0006810658416442724,0.0006941086586477263,9.307953709072076e-05,0.0258859357696567,9355,0.024695236234814608,0.025197890548936758,0.0015228708447007988,0.06166658339367902
D481,481,F037,C003,278,0.000733861643322123,0.0007321984000826798,7.720039163710192e-05,0.02683159594773161,10770,0.028430539203522537,0.028389402868360888,0.0020471630173411258,0.07200577529276977
D482,482,F042,C025,6,1.5838740503355174e-05,1.5843343980380537e-05,2.154930680728595e-06,0.02295918367346939,16813,0.04438279068048509,0.04434244766657027,0.004063449606048988,0.09155462159425834
D483,483,F004,C004,128,0.0003378931307382437,0.0003383695332246637,2.5091474113733578e-05,0.029296875,9519,0.025128161808572982,0.025131209825338726,0.002354159876707756,0.09368611578681361
D484,484,F039,C017,0,0.0,0.0,2.8956881022290495e-06,0.0,5808,0.015331900807247808,0.015255573019880867,0.0012261472456638089,0.07997359629956487
D485,485,F048,C028,24,6.33549620134207e-05,6.281457330113555e-05,2.19129513596589e-05,0.022321428571428572,11373,0.03002233262410973,0.029864779714755207,0.002806391909155459,0.09347681088916317
D486,486,F045,C027,1490,0.003933287224999868,0.003917283776733333,0.00024228155009766683,0.03238939871250514,9180,0.024233272970133415,0.024169825380541007,0.0024722466061624293,0.10201868353521122
D487,487,F007,C007,75,0.00019798425629193966,0.0001971339962010399,2.367730085450544e-05,0.02707482993197279,8470,0.022359022010569718,0.022278722262786696,0.0015524602550327114,0.06943328086080067
D488,488,F062,C005,81,0.00021382299679529484,0.00021441409727398968,4.251947599412609e-05,0.024376417233560092,6889,0.01818551388793563,0.018200818487235336,0.001264784556830782,0.06954901382632069
D489,489,F026,C016,72,0.0001900648860402621,0.0001893437593864377,1.1178702906279587e-05,0.03479308390022676,8174,0.02157764414573753,0.021578598740562144,0.0020079086514642195,0.0930550452080221
D490,490,F058,C031,1133,0.002990882165050235,0.002995141091655997,0.0002434936986055767,0.029486463605742384,9315,0.024589644631458907,0.024605035372359082,0.0018547495031125956,0.0754280727074726
D491,491,F040,C013,85221,0.2249655507394052,0.22443645753480312,0.010868433293204933,0.03423026900766291,7417,0.019579323052230885,0.019488165917280045,0.0017329522283569827,0.08850930258079216
D492,492,F026,C016,99,0.00026133921830536036,0.0002620215551869384,4.65599710204922e-05,0.026128633271490415,8559,0.022593963328036155,0.022548886713127828,0.0021172147357600853,0.09370709799873396
D493,493,F037,C003,2,5.279580167785058e-06,5.2505841274841825e-06,2.4647019660833307e-06,0.02040816326530612,6605,0.017435813504110154,0.01733156255066405,0.001267966578711978,0.07272196266684543
D494,494,F040,C013,721,0.0019032886504865133,0.0019069501707464197,0.0001546432129757858,0.028015228282713918,11246,0.02968707928345538,0.029829105707950047,0.002633162450922204,0.08869725532042037
D495,495,F025,C019,14236,0.037580051634294044,0.03749250809646437,0.0022733037166843676,0.028491292555235075,5064,0.013367896984831765,0.013355927094090201,0.0008363724476303907,0.06256574602418036
D496,496,F015,C014,41988,0.1108395060424795,0.11099851458143015,0.005642941885506163,0.03502130346279695,15263,0.040291116050451665,0.04035769052011055,0.004404739649262865,0.10932285032133002
D497,497,F035,C010,0,0.0,0.0,1.6161980105464462e-07,0.0,7200,0.01900648860402621,0.0190490310384671,0.001289999096958978,0.06787151082108418
D498,498,F043,C015,6446,0.01701608688077124,0.017092253372013595,0.001020319272374726,0.035639884250318186,14646,0.03866236556868998,0.03883669417928411,0.0024012663355989362,0.06210862424681946
D499,499,F040,C013,17827,0.04705953782555211,0.047101573878968565,0.0028153899977384003,0.034798454076194904,10273,0.027118563531827948,0.02714356666427528,0.0020711642818174152,0.07637440970597777
D500,500,F042,C025,425,0.0011219107856543249,0.0011211216544294333,7.563806689357368e-05,0.0322328931572629,14687,0.038770596962129575,0.03869654365587506,0.0021336240415202193,0.05503201417311952
D501,501,F037,C003,0,0.0,0.0,1.481514843000909e-07,0.0,9523,0.025138720968908554,0.025310639803318873,0.002078166702393698,0.08266795693241372
D502,502,F023,C018,9351,0.024684677074479036,0.02511494729799628,0.0014240724720427375,0.03659108815165463,16256,0.04291242760375695,0.04375501730368271,0.0038270472106456325,0.0891827245473891
D503,503,F028,C021,133555,0.3525571646542667,0.3532955549580143,0.020682580219180156,0.05268596825125168,5659,0.01493857208474782,0.014959134238158327,0.0008062387877839256,0.0539702712689046
D504,504,F054,C023,35,9.239265293623852e-05,9.19169383710215e-05,7.865496984659372e-06,0.029737609329446066,14335,0.0378413908525994,0.03765656457782139,0.003041188016041602,0.08036670818701412
D505,505,F008,C008,4241,0.011195349745788214,0.011234878581818979,0.0006908303712913239,0.030288630425053774,3152,0.00832061834442925,0.008352065201273016,0.0003007056141911819,0.03613981578574719
D506,506,F040,C013,6,1.5838740503355174e-05,1.5715545241232024e-05,3.892343542066025e-06,0.023809523809523808,14207,0.03750349772186116,0.03743129506205714,0.0037657551922181446,0.10041077288700592
D507,507,F044,C026,391,0.0010321579228019788,0.0010331315407932293,0.00020927070573225568,0.025275327522313273,7969,0.02103648717853956,0.021093559682306622,0.0014629742390775558,0.06954460726551406
D508,508,F038,C000,1802,0.004756901731174337,0.004739954709727439,0.00030032999530979335,0.03466103422501076,13746,0.0362865544931867,0.036201917146743846,0.0023044315948548585,0.06350648682523846
D509,509,F019,C016,1,2.639790083892529e-06,2.9201343261790043e-06,2.6532584006470827e-06,0.02040816326530612,10047,0.026521970972868236,0.026714271823298007,0.001575946629020488,0.05942041904173218
D510,510,F035,C010,126,0.00033261355057045863,0.0003327233078149174,4.7179513591201675e-05,0.026077097505668934,8604,0.022712753881811317,0.022698612107316357,0.0014256651009252365,0.06276936334289822
D511,511,F042,C025,1432,0.0037801794001341015,0.0038604789147763164,0.00023430830657897105,0.03316682818378748,10135,0.02675427250025078,0.027061219658144398,0.002442668842218229,0.09130014064838925
