unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_000383,Vienna,5,6,103.3,6,2.7238,1e-05,0.03957,0.5099,48.281113,16.365234,6|31|21|13|17,0.2457|0.2000|0.1654|0.1409|0.1390,
unit_000384,Vienna,7,8,155.0,6,2.5315,1e-05,0.03957,0.5099,48.280049,16.366139,6|31|17|20|26,0.2933|0.1584|0.1411|0.1365|0.1295,
unit_000385,Vienna,15,15,261.1,3,2.7663,0.0,0.0,0.5,48.293266,16.478579,3|13|14|19|10,0.2491|0.1839|0.1411|0.1387|0.1219,
unit_000386,Vienna,4,4,76.0,6,2.7278,0.0,0.01514,0.5038,48.281124,16.364971,6|31|21|13|17,0.2409|0.1990|0.1668|0.1407|0.1373,
unit_000388,Vienna,8,9,177.3,6,2.5226,0.0,0.02265,0.5057,48.280187,16.366076,6|31|17|20|26,0.2922|0.1566|0.1402|0.1359|0.1297,
unit_000389,Vienna,13,18,246.8,14,2.8552,0.0,0.1018,0.5254,48.176653,16.341773,14|19|17|8|10,0.2019|0.1384|0.1328|0.1317|0.1094,
unit_000390,Vienna,12,12,236.7,5,2.8181,0.0,0.0,0.5,48.140965,16.390194,5|22|14|3|19,0.1905|0.1762|0.1472|0.1375|0.1330,
unit_000392,Vienna,10,18,185.9,3,2.7844,1e-05,0.01567,0.5039,48.298683,16.425398,3|13|14|19|16,0.2163|0.1751|0.1589|0.1438|0.1284,
unit_000393,Vienna,8,16,177.0,5,2.8893,0.0,0.0,0.5,48.290211,16.416683,5|12|9|22|14,0.1978|0.1576|0.1489|0.1419|0.1329,
unit_000394,Vienna,8,16,180.8,5,2.8894,0.0,0.0,0.5,48.290235,16.416544,5|12|9|22|14,0.1978|0.1576|0.1489|0.1419|0.1328,
unit_000395,Vienna,8,8,182.9,21,2.6122,0.0,0.0,0.5,48.270837,16.42077,21|20|6|17|8,0.3103|0.1896|0.1856|0.1562|0.0886,
unit_000396,Vienna,15,30,267.5,3,2.8913,0.0,0.0,0.5,48.265806,16.432905,3|19|14|22|23,0.2186|0.1808|0.1667|0.1263|0.1193,
unit_000397,Vienna,11,14,211.5,6,2.7572,1e-05,0.01664,0.5042,48.237711,16.404843,6|9|31|23|21,0.2408|0.2032|0.1601|0.1394|0.1199,
unit_000398,Vienna,6,6,125.9,6,2.6088,0.0,0.00978,0.5024,48.238689,16.403808,6|9|20|21|31,0.2793|0.1499|0.1356|0.1300|0.1244,
unit_000400,Vienna,6,6,130.4,6,2.6088,0.0,0.01815,0.5045,48.238574,16.403659,6|9|20|21|31,0.2793|0.1499|0.1356|0.1300|0.1244,
unit_000401,Vienna,8,11,136.7,6,2.7563,0.0,0.0216,0.5054,48.237804,16.405021,6|9|31|23|21,0.2420|0.2043|0.1609|0.1399|0.1205,
unit_000402,Vienna,7,8,150.5,6,2.6184,1e-05,0.02032,0.5051,48.238723,16.404012,6|9|20|21|31,0.2804|0.1535|0.1356|0.1305|0.1269,
unit_000403,Vienna,15,15,295.6,8,2.785,0.0,0.05373,0.5134,48.254197,16.41075,8|25|16|14|12,0.1979|0.1731|0.1445|0.1444|0.1174,
unit_000404,Vienna,4,4,78.2,8,2.785,0.0,0.0,0.5,48.254983,16.410932,8|25|16|14|12,0.1979|0.1731|0.1445|0.1444|0.1174,
unit_000405,Vienna,10,10,187.6,3,2.762,0.0,0.0,0.5,48.300471,16.470318,3|13|19|16|8,0.2279|0.1818|0.1646|0.1388|0.0972,
unit_000406,Vienna,15,15,312.2,3,2.7184,0.0,0.0,0.5,48.304721,16.358939,3|13|5|22|17,0.3174|0.1608|0.1289|0.1273|0.1130,
unit_000407,Vienna,21,21,366.6,3,2.7992,0.0,0.0,0.5,48.300132,16.416098,3|16|22|12|27,0.2110|0.2000|0.1675|0.1241|0.1098,
unit_000409,Vienna,11,17,216.9,3,2.8372,0.0,0.01311,0.5033,48.29948,16.425395,3|19|13|16|26,0.2910|0.1449|0.1438|0.1136|0.1062,
unit_000411,Vienna,12,12,238.0,3,2.8401,0.0,0.0,0.5,48.276722,16.444465,3|19|23|17|13,0.2012|0.1749|0.1631|0.1587|0.1504,
unit_000412,Vienna,8,8,179.6,23,2.8761,0.0,0.0,0.5,48.238951,16.438111,23|14|22|5|9,0.1877|0.1779|0.1499|0.1494|0.1446,
