city_key,city,element_a,element_b,name_a,name_b,parent_a,parent_b,same_coarse_family,visual_distance,pair_stability,city_images,rest_images,city_n11,city_n10,city_n01,city_n00,rest_n11,rest_n10,rest_n01,rest_n00,city_expected,city_pearson_residual,global_pearson_residual,delta_residual_vs_global,requested_city_score,city_log_odds,rest_log_odds,delta_log_odds,delta_log_odds_se,z_city_vs_rest,p_value_upper,city_atypicality_index,q_value_within_city,q_value_global_bh,passes_city_support,significant_city_specific
Japan/Osaka,Osaka,F007,F042,roof_and_eaves,Red-yellow glow street,C007,C025,False,0.7920595533498759,0.8496469793529745,12754,366064,98,1773,381,10502,20150,94950,45881,205083,70.26885682923005,3.3081586497496076,-2.0158386516980897,5.323997301447697,4.216922924620608,0.4246040262833921,-0.05277137362379409,0.4773753999071862,0.11627303277826241,4.105641596341271,2.0159710673127885e-05,0.3781097460307043,0.00039351003427035827,0.0004635966925896481,True,True
Japan/Osaka,Osaka,F020,F054,advertising_wall,highlighted_lane,C013,C023,False,0.749379652605459,0.7575110857981315,12754,366064,77,107,8290,4280,2626,6084,234069,123285,120.7094244942763,-3.9783638381037925,-40.217896318955354,36.239532480851565,27.157168261084795,-0.9882533669673033,-1.4812076682854647,0.4929543013181614,0.15204360983690013,3.2421901969241733,0.0005930741626901277,0.3694099230721706,0.008078631837724982,0.008550447046364464,True,True
Japan/Osaka,Osaka,F047,F058,underpass,shaded alley,C008,C031,False,0.7732009925558313,0.5620625868113979,12754,366064,183,494,2637,9440,4228,6065,162874,192897,149.6895091735926,2.722609464108875,-7.265904546418568,9.988514010527442,7.723128947097646,0.2838449624861231,-0.19159066484540466,0.4754356273315278,0.09148546678409442,5.196843215038244,1.0135059052914892e-07,0.36760729894914157,3.192543601668191e-06,3.852723893905045e-06,True,True
Japan/Osaka,Osaka,F013,F027,tree-lined_driveway,car_top_heat,C012,C020,False,0.8084367245657568,0.6976816032214445,12754,366064,2682,5180,1149,3743,51455,151074,39413,124122,2361.5588834875334,6.593998543373815,6.7251068918424615,-0.13110834846864616,0.0,0.5225415562805507,0.0701048478071134,0.45243670847343725,0.04198063099727246,10.77727270232867,2.2038025395557828e-27,0.36576645067157776,4.936517688604953e-25,8.711501803420506e-25,True,True
Japan/Osaka,Osaka,F013,F043,tree-lined_driveway,tree_shadows,C012,C015,False,0.9081885856079405,0.6142480481080675,12754,366064,1536,6326,807,4085,7119,195410,6928,156607,1444.3050023522032,2.4127714539885705,-4.693605417830048,7.106376871818618,6.453930360013931,0.20601628566917154,-0.19416564027879513,0.40018192594796664,0.05087579752071534,7.865860496536151,1.8328443207652026e-15,0.3634406573125454,1.606527891592456e-13,2.29503984513208e-13,True,True
Japan/Osaka,Osaka,F002,F054,shaded patches,highlighted_lane,C002,C023,False,0.8749379652605459,0.7152785152883583,12754,366064,328,128,8039,4259,9668,5874,227027,123495,299.14944331190213,1.6680539695334091,-3.4728860761227662,5.140940045656175,4.498003623072872,0.3033928238878196,-0.11061420887810873,0.4140070327659283,0.10710534304602173,3.865419044389177,5.544931491433193e-05,0.36223047085177745,0.0009473374480279082,0.0011268731740654554,True,True
Japan/Osaka,Osaka,F021,F027,road_and_building,car_top_heat,C017,C020,False,0.7950372208436725,0.825281608389642,12754,366064,2163,4137,1668,4786,39608,123208,51260,151988,1892.371020856202,6.221156905222029,-2.4587238860276557,8.679880791249683,6.900828301529525,0.4055099761746003,-0.047949915527465636,0.4534598917020659,0.03964364475280884,11.438400644782725,1.3439743388356415e-30,0.3605174920628832,4.515753778487756e-28,6.555126452643516e-28,True,True
France/Paris,Paris,F041,F045,concrete_wall,underpass glow,C011,C027,False,0.8987593052109181,0.6036897361201449,12570,366248,122,307,1858,10283,1035,7503,82492,275218,67.57517899761336,6.620692341000543,-19.272054416885776,25.89274675788632,23.271347086120162,0.7904069009904167,-0.7756272289806728,1.5660341299710896,0.1147403734241057,13.648501248838388,1.0303664080491132e-42,1.4074877465894011,1.0386093393135061e-39,1.0386093393135061e-39,True,True
France/Paris,Paris,F019,F045,road_and_building,underpass glow,C016,C027,False,0.9563275434243176,0.5704230159512896,12570,366248,176,395,1804,10195,2623,10173,80904,272548,89.94272076372314,9.074121729053578,-3.972508612145595,13.046630341199172,12.47685194416417,0.9248329905376023,-0.14072986299628854,1.0655628535338908,0.096653577836236,11.02455674573492,1.4547414572853693e-28,1.0190271060842717,7.331896944718261e-26,6.329695204073319e-26,True,True
France/Paris,Paris,F044,F045,road_and_buildings,underpass glow,C026,C027,False,0.8650124069478908,0.7662401872875486,12570,366248,269,903,1711,9687,3161,17340,80366,265381,184.6109785202864,6.2109379287485815,-20.90328410470195,27.11422203345053,23.454138463674578,0.5237584960081311,-0.507427216807628,1.031185712815759,0.07677939679066942,13.430500315431932,2.003475789268989e-41,0.8919884354530363,1.3463357303887606e-38,1.8641571651536687e-38,True,True
France/Paris,Paris,F004,F019,highlighted_buildings,road_and_building,C004,C016,False,0.8893300248138958,0.5827038511957031,12570,366248,70,867,501,11132,870,34899,11926,318553,42.563802704852826,4.2053651029306875,-9.869968310263145,14.075333413193832,12.517616613619527,0.590017627791076,-0.406132401471316,0.996150029262392,0.13669449445087428,7.287418803984031,1.5797479929325018e-13,0.8859061302422861,2.653976628126603e-11,1.5311403623807324e-11,True,True
France/Paris,Paris,F041,F044,concrete_wall,road_and_buildings,C011,C026,False,0.9399503722084367,0.6497410640610762,12570,366248,68,361,1104,11037,394,8144,20107,337603,39.999045346062054,4.427392501438104,-2.252608426700665,6.680000928138769,6.278869358756738,0.6384775257214038,-0.2066997413411776,0.8451772670625814,0.14515891425377406,5.822427588463499,2.899946573491133e-09,0.7944246867575827,2.0159628593648707e-07,1.4701489418670891e-07,True,True
France/Paris,Paris,F045,F062,underpass glow,shaded alley,C027,C005,False,0.9250620347394541,0.5966287862790239,12570,366248,89,1891,135,10455,2175,81352,4256,278465,35.28400954653938,9.043043553530058,19.6561489413107,-10.613105387780642,0.0,1.2950249756148247,0.5593139060126989,0.7357110696021257,0.14102505126928647,5.216882128248902,9.097998444815227e-08,0.6805783790264825,4.473552406035975e-06,3.4914146316143716e-06,True,True
France/Paris,Paris,F028,F039,red_car_street,red car corner,C021,C017,False,0.5071960297766749,0.4328447771672245,12570,366248,62,7619,9,4880,583,149852,719,215094,43.385123309466984,2.826114449985993,3.0042622575084685,-0.1781478075224756,0.0,1.438411681020965,0.1519139148698869,1.2864977661510781,0.35314907562257075,3.6429311442571266,0.00013477548079042674,0.652506559308388,0.003159388014808143,0.002444144251335835,True,True
France/Paris,Paris,F008,F025,stone_wall_and_retaining_wall,shaded alley,C008,C019,False,0.5503722084367245,0.5606557234442769,12570,366248,150,2350,288,9782,2035,54087,14948,295178,87.11217183770883,6.737940565973074,-9.839675931902171,16.577616497875244,9.123859402552677,0.7752350018611586,-0.29689231884918377,1.0721273207103423,0.10591713742707251,10.12232153128702,2.1992836606785384e-24,0.5900690812246995,7.389593099879889e-22,6.58478593058604e-22,True,True
France/Paris,Paris,F038,F058,red-yellow hotspot,shaded alley,C000,C031,False,0.967741935483871,0.6817944976028216,12570,366248,85,113,5011,7361,1307,2610,163519,198812,80.27112171837709,0.5278110397642384,-10.562997120690778,11.090808160455015,10.733040155279047,0.10124198386179953,-0.49599493668288974,0.5972369205446892,0.14832698383081688,4.026488674683112,2.8307982510447995e-05,0.5779712134303444,0.0007712012532576102,0.0006262131610211758,True,True
France/Paris,Paris,F038,F054,red-yellow hotspot,highlighted_lane,C000,C023,False,0.9761786600496278,0.6914658154406248,12570,366248,130,68,8267,4105,1976,1941,234689,127642,132.26778042959427,-0.197185043341107,-10.777088380054444,10.579903336713336,10.32787586268741,-0.055465146212535836,-0.591163242773025,0.5356980965604892,0.15381486432759525,3.482745955030446,0.00024814954460544584,0.5229370500915544,0.00549746683433603,0.0041129307913777375,True,True
France/Paris,Paris,F019,F041,road_and_building,concrete_wall,C016,C011,False,0.7424317617866005,0.4836959265489858,12570,366248,59,512,370,11629,517,12279,8021,345431,19.48758949880668,8.95064770519287,14.593596184167279,-5.642948478974409,0.0,1.2931224091300026,0.5959919642352636,0.6971304448947391,0.1538972037911337,4.529844777692459,2.9513518277527765e-06,0.5175717843982778,9.596653685079996e-05,8.381284033719065e-05,True,True
France/Paris,Paris,F043,F051,tree_shadows,zebra_crossing,C015,C020,False,0.8109181141439206,0.7987524072062645,12570,366248,95,560,917,10998,859,14876,17584,332929,52.73349244232299,5.820403545011657,3.869217362310095,1.9511861827015617,1.5822522196200257,0.7141586038915225,0.08972568281377245,0.6244329210777501,0.1213537160619352,5.1455607734258315,1.3336141631783283e-07,0.5063639667697487,6.293305353602844e-06,4.951318882076446e-06,True,True
France/Paris,Paris,F030,F045,stone_wall_and_shadows,underpass glow,C012,C027,False,0.8114143920595533,0.5263479498696151,12570,366248,62,215,1918,10375,2168,8125,81359,274596,43.63245823389021,2.780649151777844,-3.191011664942734,5.971660816720577,4.845491531185183,0.45010927422029534,-0.10454643924545415,0.5546557134657495,0.1478449969492596,3.751602860501985,8.78538188675675e-05,0.4500556285441689,0.0022083079865085793,0.001681987643276506,True,True
France/Paris,Paris,F033,F045,zebra_crossing,underpass glow,C023,C027,False,0.9583126550868486,0.8437605212579944,12570,366248,231,982,1749,9608,8597,34584,74930,248137,191.0692124105012,2.888767035023142,-11.914085044976519,14.80285207999966,14.185760479642353,0.2577976203476115,-0.1945121307315323,0.45230975107914384,0.07858585003753836,5.755613139809362,4.316394009366241e-09,0.4334541584783259,2.900616774294114e-07,2.1275917659859028e-07,True,True
France/Paris,Paris,F004,F045,highlighted_buildings,underpass glow,C004,C027,False,0.9027295285359801,0.7272592446132596,12570,366248,204,733,1776,9857,7996,27773,75531,254948,147.5942720763723,4.642890663594638,-0.9370953190416393,5.579985982636278,5.0372181153426245,0.4363278281905206,-0.0285666065273043,0.4648944347178249,0.0842370131279413,5.518885552265861,1.7057813957422132e-08,0.41967393387182306,1.0420773617625157e-06,7.585710206947725e-07,True,True
France/Paris,Paris,F027,F034,car_top_heat,red_door_street,C020,C018,False,0.9305210918114144,0.8871510877466656,12570,366248,186,2565,462,9357,3675,88273,11452,262848,141.81766109785204,3.710082297684056,-1.314081260503419,5.024163558187475,4.675090159603729,0.3858094515279548,-0.0453809976910303,0.43119044921898514,0.09162569552615742,4.705999193161795,1.2631275809735353e-06,0.40123180758590427,4.62993673316845e-05,3.858280610973708e-05,True,True
France/Paris,Paris,F025,F058,shaded alley,shaded alley,C019,C031,False,0.9478908188585607,0.7870459237566365,12570,366248,179,259,4917,7215,6154,10829,158672,190593,177.56945107398568,0.10735408867390968,-16.757435477082073,16.86478956575598,15.985979191361748,0.01484972393530863,-0.3817898121151593,0.3966395360504679,0.10016443104412062,3.95988408176307,3.749307640956059e-05,0.37597097461855766,0.0010078138938889886,0.0007990067869098747,True,True
France/Paris,Paris,F034,F058,red_door_street,shaded alley,C018,C031,False,0.9831265508684863,0.8539125841888283,12570,366248,207,441,4889,7033,4235,10892,160591,190530,262.7054892601432,-3.4368724850296046,-31.312883091951345,27.876010606921742,27.405646159956312,-0.3914522809278408,-0.7736246809682689,0.3821724000404281,0.08814964998290464,4.335495377628214,7.271611535244541e-06,0.3757238334888774,0.00022211467962201509,0.00018674610006436937,True,True
France/Paris,Paris,F004,F033,highlighted_buildings,zebra_crossing,C004,C023,False,0.8570719602977668,0.8619261345967709,12570,366248,131,806,1082,10551,4354,31415,38827,291652,90.42012728719173,4.267545138480362,2.7961944386833997,1.4713506997969628,1.2610534285604738,0.46329780306827834,0.04034265807796701,0.42295514499031134,0.10076562765921455,4.197414880605212,1.3498953919559571e-05,0.3625029952348723,0.00038876987288331567,0.00032320535750394417,True,True
France/Paris,Paris,F009,F044,highlighted road,road_and_buildings,C009,C026,False,0.7583126550868486,0.90812519427329,12570,366248,135,1131,1037,10267,1280,28613,19221,317134,118.03914081145585,1.5611147558579694,-8.708171552575608,10.269286308433578,7.787329766395289,0.16984176897202385,-0.303331477859146,0.47317324683116985,0.100976127366263,4.685991225578147,1.3930409992829084e-06,0.3588132611206092,4.926966060621655e-05,4.214663313488259e-05,True,True
Brazil/SaoPaulo,SaoPaulo,F004,F008,highlighted_buildings,stone_wall_and_retaining_wall,C004,C008,False,0.9667493796526054,0.5743415842037122,12782,366036,170,1028,894,10690,6475,29033,51083,279445,99.72398685651697,7.037319989246865,12.800690548764408,-5.763370559517543,0.0,0.6837244602918209,0.19892122272034646,0.4848032375714744,0.09088950362557638,5.333984874300165,4.80402650613577e-08,0.4686832291757976,5.380509686872062e-06,1.9499833764502774e-06,True,True
Brazil/SaoPaulo,SaoPaulo,F042,F054,Red-yellow glow street,highlighted_lane,C025,C023,False,0.7766749379652605,0.914174104987247,12782,366036,3237,657,6863,2025,38276,24340,196686,106734,3076.9363166953526,2.885582879254572,-7.294758560409681,10.180341439664254,7.906816056116406,0.37371100990690453,-0.15857214691930088,0.5322831568262054,0.05050603062278551,10.539001981796385,2.8550819475344716e-26,0.41341098780794616,5.755845206229495e-23,9.981234461669644e-24,True,True
Brazil/SaoPaulo,SaoPaulo,F041,F058,concrete_wall,shaded alley,C011,C031,False,0.7250620347394541,0.6692657761190998,12782,366036,84,212,6175,6311,1393,7278,162270,195095,144.94320137693632,-5.062048938623561,-40.13218428549877,35.070135346875205,25.428023693193385,-0.9004069386864961,-1.468881742645451,0.5684748039589549,0.13314229128647975,4.269678690865987,9.787738248504893e-06,0.4121794980565921,0.000548113341916274,0.00024230962311484893,True,True
Brazil/SaoPaulo,SaoPaulo,F042,F044,Red-yellow glow street,road_and_buildings,C025,C026,False,0.8416873449131513,0.875091349656227,12782,366036,129,3765,307,8581,2461,60155,18776,284644,132.8261617900172,-0.33198733697879607,-19.699420406541776,19.36743306956298,16.30132331810363,-0.04106613727169344,-0.4775270107940382,0.43646087352234475,0.10879241754733389,4.011868504828909,3.0120026542830352e-05,0.3673635937934971,0.0014457612740558568,0.0006602606760820514,True,True
Brazil/SaoPaulo,SaoPaulo,F017,F035,building facade,small alley entrance,C011,C010,False,0.709181141439206,0.37486381709138755,12782,366036,82,552,1479,10669,3723,26450,60349,275514,77.42716319824754,0.5196836199827399,-20.976884797216844,21.496568417199583,15.244960927135585,0.07402987095014261,-0.44212337926691064,0.5161532502170533,0.12258616034511689,4.210534441766727,1.2738363911957935e-05,0.3660461511464859,0.0006789590170887404,0.0003073060428381396,True,True
Brazil/SaoPaulo,SaoPaulo,F000,F029,red brick corner,electric_bike_parking,C000,C022,False,0.7320099255583127,0.4012964512717134,12782,366036,300,195,4867,7420,3251,4477,117406,240902,200.09896729776247,7.062322635770503,15.685346628771889,-8.623023993001386,0.0,0.85155335663936,0.39880158856091463,0.4527517680784454,0.09657453271214213,4.68810726144494,1.3787174484304092e-06,0.33141878804749725,8.966110890437758e-05,4.1817869248280414e-05,True,True
Brazil/SaoPaulo,SaoPaulo,F020,F027,advertising_wall,car_top_heat,C013,C020,False,0.596029776674938,0.7759896807740666,12782,366036,57,144,2511,10070,2077,6616,90054,267289,40.38241276795494,2.6150008563656852,-1.8953526512598429,4.510353507625528,2.6883049938750663,0.46723561397365443,-0.0704839834271625,0.5377195974008169,0.1595509907962121,3.370205316290539,0.000375560979190337,0.3204968915525464,0.01066381597250309,0.005828567621614468,True,True
Brazil/SaoPaulo,SaoPaulo,F015,F058,tree_shade_street,shaded alley,C014,C031,False,0.8739454094292805,0.8794845965260667,12782,366036,164,190,6095,6333,5045,9706,158618,192667,173.34423407917384,-0.7097232115301343,-19.030646569462476,18.32092335793234,16.011486865170646,-0.10843941244284284,-0.4598350500540228,0.35139563761118,0.10937564675765757,3.2127411176800944,0.0006573736936610081,0.30710060438376574,0.016361300820007314,0.00926975075603119,True,True
Brazil/SaoPaulo,SaoPaulo,F034,F054,red_door_street,highlighted_lane,C018,C023,False,0.7280397022332507,0.8660254129611734,12782,366036,178,123,9922,2559,4962,10512,230000,120562,237.842278203724,-3.8802846946137013,-50.138987434686506,46.258702740072806,33.67817216857906,-0.9866455336079206,-1.3965685714536857,0.4099230378457651,0.12041664214871822,3.4042058517085843,0.0003317836285282169,0.29844024641178035,0.01010363835340616,0.00526121495893722,True,True
Brazil/SaoPaulo,SaoPaulo,F010,F054,green_wall,highlighted_lane,C004,C023,False,0.9364764267990074,0.7866142110336878,12782,366036,3556,596,6544,2086,81591,36302,153371,94772,3280.8011265842592,4.804594048481405,22.046025550715644,-17.24143150223424,0.0,0.6423159714354324,0.32845468036029357,0.3138612910751388,0.05144479572302329,6.100933761404271,5.27253021101946e-10,0.29392370037656923,9.627291341395949e-08,3.063233690321393e-08,True,True
Brazil/SaoPaulo,SaoPaulo,F016,F045,construction scaffolding,underpass glow,C015,C027,False,0.5166253101736973,0.4770787998793324,12782,366036,57,140,2821,9764,1945,8187,80684,275220,44.3565952120169,1.898387830264397,-6.8233512457915175,8.721739076055915,4.505871155421443,0.34806216034314663,-0.21006348039038053,0.5581256407335271,0.160055449036589,3.4870767855328593,0.00024416556527521435,0.288341832259852,0.00781329808880686,0.004059135070875471,True,True
Brazil/SaoPaulo,SaoPaulo,F047,F058,underpass,shaded alley,C008,C031,False,0.7732009925558313,0.5620625868113979,12782,366036,216,194,6043,6329,4195,6365,159468,196008,200.7659208261618,1.0751553265012095,-7.265904546418568,8.341059872919777,6.449315772709188,0.15339631416141483,-0.2105686461122008,0.36396496027361563,0.10242364632677552,3.553524731119323,0.00019005272809011353,0.28141806853910334,0.006605970686718429,0.003280362156075932,True,True
Brazil/SaoPaulo,SaoPaulo,F000,F046,red brick corner,window_heat_zone,C000,C021,False,0.8426799007444169,0.5467097645850555,12782,366036,105,390,2668,9619,577,7151,36618,321690,107.3881239242685,-0.23045107150216018,-6.30067570030895,6.07022462880679,5.115256287699221,-0.026441244880591727,-0.3433326354927072,0.31689139061211546,0.12008347111411515,2.6389259710103987,0.004158457014593312,0.2670380055877777,0.061193060886278225,0.04062404785052552,True,True
Brazil/SaoPaulo,SaoPaulo,F053,F058,road_marking,shaded alley,C030,C031,False,0.5667493796526054,0.6715963573184209,12782,366036,1444,1460,4815,5063,31135,52929,132528,149444,1422.0103270223751,0.5831326996880829,-32.56151874934346,33.14465144903155,18.78471064754046,0.03920245984991502,-0.41048482228320343,0.4496872821331185,0.04298116361842645,10.462426892982792,6.426046147677068e-26,0.25485998818661104,6.477454516858485e-23,2.195747293850334e-23,True,True
Brazil/SaoPaulo,SaoPaulo,F030,F052,stone_wall_and_shadows,palm_tree_street,C012,C026,False,0.5553349875930521,0.48495856754004496,12782,366036,147,441,3405,8789,1474,8508,84995,271059,163.39978094194961,-1.2829576245043874,-17.7744022496761,16.491444625171713,9.15827619631124,-0.14818378870556756,-0.5930066744924536,0.444822885786886,0.10130775643761702,4.3908077863790975,5.6465168808672545e-06,0.24702571175956597,0.00033480523623024666,0.00014945354089927857,True,True
Brazil/SaoPaulo,SaoPaulo,F023,F029,street_corner_cafe,electric_bike_parking,C018,C022,False,0.32655086848635234,0.43781705671685645,12782,366036,61,67,5106,7548,1934,6152,118723,239227,51.74276326083555,1.2869348488386156,-14.038509148547067,15.325443997385683,5.00453704728525,0.2977442069236251,-0.4563918862177163,0.7541360931413414,0.17915175399786665,4.209482052574946,1.2797838615759986e-05,0.24626379617220975,0.0006789590170887404,0.00030824901612153084,True,True
Brazil/SaoPaulo,SaoPaulo,F015,F027,tree_shade_street,car_top_heat,C014,C020,False,0.680893300248139,0.9137184893530055,12782,366036,75,279,2493,9935,3010,11741,89121,262164,71.12126427789079,0.4599286417569555,-11.245520965429394,11.705449607186349,7.970162213925395,0.07355721951951895,-0.2820518345722148,0.3556090540917337,0.13325507985736063,2.6686341299137415,0.0038080181127438115,0.24213182243863954,0.05882153793494114,0.03801732179906664,True,True
Brazil/SaoPaulo,SaoPaulo,F013,F058,tree-lined_driveway,shaded alley,C012,C031,False,0.9870967741935484,0.6715418703493187,12782,366036,2869,2637,3390,3886,91117,113768,72546,88605,2696.1394148020654,3.329084404216401,-1.2586292557181464,4.587713659934548,4.52851735464507,0.22083790631047284,-0.02204960269618531,0.24288750900665815,0.036396664870270386,6.673345205457386,1.250186498032045e-11,0.23975347663237867,3.6005371143322896e-09,9.288854963265121e-10,True,True
Brazil/SaoPaulo,SaoPaulo,F002,F010,shaded patches,green_wall,C002,C004,False,0.658560794044665,0.6251647331977647,12782,366036,309,355,3843,8275,5838,9496,112055,238647,215.6883116883117,6.35364201782126,13.829814678654829,-7.476172660833569,0.0,0.6283487754727638,0.26954388839654025,0.35880488707622354,0.08194308200538036,4.378708712135876,5.969228685723658e-06,0.23629483134002416,0.0003438275722976827,0.00015696476126633342,True,True
Brazil/SaoPaulo,SaoPaulo,F008,F052,stone_wall_and_retaining_wall,palm_tree_street,C008,C026,False,0.8942928039702234,0.5180254711072849,12782,366036,265,799,3287,8431,10264,47294,76205,232273,295.67579408543264,-1.783971565510968,-28.821251750292436,27.03728018478147,24.17924510817678,-0.16052439696779608,-0.413220751510133,0.2526963545423369,0.07467288929845885,3.384044154664205,0.00035713257745619616,0.22598453145672018,0.010434482263067991,0.0055855645938843405,True,True
SouthKorea/Seoul,Seoul,F038,F058,red-yellow hotspot,shaded alley,C000,C031,False,0.967741935483871,0.6817944976028216,12670,366148,151,205,4422,7892,1241,2518,164108,198281,128.4915548539858,1.9856751614362682,-10.562997120690778,12.548672282127045,12.143876402058432,0.2743473854113409,-0.5181832164931442,0.7925306019044851,0.1141636324894067,6.942058382541607,1.932137197895842e-12,0.7669650986172437,1.8548517099800082e-10,1.6118021755688347e-10,True,True
SouthKorea/Seoul,Seoul,F004,F033,highlighted_buildings,zebra_crossing,C004,C023,False,0.8570719602977668,0.8619261345967709,12670,366148,110,768,822,10970,4375,31453,39087,291233,64.58531965272297,5.651052669235615,2.7961944386833997,2.8548582305522157,2.4468189400316014,0.6511916064216347,0.03583316241160581,0.6153584440100288,0.10930381749976648,5.629798282309248,9.021025102615907e-09,0.5274064678934589,4.663176053044531e-07,4.219579259135422e-07,True,True
SouthKorea/Seoul,Seoul,F033,F045,zebra_crossing,underpass glow,C023,C027,False,0.9583126550868486,0.8437605212579944,12670,366148,226,706,2164,9574,8602,34860,74515,248171,175.80741910023679,3.785479759837215,-11.914085044976519,15.699564804813733,15.04509163180909,0.3493356692806931,-0.1961886423979772,0.5455243116786703,0.08098928509663832,6.735759070199693,8.153815740680632e-12,0.5227828515392121,7.471860242369161e-10,6.266108970728902e-10,True,True
SouthKorea/Seoul,Seoul,F038,F057,red-yellow hotspot,streetlight illumination,C000,C027,False,0.8754342431761787,0.37470226112242994,12670,366148,65,291,1952,10362,894,2865,116358,246031,56.67340173638516,1.1060581773642393,-9.351145499893944,10.457203677258184,9.15459418693967,0.17609305458036847,-0.41544959704377915,0.5915426516241477,0.14417334662474598,4.102995910636752,2.039172304754874e-05,0.5178566935310156,0.0004952977549862441,0.0004675100113403138,True,True
SouthKorea/Seoul,Seoul,F019,F028,road_and_building,red_car_street,C016,C021,False,0.5255583126550869,0.5317761699440642,12670,366148,361,143,5251,6915,6099,6764,146405,206880,223.23977900552487,9.22015111076423,11.790763406846525,-2.5706122960822952,0.0,1.199178525401076,0.24227961429846853,0.9568989111026075,0.1019478289900128,9.386162712659129,3.1113020082464688e-21,0.5029061771005764,1.0453974747708136e-18,6.867574651779067e-19,True,True
SouthKorea/Seoul,Seoul,F004,F060,highlighted_buildings,street_corner_shop,C004,C031,False,0.856575682382134,0.5369233613558573,12670,366148,179,699,1468,10324,3350,32478,30654,299666,114.13307024467245,6.071801883411134,1.2685071459715866,4.803294737439548,4.1143854674047935,0.5900876536906515,0.008421975571179553,0.581665678119472,0.09024222053309412,6.445604670223738,5.757021504098582e-11,0.49824067515345344,4.642462140905097e-09,3.8687184507542475e-09,True,True
SouthKorea/Seoul,Seoul,F045,F060,underpass glow,street_corner_shop,C027,C031,False,0.68287841191067,0.5256073775569561,12670,366148,592,1798,1055,9225,9663,73454,24341,258690,310.681136543015,15.960313273610176,24.61193098140485,-8.651617707794674,0.0,1.0575994105671693,0.33513938836650825,0.7224600222006611,0.05883570244861194,12.279279283385277,5.851809965749201e-35,0.49335235262933486,1.1797248890950387e-31,3.805564158371093e-32,True,True
SouthKorea/Seoul,Seoul,F002,F054,shaded patches,highlighted_lane,C002,C023,False,0.8749379652605459,0.7152785152883583,12670,366148,343,146,7406,4775,9653,5856,227660,122979,299.0734806629834,2.5400241118989686,-3.4728860761227662,6.012910188021735,5.260923405202143,0.4133023706579675,-0.11606942097097533,0.5293717916289429,0.10182548392372982,5.198814395279058,1.0028183323794598e-07,0.463167478234157,4.211836995993731e-06,3.819298031631595e-06,True,True
SouthKorea/Seoul,Seoul,F025,F028,shaded alley,red_car_street,C019,C021,False,0.6148883374689826,0.6618309610687219,12670,366148,294,282,5318,6776,5448,11397,147056,202247,255.13117600631412,2.4334343571157016,-17.935486516961003,20.368920874076704,12.524611892298282,0.28386988826949683,-0.4193783634231377,0.7032482516926346,0.08691386728746531,8.091323900783976,2.9509837971386023e-16,0.4324191483112527,4.9576527791928516e-14,4.08410755265315e-14,True,True
SouthKorea/Seoul,Seoul,F010,F019,green_wall,road_and_building,C004,C016,False,0.8590570719602978,0.5605551906034361,12670,366148,330,5728,174,6438,4824,111163,8039,242122,240.98121546961326,5.734427479716261,12.914682227109235,-7.180254747392975,0.0,0.755523795029417,0.26778191617988156,0.48774187884953546,0.09711357366597252,5.022386268341339,2.5516708695205634e-07,0.4189981103168962,1.0086604848928345e-05,9.014313912885729e-06,True,True
SouthKorea/Seoul,Seoul,F017,F057,building facade,streetlight illumination,C011,C027,False,0.6655086848635235,0.33999673480166237,12670,366148,137,651,1880,10002,6870,23149,110382,225747,125.44561957379636,1.0316180020663082,-27.338320534869336,28.369938536935646,18.880440485375036,0.1156438833627252,-0.4992707869840034,0.6149146703467286,0.09819181018225268,6.262382465557899,1.8956981408322213e-10,0.4092310535657385,1.415454611821392e-08,1.1735089412234672e-08,True,True
SouthKorea/Seoul,Seoul,F029,F062,electric_bike_parking,shaded alley,C022,C005,False,0.9751861042183623,0.4462644687111503,12670,366148,76,3786,272,8536,1097,120865,5210,238976,106.07545382794001,-2.920147173507926,-22.0661835447975,19.146036371289576,18.67094862014095,-0.4574388951133978,-0.8759540908422339,0.41851519572883605,0.13504962206131424,3.098973468721185,0.0009709620460556504,0.408130203278989,0.013226077600325617,0.012764200550934933,True,True
SouthKorea/Seoul,Seoul,F017,F046,building facade,window_heat_zone,C011,C021,False,0.49627791563275436,0.5686390979577249,12670,366148,62,726,758,11124,1960,28059,37188,298941,50.99921073401736,1.5404305315207452,-21.545640276326115,23.08607080784686,11.457107100668416,0.23249043714764386,-0.5768793844321445,0.8093698215797883,0.13914270882092802,5.816832433680877,2.9986603434146755e-09,0.40167236802967166,1.8319088643406018e-07,1.5168864431699478e-07,True,True
SouthKorea/Seoul,Seoul,F007,F062,roof_and_eaves,shaded alley,C007,C005,False,0.9300248138957816,0.6234704200812335,12670,366148,57,2940,291,9382,1003,112971,5304,246870,82.31696921862668,-2.790403625805128,-21.947843504702465,19.157439878897335,17.81689445809112,-0.46298844087807706,-0.8833332945338441,0.42034485365576707,0.14988805684804168,2.8043919075014614,0.0025205793884282854,0.3909311442932543,0.02761678286451861,0.02749722969194493,True,True
SouthKorea/Seoul,Seoul,F000,F010,red brick corner,green_wall,C000,C004,False,0.4843672456575682,0.5272281018520989,12670,366148,126,49,5932,6563,2983,5065,113004,245096,83.67403314917127,4.627128240138794,8.932658491159856,-4.305530251021062,0.0,1.0393479265264738,0.2448686280864768,0.794479298439997,0.17021633057092375,4.667468131731124,1.5246701378263276e-06,0.3848197495173385,4.802710934152932e-05,4.5672139641276026e-05,True,True
