global_image_index,city_key,image_index,source_image_index,pano_index,panoid,direction_index,heading,lat,lon,year,month,image_unexpected_max,image_unexpected_top3_mean,image_visual_bridge_max,image_visual_bridge_top3_mean,top_pair_index,top_pair_joint_share,top_element_a,top_element_b,top_name_a,top_name_b
218140,Peru/Lima,4030,4071,2820,NdHCs7RZpI953ueQZ3jlRw,3,270.0,-11.8312427802051,-77.16193547399668,2014,1,6.603945,3.0856125,0.019782422,0.008846455,684,0.1734694,F011,F058,road_edge,shaded alley
247935,Russia/Moscow,8371,8406,1315,F6f2LGWwm9FS2eKOx_UZzQ,0,0.0,55.84375733866165,37.67562767471812,2014,9,6.184985,3.4705856,0.016581248,0.009543786,1995,0.2244898,F057,F058,streetlight illumination,shaded alley
278113,SouthAfrica/Johannesburg,363,368,9364,F2dhiz-rtUZT38vJbQvJEQ,3,270.0,-26.23090416508617,28.1658333638046,2021,11,6.184985,3.217769,0.016581248,0.008633771,1995,0.2244898,F057,F058,streetlight illumination,shaded alley
175866,Malaysia/KualaLumpur,12648,12691,2529,FJpOXPD3Ljd17rZQghdrJA,2,180.0,2.985282241104485,101.77063956929,2014,2,6.0444174,3.1563485,0.016204402,0.008379041,1995,0.21938775,F057,F058,streetlight illumination,shaded alley
115600,India/Mumbai,1194,1331,4249,_WnnRkjiFXOepMPkUstiWQ,3,270.0,19.23259012025879,72.86368205335711,2026,4,6.0444174,2.6555712,0.016204402,0.0074423105,1995,0.21938775,F057,F058,streetlight illumination,shaded alley
56041,Brazil/SaoPaulo,5186,5196,371,EfN4fK7WScHJo0paj77A9g,2,180.0,-23.5055095432546,-46.8717254573747,2021,4,6.0444174,3.4485006,0.016204402,0.009487657,1995,0.21938775,F057,F058,streetlight illumination,shaded alley
166362,Malaysia/KualaLumpur,3144,3148,7847,eNO25X5JZpaeqHTgWTSe6g,1,90.0,3.143301697699544,101.7726226136753,2018,6,6.0212436,2.5692043,0.018036915,0.007825698,684,0.15816326,F011,F058,road_edge,shaded alley
214652,Peru/Lima,542,545,3487,rGdpie9aNat3k61FVRyMNg,2,180.0,-12.01410704180494,-77.05206407034358,2014,12,6.0212436,3.1975698,0.018036915,0.010238691,684,0.15816326,F011,F058,road_edge,shaded alley
87226,China/HongKong,10857,10943,1979,t90-6QeltyJrcwWeL3ytHg,3,270.0,22.33011038604111,114.1945611191549,2022,3,6.0212436,2.9418602,0.018036915,0.009602203,684,0.15816326,F011,F058,road_edge,shaded alley
225384,Peru/Lima,11274,11377,5144,-DPHlu7vcYWXlRBSX0G16A,1,90.0,-11.99346664738835,-76.90829757645173,2025,12,6.0212436,3.117529,0.018036915,0.009736934,684,0.15816326,F011,F058,road_edge,shaded alley
55417,Brazil/SaoPaulo,4562,4572,5166,SqpyBacUaKhj5PVS_D8JlQ,1,90.0,-23.44210207723847,-46.39093208603109,2025,1,5.9042664,2.4862175,0.016529387,0.007556625,1351,0.15306123,F027,F029,car_top_heat,electric_bike_parking
101774,Colombia/Bogota,12708,12738,529,ZiygdkP-OiSxI6VIiMuZ5Q,3,270.0,4.613281992931609,-74.18306132336022,2020,3,5.9038496,3.1878376,0.015827555,0.008487174,1995,0.21428572,F057,F058,streetlight illumination,shaded alley
279064,SouthAfrica/Johannesburg,1314,1332,9751,C9naMh9ON7OWIfuEatHSDw,1,90.0,-26.11495429413398,28.21138277943782,2017,3,5.9038496,2.96704,0.015827555,0.0076963906,1995,0.21428572,F057,F058,streetlight illumination,shaded alley
16862,Australia/Sydney,4065,4090,2477,HAoKK4rGP1Ow75QhOmEB4A,2,180.0,-33.86440330865859,151.0090828526761,2014,5,5.9038496,3.1860378,0.015827555,0.008098797,1995,0.21428572,F057,F058,streetlight illumination,shaded alley
59026,Brazil/SaoPaulo,8171,8182,9663,wEUyPlBarNDOnBxmulYZ-g,3,270.0,-23.63431669039596,-46.66903837961137,2022,3,5.8270097,3.052295,0.017455079,0.008262105,684,0.15306123,F011,F058,road_edge,shaded alley
178258,Mexico/MexicoCity,2283,2291,2,iWyIbVzv0Nh5cT4pLzbN4Q,2,180.0,19.62185327391652,-99.04393150203065,2022,1,5.8270097,2.8425386,0.017455079,0.00880921,684,0.15306123,F011,F058,road_edge,shaded alley
179639,Mexico/MexicoCity,3664,3676,8309,-8wimaLa1UtwR7Q8x1NtwA,2,180.0,19.29385642058991,-99.04136744539545,2023,4,5.763282,3.350216,0.0154507095,0.009004933,1995,0.20918368,F057,F058,streetlight illumination,shaded alley
281714,SouthAfrica/Johannesburg,3964,4020,9950,-80vrHIecNr3A9aXjwh9aQ,0,0.0,-26.02853012940438,28.19423509910192,2022,4,5.763282,3.460756,0.0154507095,0.009343535,1995,0.20918368,F057,F058,streetlight illumination,shaded alley
339100,Turkey/Istanbul,10644,10721,9124,YClc1okTrW9LTZaSBGG8MQ,0,0.0,41.0801556768315,28.97508481411507,2019,8,5.763282,2.8930557,0.0154507095,0.0076994337,1995,0.20918368,F057,F058,streetlight illumination,shaded alley
337413,Turkey/Istanbul,8957,9028,1982,7bn20ZEPRwdzeDROwBPBdA,3,270.0,40.99106038234845,29.0397323347315,2020,7,5.763282,3.9708154,0.0154507095,0.010949228,1995,0.20918368,F057,F058,streetlight illumination,shaded alley
106377,France/Paris,4541,4632,2284,4m8oNdMWy6Mk85UdmIT_fg,0,0.0,48.67073860872257,2.405837810054751,2019,7,5.663786,2.604405,0.037528332,0.017356897,1946,0.14795919,F051,F060,zebra_crossing,street_corner_shop
340363,Turkey/Istanbul,11907,11996,7923,BuCkqGoV1nStOuIJDWmKvg,2,180.0,40.81291382283495,29.41909738993634,2019,4,5.6327763,2.5286489,0.016873242,0.0074822255,684,0.14795919,F011,F058,road_edge,shaded alley
321842,Thailand/Bangkok,6168,6176,1917,ECdzO0kx2xciSxkM7FVulg,2,180.0,13.82555537057209,100.5713606286197,2017,11,5.6327763,3.722325,0.016873242,0.01055697,684,0.14795919,F011,F058,road_edge,shaded alley
133760,India/NewDelhi,7939,8572,3151,9A6rd6052iZgvSK30R_ETg,0,0.0,28.73787767350741,77.16644104489733,2025,10,5.6327763,3.3560295,0.016873242,0.009808737,684,0.14795919,F011,F058,road_edge,shaded alley
212946,Nigeria/Lagos,11572,11630,8092,P048AwAX9mES9XT5suMXbQ,3,270.0,6.566767006883346,3.321486736080231,2021,6,5.6327763,2.8820355,0.016873242,0.008150508,684,0.14795919,F011,F058,road_edge,shaded alley
362607,UnitedStates/LosAngeles,8842,8913,9843,4RGW7h0wx7fG9MwMLR5etw,0,0.0,34.09673627570042,-117.6882653148908,2025,9,5.6327763,2.8793495,0.016873242,0.008990784,684,0.14795919,F011,F058,road_edge,shaded alley
280370,SouthAfrica/Johannesburg,2620,2653,5047,C5q4fePOJyKNsQIG5hve_A,2,180.0,-26.11740429305608,28.2138107754604,2022,3,5.622714,2.885027,0.015073863,0.007365348,1995,0.20408164,F057,F058,streetlight illumination,shaded alley
126112,India/NewDelhi,291,313,6935,I38OX-3sCChCkMQLb1hMzQ,1,90.0,28.43092292691769,77.3287442056048,2026,4,5.622714,2.4131165,0.015073863,0.0064620166,1995,0.20408164,F057,F058,streetlight illumination,shaded alley
165436,Malaysia/KualaLumpur,2218,2221,4056,y5u9DR5jXDzaBs2786OLwg,2,180.0,3.173113048115416,101.5394889380592,2019,5,5.622714,2.663517,0.015073863,0.007151664,1995,0.20408164,F057,F058,streetlight illumination,shaded alley
364370,UnitedStates/LosAngeles,10605,10688,8341,AwfCTuvZf-509lGRYEkN5Q,1,90.0,33.89498507657242,-118.0956787718908,2020,12,5.5106487,4.223349,0.015427428,0.011162392,1351,0.14285715,F027,F029,car_top_heat,electric_bike_parking
24957,Australia/Sydney,12160,12223,2078,sbgPKtGh7RwyEjJ9_VjF5A,0,0.0,-33.78251126370012,150.9741692718284,2020,10,5.5106487,3.5272963,0.015427428,0.009406582,1351,0.14285715,F027,F029,car_top_heat,electric_bike_parking
171877,Malaysia/KualaLumpur,8659,8685,3036,gYsflk2ov8c1zz4KRewMJg,2,180.0,3.170230425695349,101.5805614425997,2016,5,5.5106487,2.8312438,0.015427428,0.00785268,1351,0.14285715,F027,F029,car_top_heat,electric_bike_parking
90059,Colombia/Bogota,993,996,5580,vp_F0zaJCUxOP3OY6iwbSQ,0,0.0,4.604538876342056,-74.08102628333964,2025,4,5.482146,2.616773,0.014697015,0.0066808886,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
216203,Peru/Lima,2093,2114,4475,nC1lV5wVy2CQ8CoKIYDF4g,1,90.0,-11.87327686464892,-77.06555991708325,2013,12,5.482146,2.942735,0.014697015,0.0073862243,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
332183,Turkey/Istanbul,3727,3757,8759,Sxw44w1BlKPt35qVoRUeTw,0,0.0,41.02392430502687,28.62394711251902,2014,5,5.482146,3.0812194,0.014697015,0.008463562,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
126848,India/NewDelhi,1027,1094,801,wqIr6Iznf4GVIptRJCtH5A,2,180.0,28.71436757462021,77.05484369865209,2026,3,5.482146,3.0877001,0.014697015,0.008484748,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
100665,Colombia/Bogota,11599,11626,4436,nrBiOF1fzwmk3-LE8G-V7w,1,90.0,4.684363311698762,-74.08139994209273,2022,11,5.482146,2.535843,0.014697015,0.0064535174,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
284674,SouthAfrica/Johannesburg,6924,7035,4430,PmDgiaJvqxvC2C_9n5eEYg,0,0.0,-26.11786588953088,28.10027452265669,2013,9,5.482146,3.112014,0.014697015,0.0082143,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
176784,Mexico/MexicoCity,809,812,7571,MPZbifhY66GKv56cC9maIA,0,0.0,19.39787064073028,-99.10992580740626,2019,8,5.482146,2.5458863,0.014697015,0.0068155327,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
15788,Australia/Sydney,2991,3006,9250,5GDviAF5QJCl7XaaLjHGUg,2,180.0,-33.74383464680859,150.8084434552806,2019,2,5.482146,3.3057368,0.014697015,0.0089122495,1995,0.19897959,F057,F058,streetlight illumination,shaded alley
207779,Nigeria/Lagos,6405,6443,2778,lbSwWJOdrxQ6svUBwrh_rg,0,0.0,6.730911769652165,3.216996355330772,2024,3,5.438543,2.656542,0.016291408,0.0077738524,684,0.14285715,F011,F058,road_edge,shaded alley
122084,India/Mumbai,7678,8611,4370,hY5feQ5Alm7JyIWUzJZBlw,1,90.0,19.10045149262059,72.9287692572013,2026,4,5.438543,3.1339245,0.016291408,0.00859115,684,0.14285715,F011,F058,road_edge,shaded alley
3781,Argentina/BuenosAires,3781,3781,6882,TLTyoUwJrzYBMMDTK7G8Bw,1,90.0,-34.62619569583068,-58.80953391180046,2014,3,5.438543,2.538987,0.016291408,0.010439766,684,0.14285715,F011,F058,road_edge,shaded alley
182898,Mexico/MexicoCity,6923,6946,5858,WLhqWEmi4QKCbrljneNpdg,1,90.0,19.55763133295464,-99.04926762029665,2019,5,5.438543,2.6681108,0.016291408,0.008060175,684,0.14285715,F011,F058,road_edge,shaded alley
214431,Peru/Lima,321,322,845,aDZgol6SCR2IeHXLCpRGkg,1,90.0,-11.86323877595311,-77.06503257385488,2023,8,5.438543,2.5753348,0.016291408,0.0074795424,684,0.14285715,F011,F058,road_edge,shaded alley
203651,Nigeria/Lagos,2277,2294,6728,txG1NhaMnfKKLPyOMs1u3Q,3,270.0,6.516781097967482,3.285632348009151,2021,6,5.438543,3.4221773,0.016291408,0.009889793,684,0.14285715,F011,F058,road_edge,shaded alley
86100,China/HongKong,9731,9806,7505,lX6GdXCetySkoDjbAbNa8Q,0,0.0,22.32111190557089,114.1573829682474,2009,2,5.438543,2.6191366,0.016291408,0.008813692,684,0.14285715,F011,F058,road_edge,shaded alley
315766,Thailand/Bangkok,92,92,8176,Oy2iZmzdg6gPDShRCqt5qQ,2,180.0,13.77710580319356,100.7984204257919,2020,3,5.412249,2.8034537,0.041282915,0.018767053,1606,0.15306123,F034,F060,red_door_street,street_corner_shop
104028,France/Paris,2192,2232,6325,18fbofP9MuEEXwOFTC9SUA,2,180.0,48.9815413291476,2.327253503966709,2020,8,5.412249,2.440237,0.041282915,0.018269869,1606,0.15306123,F034,F060,red_door_street,street_corner_shop
356727,UnitedStates/LosAngeles,2962,2982,2055,HjsAFSvOychIbmzLYX1jrA,0,0.0,33.91761251633176,-117.876093108109,2011,5,5.4109564,2.8910196,0.013005512,0.007897476,1449,0.18367347,F029,F058,electric_bike_parking,shaded alley
201885,Nigeria/Lagos,511,515,3825,4xpnZw1ndok9RU-kk-0KEg,0,0.0,6.70413711316163,3.248685192189865,2016,11,5.341578,2.3249843,0.01432017,0.006202091,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
367431,UnitedStates/NewYorkCity,963,990,9885,GfIOgw44REqRm6F5581ofQ,3,270.0,40.81099057753137,-74.07127719429634,2024,9,5.341578,2.2979908,0.01432017,0.005876373,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
166694,Malaysia/KualaLumpur,3476,3481,3836,1A9Z2TNU0Qs1VK-_J0TVUA,1,90.0,3.201456117572602,101.585618558544,2024,5,5.341578,2.97496,0.01432017,0.0076391757,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
103996,France/Paris,2160,2198,6473,-42cCg-v2zBFo4kqEahplg,3,270.0,48.83343402157347,2.276943676387611,2016,7,5.341578,2.6621892,0.01432017,0.006761946,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
53830,Brazil/SaoPaulo,2975,2982,1537,7akTezXniW4v9ya4JN8WEw,0,0.0,-23.51552952105668,-46.45511775222952,2019,1,5.341578,2.881097,0.01432017,0.007754318,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
204681,Nigeria/Lagos,3307,3328,810,AYmB8oxAEi5ket1GsFS4sw,0,0.0,6.605784527111577,3.290896006044977,2017,2,5.341578,2.4553204,0.01432017,0.008778983,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
325976,Thailand/Bangkok,10302,10317,2278,s9bGUztemUG5yFS-nRX03w,3,270.0,13.85531288207827,100.4891122228176,2012,3,5.341578,3.2093532,0.01432017,0.008463026,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
124561,India/Mumbai,10155,11378,1709,PIY3i_mde2CVU2_FuA1Tvg,3,270.0,19.1710755462538,72.96783230227842,2026,3,5.341578,3.8807847,0.01432017,0.010254834,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
63182,Brazil/SaoPaulo,12327,12344,2752,d6dmJqH0QTeM1rvxD1B-6Q,1,90.0,-23.42103093759164,-46.47653431931654,2017,3,5.341578,2.8498538,0.01432017,0.0077594444,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
282426,SouthAfrica/Johannesburg,4676,4745,1745,YxuFx2_bq5MbxqqkMruL3Q,2,180.0,-26.18048577091457,28.17928255937223,2022,3,5.341578,3.2447217,0.01432017,0.009069786,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
58698,Brazil/SaoPaulo,7843,7854,7943,y8hTSTR44b8MDfblJEMNSQ,1,90.0,-23.63351377561026,-46.46919303200416,2024,8,5.341578,2.6700077,0.01432017,0.007141276,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
98540,Colombia/Bogota,9474,9498,2999,ZLItT9xdhBcEyKzwlhJcBg,3,270.0,4.636897597919364,-74.18971173451499,2020,2,5.341578,2.8762906,0.01432017,0.0076959077,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
283160,SouthAfrica/Johannesburg,5410,5493,9940,-AO1w9zV2bOvN2h1KD75vg,3,270.0,-26.20677817540003,28.08422718240269,2025,2,5.341578,3.8668022,0.01432017,0.010177559,1995,0.19387755,F057,F058,streetlight illumination,shaded alley
127317,India/NewDelhi,1496,1596,1001,WrTOgnhv9YrBoNJLC8ci1w,3,270.0,28.4092674212764,77.35734241081384,2022,4,5.27318,2.457541,0.03494017,0.0149286995,1946,0.1377551,F051,F060,zebra_crossing,street_corner_shop
214263,Peru/Lima,153,154,4229,xtr3fb5dzcEAMuH7z9Yp_Q,0,0.0,-12.08545015287015,-76.9322893738064,2024,9,5.27318,2.1533785,0.03494017,0.013583139,1946,0.1377551,F051,F060,zebra_crossing,street_corner_shop
19479,Australia/Sydney,6682,6720,156,oalHUfKo7xyzSvHLN36ANQ,0,0.0,-33.80039080512775,150.955719609231,2019,1,5.260652,2.3937905,0.012644247,0.0062910295,1449,0.17857143,F029,F058,electric_bike_parking,shaded alley
186958,Mexico/MexicoCity,10983,11018,994,UFq_HhwKFbLt9hR4673XZQ,2,180.0,19.25099781216919,-98.93581472667292,2024,3,5.2443085,3.3729827,0.01570957,0.009485531,684,0.1377551,F011,F058,road_edge,shaded alley
218225,Peru/Lima,4115,4156,4080,s3klgceBDFlJVrrPf1NuqQ,0,0.0,-12.22264869370294,-76.94274455763592,2014,3,5.2443085,2.7839153,0.01570957,0.007623443,684,0.1377551,F011,F058,road_edge,shaded alley
359336,UnitedStates/LosAngeles,5571,5615,5401,-pQMNZsiLTW2xxgllsJh5Q,1,90.0,34.02361986428929,-118.1883006522684,2022,1,5.2443085,2.4227417,0.01570957,0.008597731,684,0.1377551,F011,F058,road_edge,shaded alley
80968,China/HongKong,4599,4627,1806,EqIUGx5WZEgztqhx7yqnwA,0,0.0,22.29198223489934,114.273457812452,2022,2,5.2443085,2.4766512,0.01570957,0.009242093,684,0.1377551,F011,F058,road_edge,shaded alley
1400,Argentina/BuenosAires,1400,1400,9828,yYH8zayyThNCG1akOqENjA,3,270.0,-34.49639890459289,-58.78615951070947,2025,5,5.2443085,2.232227,0.01570957,0.006766027,684,0.1377551,F011,F058,road_edge,shaded alley
215858,Peru/Lima,1748,1762,210,nDlm8I0E81RXjEwn15tZ-g,3,270.0,-12.01845668002731,-76.91238292387192,2024,7,5.2443085,2.5176275,0.01570957,0.0072847144,684,0.1377551,F011,F058,road_edge,shaded alley
131374,India/NewDelhi,5553,5976,3316,4idLDshzOigWG-AceJ7vmg,1,90.0,28.30242940332161,77.30026565049761,2026,4,5.2443085,3.914708,0.01570957,0.01072041,684,0.1377551,F011,F058,road_edge,shaded alley
4348,Argentina/BuenosAires,4348,4348,7161,ns5W73OGiz4XqBZ05Hry2Q,1,90.0,-34.77905035195645,-58.27982714828386,2013,10,5.2443085,2.5351088,0.01570957,0.007578755,684,0.1377551,F011,F058,road_edge,shaded alley
296286,SouthKorea/Seoul,5954,6002,1778,3QxzOwzcOm_DXwMb0Xo4cw,2,180.0,37.30220374355697,127.102048705529,2014,12,5.2443085,2.5663464,0.01570957,0.007914093,684,0.1377551,F011,F058,road_edge,shaded alley
210476,Nigeria/Lagos,9102,9154,7769,TuRtJ5Z3h5PwXJ0bTVu39g,1,90.0,6.468730112247475,3.380677809181129,2019,10,5.2443085,2.432248,0.01570957,0.008239401,684,0.1377551,F011,F058,road_edge,shaded alley
176664,Mexico/MexicoCity,689,691,4508,WNfwRWAubTM-0ElekafBUw,3,270.0,19.43299475947965,-99.27073449071716,2015,6,5.2443085,3.494065,0.01570957,0.009620936,684,0.1377551,F011,F058,road_edge,shaded alley
338798,Turkey/Istanbul,10342,10417,398,7AIYoXuJFPspsdsxmmXEEA,2,180.0,40.88249417547378,29.4155609344181,2023,4,5.2443085,2.7593434,0.01570957,0.007927171,684,0.1377551,F011,F058,road_edge,shaded alley
49930,Bangladesh/Dhaka,11771,11865,336,jHo0sywSooahajNEpLZsvA,1,90.0,23.9929754233792,90.40523627379389,2022,2,5.2443085,2.9110172,0.01570957,0.008128401,684,0.1377551,F011,F058,road_edge,shaded alley
124507,India/Mumbai,10101,11315,3913,NacJBjHUWKAjIZ--ceaNFA,3,270.0,19.07228849670278,72.90973188433344,2024,3,5.2443085,3.823117,0.01570957,0.010531309,684,0.1377551,F011,F058,road_edge,shaded alley
175368,Malaysia/KualaLumpur,12150,12188,2721,Hm-Wcpr5zvSy-3SfHRIe8g,1,90.0,3.035787762122054,101.7707273638253,2024,4,5.2443085,3.2608604,0.01570957,0.0100961765,684,0.1377551,F011,F058,road_edge,shaded alley
137173,India/NewDelhi,11352,12245,400,F0weZDacae1v07WAoyck-g,0,0.0,28.45698236256894,77.00264516831625,2022,4,5.2443085,2.4206202,0.01570957,0.007102624,684,0.1377551,F011,F058,road_edge,shaded alley
224440,Peru/Lima,10330,10422,944,rgPicJfZGhBF3PTpIN2P5A,0,0.0,-12.18600258304627,-76.98980189684656,2023,1,5.2443085,2.802968,0.01570957,0.0076916986,684,0.1377551,F011,F058,road_edge,shaded alley
117384,India/Mumbai,2978,3345,4789,hyr_4f0xwqbfX3KA4dZLIg,1,90.0,18.97610942690834,72.84465549170434,2026,1,5.2443085,3.34091,0.01570957,0.010361565,684,0.1377551,F011,F058,road_edge,shaded alley
312250,Taiwan/Taipei,9248,9340,4616,gMWiM5qJyXIlLh-PZVjqkg,0,0.0,25.11415641264752,121.7193304203196,2021,1,5.2443085,2.9098256,0.01570957,0.008804776,684,0.1377551,F011,F058,road_edge,shaded alley
253357,Singapore/Singapore,1050,1057,6842,FPzgmpVvji6Bl_GuyBdrrg,1,90.0,1.297508386233898,103.806658006208,2025,3,5.2443085,2.559067,0.01570957,0.007267626,684,0.1377551,F011,F058,road_edge,shaded alley
226107,Peru/Lima,11997,12104,2897,xrT4xUt_lrxakhv0XAUPZw,2,180.0,-11.98155561205811,-76.89750752229737,2023,1,5.2443085,3.171132,0.01570957,0.009121443,684,0.1377551,F011,F058,road_edge,shaded alley
146567,Indonesia/Jakarta,8870,8893,6628,ffoCGjeyvJ3ZfEtVlb9Txg,3,270.0,-6.192089305859088,106.4619627991689,2023,1,5.2443085,2.8654487,0.01570957,0.00853682,684,0.1377551,F011,F058,road_edge,shaded alley
114731,India/Mumbai,325,373,9808,F8TXWl0JDGGj9HPk0yiUOQ,1,90.0,19.05663132081887,72.91194519938301,2024,3,5.2443085,3.701205,0.01570957,0.010077482,684,0.1377551,F011,F058,road_edge,shaded alley
211159,Nigeria/Lagos,9785,9840,3365,4x06lujcx-6MQkcKcaFS1A,1,90.0,6.454229470846992,3.13248602664767,2017,3,5.231841,2.4264107,0.03990682,0.016937539,1606,0.14795919,F034,F060,red_door_street,street_corner_shop
309264,Taiwan/Taipei,6262,6319,3218,0peb5S27u9GtYgwJAkElHQ,2,180.0,24.94837997561929,121.1726662584314,2012,3,5.231841,3.5995781,0.041611683,0.0332905,1606,0.14795919,F034,F060,red_door_street,street_corner_shop
48405,Bangladesh/Dhaka,10246,10328,4727,6WWA6yXtYQ6uEGftshlFDw,2,180.0,23.63057371158852,90.56743415652885,2023,12,5.231841,2.3862886,0.03990682,0.01798018,1606,0.14795919,F034,F060,red_door_street,street_corner_shop
15243,Australia/Sydney,2446,2456,4722,hilf5yqknSGZOjmQrkNBNw,0,0.0,-33.75176561280668,150.8431539730309,2020,12,5.20101,2.74353,0.013943323,0.0074333022,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
354889,UnitedStates/LosAngeles,1124,1126,3877,4S80wjTIfNDLex2iTUmZZQ,2,180.0,33.87120922085865,-118.2203507371703,2017,4,5.20101,3.6328819,0.013964063,0.010220761,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
204348,Nigeria/Lagos,2974,2995,8048,Z87_ywXC7O7qpoYIZxIe4A,3,270.0,6.470891251770841,3.638001008011047,2016,11,5.20101,2.476032,0.013943323,0.007412447,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
289329,SouthAfrica/Johannesburg,11579,11784,8492,h0kLTMxJUnMqhKa7JsyYjw,1,90.0,-26.26071691263625,27.97662824916594,2025,8,5.20101,2.9322655,0.013943323,0.00819668,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
167643,Malaysia/KualaLumpur,4425,4436,5569,17fMxmB-hGH0fvicdYUaAQ,1,90.0,3.0239808109332,101.5304458591767,2018,9,5.20101,3.1529033,0.013943323,0.008998477,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
178459,Mexico/MexicoCity,2484,2493,8134,ILgYRyx_feVY2xhjvqub0Q,1,90.0,19.28953330658494,-99.21765306194918,2022,4,5.20101,2.7403748,0.013943323,0.0070878942,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
43864,Bangladesh/Dhaka,5705,5748,4837,hU9Qx3ussaQtMrN0vWD1vA,0,0.0,23.85047204779009,90.40833773349482,2021,5,5.20101,2.3599133,0.013943323,0.0064948364,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
208829,Nigeria/Lagos,7455,7499,4978,xX-9zuQ1ORy7Iu12c_aSaA,0,0.0,6.553752626813155,3.352541898652488,2016,11,5.20101,3.0686958,0.013943323,0.008473147,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
15578,Australia/Sydney,2781,2794,8646,5e3Sn5BnIt0INVrfAmWP-g,3,270.0,-33.83104421843434,150.9601286191694,2025,11,5.20101,2.4365656,0.013943323,0.0064801057,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
73023,Canada/Toronto,9386,9436,3726,6ddvQIxT0HgwIUtwiDLHrw,1,90.0,43.61868766186011,-79.66370602224845,2007,9,5.20101,2.7912025,0.013943323,0.009655225,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
302599,SouthKorea/Seoul,12267,12395,8961,fahEI3zks_6qc5CkTaZO4Q,0,0.0,37.70542210592407,126.7306045564858,2018,12,5.20101,2.5933793,0.013943323,0.007159928,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
327424,Thailand/Bangkok,11750,11765,7322,pzE5awCVaOP03jAezC8sxw,1,90.0,13.74013385218697,100.5995624827779,2018,2,5.20101,2.3121922,0.013943323,0.0062377932,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
359981,UnitedStates/LosAngeles,6216,6264,6137,-pBULTVZQXoreRuBrRPOTQ,1,90.0,33.97830979862341,-118.0755799006743,2017,5,5.20101,3.4587934,0.013943323,0.009300105,1995,0.18877551,F057,F058,streetlight illumination,shaded alley
340549,Turkey/Istanbul,12093,12185,514,1cJ_AUcOBbKgPaicpb0ncQ,0,0.0,41.02880439485335,28.6727917864484,2022,7,5.1170306,2.2924774,0.014325468,0.009550203,1351,0.13265306,F027,F029,car_top_heat,electric_bike_parking
361894,UnitedStates/LosAngeles,8129,8194,2336,-P_AkD26XSap-3W8TaERCQ,3,270.0,33.78412945565544,-117.8286255344963,2023,10,5.1103477,3.4275131,0.012282983,0.009512086,1449,0.1734694,F029,F058,electric_bike_parking,shaded alley
112599,France/Paris,10763,10961,4073,-1s4xsVGcnNnruF2tQqLIA,2,180.0,48.60225074938337,2.291525477636779,2024,6,5.077877,3.5023556,0.033646088,0.02167918,1946,0.13265306,F051,F060,zebra_crossing,street_corner_shop
209267,Nigeria/Lagos,7893,7941,9710,Xx2BAKZY1Um-5Nj1SZqcow,0,0.0,6.468930797337283,3.65392506446726,2016,11,5.0604424,2.5112906,0.013566476,0.007493811,1995,0.18367347,F057,F058,streetlight illumination,shaded alley
234019,Philippines/Manila,7222,7244,3112,EZ3Z-itlDcnlV7BTCVE89Q,3,270.0,14.46379911181324,120.9603959106065,2020,2,5.0604424,2.8372037,0.013566476,0.007762484,1995,0.18367347,F057,F058,streetlight illumination,shaded alley
59167,Brazil/SaoPaulo,8312,8323,6170,yA3gBsa2R2kVUHJgWhauTw,2,180.0,-23.63361655316089,-46.66904221068103,2024,7,5.0604424,2.7782555,0.013566476,0.0073793116,1995,0.18367347,F057,F058,streetlight illumination,shaded alley
285380,SouthAfrica/Johannesburg,7630,7760,2364,nmyFdfa24aB9pmKvNgyEnw,0,0.0,-26.17791049043911,28.2127605459924,2020,2,5.0604424,2.2292793,0.013566476,0.006635425,1995,0.18367347,F057,F058,streetlight illumination,shaded alley
