unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_002010,Vienna,9,9,155.5,26,2.7162,0.0,0.0,0.5,48.230955,16.347517,26|6|24|27|4,0.1237|0.1141|0.1054|0.0967|0.0959,
unit_002011,Vienna,7,7,113.2,1,2.6349,0.0,0.0,0.5,48.225737,16.363369,1|27|6|9|26,0.2221|0.0808|0.0803|0.0515|0.0511,
unit_002012,Vienna,8,8,138.9,1,2.5035,0.0,0.0,0.5,48.22241,16.364415,1|6|28|26|27,0.1674|0.1029|0.0838|0.0647|0.0611,
unit_002013,Vienna,8,8,185.6,1,2.5791,0.0,0.22667,0.5564,48.220945,16.366353,1|26|27|4|6,0.1981|0.0926|0.0720|0.0680|0.0527,
unit_002014,Vienna,21,21,291.1,1,2.5008,0.0,0.04192,0.5105,48.223588,16.35101,1|17|6|29|31,0.1908|0.0857|0.0551|0.0534|0.0422,
unit_002015,Vienna,8,12,131.5,1,2.6757,3e-05,0.06533,0.5163,48.222185,16.352645,1|4|24|9|27,0.1922|0.0684|0.0510|0.0458|0.0440,
unit_002017,Vienna,15,19,159.6,1,2.5146,0.0,0.03746,0.5094,48.215026,16.368274,1|6|31|24|9,0.1955|0.0616|0.0599|0.0587|0.0526,
unit_002018,Vienna,27,47,376.3,1,2.6536,3e-05,0.03746,0.5094,48.214274,16.368678,1|6|29|31|27,0.1861|0.0706|0.0689|0.0658|0.0632,
unit_002019,Vienna,10,10,157.0,1,2.636,0.0,0.04875,0.5122,48.216382,16.369769,1|27|24|26|9,0.1434|0.0798|0.0623|0.0608|0.0568,
unit_002021,Vienna,21,21,288.7,1,2.5879,0.0,0.0,0.5,48.213557,16.367273,1|31|27|29|17,0.1749|0.0737|0.0530|0.0517|0.0493,
