unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_001470,Vienna,3,3,50.4,31,2.9592,0.0,0.0,0.5,48.201901,16.402096,31|5|10|12|3,0.0883|0.0745|0.0658|0.0628|0.0559,
unit_001471,Vienna,8,8,176.3,5,3.0211,0.0,0.0,0.5,48.201463,16.404206,5|18|27|30|8,0.1275|0.0984|0.0747|0.0653|0.0649,
unit_001472,Vienna,13,13,264.6,12,3.0374,0.0,0.0,0.5,48.199192,16.407772,12|5|27|31|2,0.0966|0.0854|0.0656|0.0598|0.0591,
unit_001473,Vienna,33,46,748.3,9,3.0619,0.00011,0.04786,0.5119,48.193342,16.414523,9|5|6|26|15,0.1332|0.0964|0.0768|0.0706|0.0566,
unit_001474,Vienna,36,112,571.6,5,3.0293,9e-05,0.0,0.5,48.087516,16.310413,5|31|1|12|18,0.1246|0.0742|0.0739|0.0658|0.0562,
unit_001475,Vienna,8,8,177.9,12,2.8814,0.0,0.0,0.5,48.090019,16.313931,12|9|5|19|1,0.1055|0.0782|0.0763|0.0710|0.0657,
unit_001476,Vienna,9,9,171.1,7,2.8943,0.0,0.0,0.5,48.087814,16.307234,7|5|8|16|19,0.1351|0.0936|0.0879|0.0666|0.0514,
unit_001477,Vienna,18,18,329.6,5,3.0202,0.0,0.08311,0.5208,48.087552,16.298596,5|31|8|7|16,0.1066|0.0963|0.0833|0.0823|0.0586,
unit_001478,Vienna,10,10,177.7,31,2.9754,0.0,0.08311,0.5208,48.086554,16.298146,31|5|8|18|1,0.1080|0.0727|0.0619|0.0499|0.0490,
unit_001479,Vienna,43,85,864.3,1,3.065,4e-05,0.09479,0.5237,48.086313,16.295138,1|12|5|31|30,0.1095|0.0921|0.0837|0.0703|0.0463,
unit_001480,Vienna,8,8,132.5,5,2.9229,0.0,0.0,0.5,48.086451,16.283626,5|8|31|16|1,0.1074|0.1003|0.0764|0.0636|0.0520,
unit_001481,Vienna,13,13,183.6,7,2.8821,0.0,0.0,0.5,48.081339,16.28681,7|8|5|31|16,0.1212|0.1017|0.0957|0.0774|0.0647,
unit_001482,Vienna,11,11,186.2,31,2.9476,0.0,0.0,0.5,48.082843,16.288514,31|7|5|8|16,0.1173|0.0753|0.0741|0.0608|0.0541,
unit_001483,Vienna,17,17,265.0,5,2.9602,0.0,0.0,0.5,48.082044,16.284354,5|8|31|16|7,0.1127|0.0762|0.0700|0.0647|0.0593,
unit_001484,Vienna,20,39,398.3,5,2.9926,0.0,0.0,0.5,48.081169,16.267268,5|8|15|18|30,0.1073|0.0794|0.0711|0.0671|0.0663,
unit_001485,Vienna,7,7,153.1,7,2.9263,0.0,0.0,0.5,48.085242,16.248866,7|5|8|31|19,0.1423|0.0917|0.0790|0.0642|0.0501,
unit_001487,Vienna,10,13,190.4,7,2.9837,1e-05,0.06169,0.5154,48.085217,16.256376,7|5|18|31|8,0.1488|0.0985|0.0685|0.0676|0.0481,
unit_001489,Vienna,14,16,332.3,5,3.0506,7e-05,0.0,0.5,48.155067,16.340242,5|18|12|15|31,0.1187|0.0944|0.0923|0.0735|0.0687,
unit_001490,Vienna,38,38,634.5,5,2.9743,0.0,0.0,0.5,48.157762,16.342219,5|12|18|2|1,0.1292|0.0931|0.0850|0.0844|0.0760,
unit_001491,Vienna,11,11,171.7,31,3.0166,0.0,0.0,0.5,48.17188,16.351769,31|5|12|1|8,0.1164|0.1076|0.0861|0.0753|0.0493,
unit_001493,Vienna,18,18,310.2,31,2.9763,0.0,0.07404,0.5185,48.193424,16.338693,31|11|27|3|12,0.0869|0.0585|0.0488|0.0469|0.0462,
unit_001494,Vienna,10,20,227.8,9,2.9762,6e-05,0.0,0.5,48.180892,16.402499,9|6|26|5|17,0.1622|0.1069|0.0829|0.0773|0.0638,
unit_001495,Vienna,9,12,202.5,9,3.0478,3e-05,0.0,0.5,48.179113,16.400621,9|12|5|4|3,0.1639|0.0834|0.0641|0.0531|0.0517,
unit_001496,Vienna,9,20,151.4,5,3.0948,0.00015,0.07103,0.5177,48.185182,16.40548,5|1|9|31|10,0.1056|0.0934|0.0902|0.0738|0.0709,
unit_001497,Vienna,10,10,179.6,9,2.9572,0.0,0.13953,0.5348,48.180808,16.400727,9|12|19|5|1,0.1620|0.0798|0.0575|0.0530|0.0509,
unit_001498,Vienna,13,25,306.0,9,2.9902,8e-05,0.19969,0.5497,48.180641,16.402751,9|6|26|5|17,0.1617|0.1068|0.0786|0.0739|0.0644,
unit_001499,Vienna,18,24,242.6,5,2.8735,0.0,0.18527,0.5462,48.280058,16.415778,5|7|8|16|18,0.1266|0.1069|0.1026|0.0554|0.0530,
unit_001500,Vienna,14,14,257.6,5,2.8649,0.0,0.18527,0.5462,48.279336,16.415867,5|12|7|16|31,0.1011|0.0994|0.0892|0.0656|0.0518,
unit_001501,Vienna,33,33,614.5,1,3.0116,0.0,0.0,0.5,48.284096,16.41307,1|5|31|12|30,0.1343|0.0941|0.0722|0.0676|0.0621,
unit_001502,Vienna,8,8,179.1,5,2.9814,0.0,0.0,0.5,48.271858,16.404775,5|1|31|3|18,0.1001|0.0913|0.0803|0.0616|0.0530,
unit_001503,Vienna,8,8,180.6,26,3.0598,0.0,0.0,0.5,48.272866,16.399847,26|5|9|19|6,0.0941|0.0911|0.0899|0.0782|0.0760,
unit_001504,Vienna,11,15,259.0,9,3.0102,0.00014,0.06236,0.5156,48.117908,16.322875,9|5|17|6|26,0.1400|0.1072|0.0867|0.0758|0.0723,
unit_001505,Vienna,7,9,150.2,24,2.6956,0.0,0.34923,0.5864,48.099016,16.321984,24|17|6|26|9,0.1123|0.0876|0.0834|0.0731|0.0671,
unit_001507,Vienna,6,6,125.2,9,2.8777,0.0,0.04882,0.5122,48.100579,16.32134,9|5|12|15|4,0.1390|0.0924|0.0919|0.0534|0.0504,
unit_001508,Vienna,11,13,250.3,9,2.9456,4e-05,0.0,0.5,48.102858,16.320708,9|5|12|3|1,0.1293|0.1021|0.0860|0.0716|0.0684,
unit_001509,Vienna,5,6,100.1,12,2.9814,1e-05,0.03779,0.5094,48.10576,16.320335,12|9|3|5|19,0.1131|0.0933|0.0763|0.0756|0.0749,
unit_001510,Vienna,6,6,125.2,9,2.9303,0.0,0.03779,0.5094,48.106999,16.320345,9|12|5|3|19,0.1313|0.1017|0.0924|0.0537|0.0496,
unit_001511,Vienna,6,6,125.2,9,2.9246,0.0,0.0,0.5,48.108572,16.320474,9|12|5|1|27,0.1287|0.0920|0.0756|0.0577|0.0502,
unit_001512,Vienna,8,8,175.2,9,2.9841,0.0,0.0,0.5,48.112491,16.321489,9|12|5|3|22,0.1254|0.0995|0.0956|0.0627|0.0612,
unit_001513,Vienna,25,25,447.3,31,2.7309,0.0,0.0,0.5,48.260277,16.395833,31|1|30|12|28,0.1590|0.0636|0.0581|0.0396|0.0391,
unit_001514,Vienna,22,27,400.3,31,2.9347,1e-05,0.0,0.5,48.197885,16.352967,31|8|27|30|6,0.1433|0.0642|0.0530|0.0490|0.0399,
unit_001515,Vienna,10,10,151.2,31,2.8783,0.0,0.0,0.5,48.1952,16.351553,31|11|10|4|27,0.1762|0.0438|0.0436|0.0332|0.0321,
