source,target,relation,score,support,q_value
35,644,coactivates_with,50.01849,628,0.0
430,584,coactivates_with,49.995832,393,0.0
356,539,coactivates_with,49.987479,624,0.0
569,931,coactivates_with,49.903542,16582,0.0
314,812,coactivates_with,49.896055,1499,0.0
638,785,coactivates_with,49.885546,1418,0.0
7,56,coactivates_with,49.876446,4020,0.0
253,953,coactivates_with,49.857837,1204,0.0
175,900,coactivates_with,49.853207,939,0.0
88,327,coactivates_with,49.853165,7987,0.0
318,868,coactivates_with,49.844486,1525,0.0
369,596,coactivates_with,49.842534,1967,0.0
318,835,coactivates_with,49.834749,206,1.0820460713524254e-265
460,551,coactivates_with,49.823141,3117,0.0
89,466,coactivates_with,49.802001,3406,0.0
815,856,coactivates_with,49.794727,6373,0.0
743,961,coactivates_with,49.794292,1048,0.0
644,774,coactivates_with,49.770247,5290,0.0
369,772,coactivates_with,49.768775,1404,0.0
521,549,coactivates_with,49.719014,3641,0.0
182,926,coactivates_with,49.713804,288,0.0
360,840,coactivates_with,49.680024,5667,0.0
253,860,coactivates_with,49.665759,1507,0.0
123,583,coactivates_with,49.636309,6929,0.0
71,775,coactivates_with,49.636243,10203,0.0
273,332,coactivates_with,49.627211,1747,0.0
948,950,coactivates_with,49.603216,3350,0.0
254,313,coactivates_with,49.574611,9503,0.0
10,24,coactivates_with,49.548993,6548,0.0
429,599,coactivates_with,49.537624,2578,0.0
294,847,coactivates_with,49.527316,2589,0.0
194,341,coactivates_with,49.493594,734,0.0
225,602,coactivates_with,49.455921,11373,0.0
794,957,coactivates_with,49.448296,2954,0.0
1,958,coactivates_with,49.439274,15271,0.0
72,743,coactivates_with,49.435553,1579,0.0
9,797,coactivates_with,49.41644,655,0.0
611,969,coactivates_with,49.413024,631,0.0
369,583,coactivates_with,49.398783,1359,0.0
16,36,coactivates_with,49.391261,497,0.0
430,820,coactivates_with,49.362798,226,1.246522426869282e-290
292,717,coactivates_with,49.333164,446,0.0
318,740,coactivates_with,49.321184,313,0.0
182,512,coactivates_with,49.294297,345,0.0
381,969,coactivates_with,49.292947,442,0.0
533,854,coactivates_with,49.281441,596,0.0
486,910,coactivates_with,49.273267,678,0.0
134,915,coactivates_with,49.258102,10355,0.0
513,954,coactivates_with,49.194915,5364,0.0
916,925,coactivates_with,49.164338,448,0.0
122,155,coactivates_with,49.146591,596,0.0
390,899,coactivates_with,49.109497,1115,0.0
69,561,coactivates_with,49.043385,316,0.0
131,603,coactivates_with,48.992888,1567,0.0
268,446,coactivates_with,48.955236,1380,0.0
245,658,coactivates_with,48.939463,75,1.1659889362642844e-96
406,588,coactivates_with,48.91756,3276,0.0
314,429,coactivates_with,48.915544,3416,0.0
332,430,coactivates_with,48.908237,633,0.0
437,882,coactivates_with,48.902067,2218,0.0
182,1002,coactivates_with,48.861619,537,0.0
255,279,coactivates_with,48.856126,6715,0.0
369,473,coactivates_with,48.838658,140,2.944739124872964e-180
167,800,coactivates_with,48.806223,1177,0.0
0,87,sibling_of,0.158491,11,
0,486,sibling_of,0.158491,9,
1,106,sibling_of,0.811321,617,
1,958,sibling_of,0.660377,286,
3,787,sibling_of,0.611321,1562,
3,34,sibling_of,0.260377,972,
4,409,sibling_of,0.271698,42,
4,700,sibling_of,0.230189,41,
4,43,sibling_of,0.033962,79,
5,188,sibling_of,0.581132,42,
5,398,sibling_of,0.388679,38,
5,720,sibling_of,0.34717,16,
6,446,sibling_of,0.532075,531,
6,583,sibling_of,0.532075,363,
7,351,sibling_of,0.298113,1109,
7,527,sibling_of,0.177358,103,
7,642,sibling_of,0.158491,617,
8,336,sibling_of,0.358491,9,
8,48,sibling_of,0.286792,283,
8,609,sibling_of,0.166038,153,
9,891,sibling_of,0.245283,71,
10,228,sibling_of,0.150943,74,
10,805,sibling_of,0.143396,127,
11,187,sibling_of,0.65283,11,
11,846,sibling_of,0.426415,15,
11,558,sibling_of,0.407547,34,
12,634,sibling_of,0.637736,21,
12,481,sibling_of,0.592453,32,
12,56,sibling_of,0.445283,99,
13,938,sibling_of,0.226415,158,
13,365,sibling_of,0.169811,69,
16,458,sibling_of,0.256604,70,
16,524,sibling_of,0.249057,33,
16,292,sibling_of,0.237736,71,
19,213,sibling_of,0.716981,970,
19,540,sibling_of,0.716981,794,
19,223,sibling_of,0.69434,54,
20,754,sibling_of,0.479245,26,
20,543,sibling_of,0.456604,26,
20,276,sibling_of,0.203774,8,
21,413,sibling_of,0.022642,1412,
22,811,sibling_of,0.366038,764,
22,192,sibling_of,0.286792,112,
22,256,sibling_of,0.181132,996,
24,365,sibling_of,0.14717,103,
24,938,sibling_of,0.14717,451,
24,765,sibling_of,0.132075,286,
25,189,sibling_of,0.29434,12,
25,290,sibling_of,0.124528,3,
26,206,sibling_of,0.430189,331,
26,751,sibling_of,0.207547,193,
26,442,sibling_of,0.015094,154,
27,520,sibling_of,0.320755,481,
27,257,sibling_of,0.173585,368,
27,140,sibling_of,0.158491,57,
28,622,sibling_of,0.633962,1138,
28,1013,sibling_of,0.513208,959,
28,840,sibling_of,0.113208,268,
29,940,sibling_of,0.369811,966,
29,658,sibling_of,0.324528,37,
29,619,sibling_of,0.316981,798,
30,558,sibling_of,0.577358,78,
30,187,sibling_of,0.569811,26,
30,513,sibling_of,0.543396,19,
32,396,sibling_of,0.543396,1434,
32,504,sibling_of,0.50566,1237,
32,111,sibling_of,0.260377,362,
33,196,sibling_of,0.566038,12,
33,163,sibling_of,0.558491,756,
33,788,sibling_of,0.535849,21,
34,829,sibling_of,0.667925,1598,
34,928,sibling_of,0.467925,1136,
34,328,sibling_of,0.464151,1405,
35,931,sibling_of,0.373585,37,
36,135,sibling_of,0.437736,32,
36,312,sibling_of,0.388679,56,
36,671,sibling_of,0.260377,60,
37,96,sibling_of,0.573585,663,
37,419,sibling_of,0.509434,437,
37,563,sibling_of,0.29434,180,
38,204,sibling_of,0.407547,653,
38,981,sibling_of,0.256604,649,
38,746,sibling_of,0.079245,298,
39,208,sibling_of,0.803774,164,
39,378,sibling_of,0.739623,109,
39,474,sibling_of,0.539623,116,
41,756,sibling_of,0.313208,882,
41,534,sibling_of,0.301887,1026,
41,637,sibling_of,0.286792,920,
42,1015,sibling_of,0.467925,505,
42,853,sibling_of,0.320755,583,
42,978,sibling_of,0.237736,349,
43,700,sibling_of,0.237736,84,
43,466,sibling_of,0.203774,612,
44,259,sibling_of,0.369811,191,
44,921,sibling_of,0.339623,143,
45,601,sibling_of,0.475472,1282,
45,449,sibling_of,0.441509,1124,
45,437,sibling_of,0.211321,354,
46,118,sibling_of,0.89434,553,
46,563,sibling_of,0.664151,202,
46,419,sibling_of,0.6,409,
47,825,sibling_of,0.441509,260,
47,222,sibling_of,0.373585,363,
48,993,sibling_of,0.369811,317,
48,744,sibling_of,0.328302,581,
49,202,sibling_of,0.313208,77,
49,270,sibling_of,0.245283,162,
49,179,sibling_of,0.120755,106,
50,640,sibling_of,0.158491,376,
50,916,sibling_of,0.060377,22,
51,808,sibling_of,0.490566,38,
51,795,sibling_of,0.350943,388,
51,326,sibling_of,0.30566,262,
52,752,sibling_of,0.328302,69,
52,961,sibling_of,0.301887,103,
52,313,sibling_of,0.241509,176,
54,557,sibling_of,0.615094,117,
54,304,sibling_of,0.581132,98,
55,680,sibling_of,0.479245,426,
55,154,sibling_of,0.264151,618,
55,518,sibling_of,0.226415,28,
56,1005,sibling_of,0.528302,42,
56,726,sibling_of,0.467925,65,
57,323,sibling_of,0.264151,234,
58,285,sibling_of,0.501887,63,
58,476,sibling_of,0.475472,49,
59,791,sibling_of,0.184906,95,
59,424,sibling_of,0.150943,148,
59,604,sibling_of,0.049057,103,
61,164,sibling_of,0.381132,681,
61,408,sibling_of,0.320755,68,
62,783,sibling_of,0.603774,46,
62,110,sibling_of,0.539623,52,
62,92,sibling_of,0.339623,284,
63,284,sibling_of,0.573585,226,
63,995,sibling_of,0.298113,21,
63,607,sibling_of,0.260377,66,
64,403,sibling_of,0.407547,294,
64,162,sibling_of,0.388679,343,
64,509,sibling_of,0.2,8,
65,557,sibling_of,0.467925,33,
65,304,sibling_of,0.422642,25,
65,309,sibling_of,0.422642,85,
66,656,sibling_of,0.362264,1283,
66,935,sibling_of,0.320755,912,
67,277,sibling_of,0.486792,251,
67,570,sibling_of,0.29434,175,
67,625,sibling_of,0.128302,82,
68,885,sibling_of,0.558491,7,
68,418,sibling_of,0.256604,5,
68,109,sibling_of,0.237736,2,
69,113,sibling_of,0.267925,96,
31,69,sibling_of,0.215094,214,
69,464,sibling_of,0.207547,78,
70,770,sibling_of,0.475472,216,
70,690,sibling_of,0.362264,150,
71,763,sibling_of,0.486792,29,
71,856,sibling_of,0.392453,5,
71,282,sibling_of,0.354717,50,
72,591,sibling_of,0.283019,71,
72,985,sibling_of,0.218868,7,
72,243,sibling_of,0.060377,10,
73,733,sibling_of,0.154717,87,
73,457,sibling_of,0.033962,376,
29,74,sibling_of,0.215094,78,
74,619,sibling_of,0.211321,104,
74,91,sibling_of,0.203774,45,
75,660,sibling_of,0.645283,394,
75,576,sibling_of,0.350943,521,
75,730,sibling_of,0.320755,378,
76,884,sibling_of,0.479245,741,
76,166,sibling_of,0.426415,442,
76,741,sibling_of,0.332076,1187,
77,303,sibling_of,0.630189,35,
77,732,sibling_of,0.611321,150,
77,368,sibling_of,0.456604,80,
78,1008,sibling_of,0.158491,71,
78,490,sibling_of,0.05283,35,
79,870,sibling_of,0.645283,412,
79,234,sibling_of,0.192453,77,
79,379,sibling_of,0.011321,154,
80,712,sibling_of,0.528302,9,
80,663,sibling_of,0.249057,47,
80,784,sibling_of,0.188679,51,
81,709,sibling_of,0.211321,3,
82,439,sibling_of,0.584906,22,
82,271,sibling_of,0.407547,41,
82,867,sibling_of,0.358491,39,
83,876,sibling_of,0.362264,41,
83,219,sibling_of,0.320755,49,
83,365,sibling_of,0.275472,34,
84,705,sibling_of,0.34717,7,
84,239,sibling_of,0.222641,752,
84,218,sibling_of,0.215094,743,
85,366,sibling_of,0.513208,638,
86,1000,sibling_of,0.392453,122,
86,382,sibling_of,0.358491,56,
86,236,sibling_of,0.245283,54,
87,486,sibling_of,0.060377,14,
88,123,sibling_of,0.464151,324,
88,605,sibling_of,0.437736,790,
88,327,sibling_of,0.4,413,
89,409,sibling_of,0.573585,133,
89,700,sibling_of,0.343396,88,
89,466,sibling_of,0.256604,245,
90,505,sibling_of,0.381132,122,
90,193,sibling_of,0.286792,316,
90,136,sibling_of,0.203774,427,
91,940,sibling_of,0.407547,600,
29,91,sibling_of,0.271698,304,
92,783,sibling_of,0.339623,48,
92,529,sibling_of,0.249057,96,
93,591,sibling_of,0.154717,12,
94,1002,sibling_of,0.332076,86,
94,740,sibling_of,0.275472,92,
94,238,sibling_of,0.2,103,
96,354,sibling_of,0.89434,889,
96,176,sibling_of,0.388679,240,
97,549,sibling_of,0.426415,98,
97,383,sibling_of,0.4,196,
97,746,sibling_of,0.34717,151,
98,984,sibling_of,0.388679,696,
98,833,sibling_of,0.226415,58,
98,890,sibling_of,0.226415,108,
99,922,sibling_of,0.796226,1661,
99,972,sibling_of,0.535849,2177,
100,508,sibling_of,0.777358,2047,
100,384,sibling_of,0.573585,2291,
100,428,sibling_of,0.067925,2287,
101,262,sibling_of,0.656604,405,
101,1002,sibling_of,0.645283,245,
101,1007,sibling_of,0.558491,432,
102,648,sibling_of,0.256604,4,
103,753,sibling_of,0.69434,149,
103,536,sibling_of,0.135849,270,
104,691,sibling_of,0.418868,1149,
105,165,sibling_of,0.701887,56,
105,846,sibling_of,0.622642,41,
105,558,sibling_of,0.479245,37,
106,759,sibling_of,0.596226,761,
107,894,sibling_of,0.671698,409,
107,302,sibling_of,0.622642,923,
107,358,sibling_of,0.603774,668,
108,574,sibling_of,0.173585,63,
108,339,sibling_of,0.007547,28,
109,375,sibling_of,0.362264,3,
109,615,sibling_of,0.34717,16,
109,897,sibling_of,0.320755,28,
110,745,sibling_of,0.618868,21,
110,783,sibling_of,0.418868,12,
111,504,sibling_of,0.301887,739,
111,396,sibling_of,0.267925,983,
112,757,sibling_of,0.50566,15,
112,725,sibling_of,0.384906,1,
113,401,sibling_of,0.192453,389,
113,464,sibling_of,0.184906,163,
114,296,sibling_of,0.173585,35,
116,628,sibling_of,0.69434,408,
117,720,sibling_of,0.709434,26,
117,367,sibling_of,0.69434,26,
117,485,sibling_of,0.611321,25,
118,767,sibling_of,0.739623,298,
118,563,sibling_of,0.562264,137,
119,997,sibling_of,0.192453,305,
119,463,sibling_of,0.132075,313,
121,469,sibling_of,0.207547,660,
121,400,sibling_of,0.184906,230,
121,760,sibling_of,0.181132,1137,
122,999,sibling_of,0.498113,21,
122,476,sibling_of,0.354717,33,
123,739,sibling_of,0.532075,600,
123,605,sibling_of,0.509434,821,
124,510,sibling_of,0.464151,3311,
125,853,sibling_of,0.501887,1553,
125,978,sibling_of,0.49434,819,
125,510,sibling_of,0.483019,2312,
126,456,sibling_of,0.396226,97,
126,343,sibling_of,0.29434,15,
126,1022,sibling_of,0.237736,16,
127,946,sibling_of,0.418868,3748,
128,499,sibling_of,0.524528,72,
128,954,sibling_of,0.513208,23,
128,846,sibling_of,0.381132,23,
129,782,sibling_of,0.566038,1547,
19,129,sibling_of,0.483019,404,
129,946,sibling_of,0.441509,1937,
130,426,sibling_of,0.362264,131,
130,984,sibling_of,0.358491,1047,
131,832,sibling_of,0.860377,551,
131,160,sibling_of,0.558491,285,
131,362,sibling_of,0.388679,315,
132,1017,sibling_of,0.207547,169,
132,248,sibling_of,0.177358,120,
132,994,sibling_of,0.09434,329,
133,556,sibling_of,0.690566,3226,
134,395,sibling_of,0.483019,27,
134,602,sibling_of,0.290566,88,
134,949,sibling_of,0.188679,7,
135,232,sibling_of,0.411321,63,
135,335,sibling_of,0.313208,142,
136,505,sibling_of,0.154717,227,
136,193,sibling_of,0.101887,994,
137,546,sibling_of,0.607547,497,
137,789,sibling_of,0.524528,501,
138,952,sibling_of,0.222641,300,
139,193,sibling_of,0.09434,97,
139,505,sibling_of,0.090566,16,
90,139,sibling_of,0.05283,27,
140,824,sibling_of,0.358491,70,
140,257,sibling_of,0.343396,157,
140,704,sibling_of,0.301887,157,
142,550,sibling_of,0.781132,1023,
143,730,sibling_of,0.716981,1227,
143,168,sibling_of,0.603774,447,
143,576,sibling_of,0.471698,469,
144,595,sibling_of,0.215094,232,
144,610,sibling_of,0.192453,237,
144,511,sibling_of,0.188679,284,
145,214,sibling_of,0.064151,298,
146,809,sibling_of,0.071698,307,
146,695,sibling_of,0.060377,257,
147,494,sibling_of,0.735849,1523,
147,991,sibling_of,0.475472,1297,
106,149,sibling_of,0.550943,447,
149,465,sibling_of,0.535849,288,
150,246,sibling_of,0.445283,389,
150,183,sibling_of,0.441509,138,
150,968,sibling_of,0.430189,366,
151,706,sibling_of,0.339623,730,
154,680,sibling_of,0.573585,1955,
154,986,sibling_of,0.392453,576,
155,957,sibling_of,0.369811,10,
155,597,sibling_of,0.162264,8,
156,886,sibling_of,0.554717,554,
156,918,sibling_of,0.362264,425,
156,500,sibling_of,0.264151,290,
131,157,sibling_of,0.215094,49,
157,160,sibling_of,0.184906,39,
157,828,sibling_of,0.184906,14,
158,1001,sibling_of,0.430189,24,
159,940,sibling_of,0.460377,1769,
29,159,sibling_of,0.29434,787,
159,258,sibling_of,0.196226,491,
160,832,sibling_of,0.535849,307,
160,362,sibling_of,0.471698,184,
161,825,sibling_of,0.615094,407,
162,509,sibling_of,0.135849,64,
163,196,sibling_of,0.784906,14,
163,788,sibling_of,0.74717,23,
164,408,sibling_of,0.388679,26,
164,183,sibling_of,0.10566,128,
165,846,sibling_of,0.483019,41,
165,513,sibling_of,0.471698,31,
166,689,sibling_of,0.426415,359,
166,741,sibling_of,0.290566,686,
167,969,sibling_of,0.120755,65,
31,167,sibling_of,0.086792,76,
69,167,sibling_of,0.086792,16,
168,576,sibling_of,0.437736,147,
168,730,sibling_of,0.403774,441,
169,957,sibling_of,0.188679,17,
169,597,sibling_of,0.135849,32,
155,169,sibling_of,0.09434,12,
170,878,sibling_of,0.381132,43,
170,311,sibling_of,0.324528,23,
170,919,sibling_of,0.286792,7,
171,214,sibling_of,0.437736,400,
173,378,sibling_of,0.543396,23,
173,208,sibling_of,0.2,62,
39,173,sibling_of,0.2,7,
175,975,sibling_of,0.539623,890,
175,252,sibling_of,0.350943,609,
176,563,sibling_of,0.313208,227,
176,767,sibling_of,0.298113,174,
177,449,sibling_of,0.637736,1455,
65,178,sibling_of,0.358491,4,
178,284,sibling_of,0.328302,29,
178,309,sibling_of,0.267925,35,
179,527,sibling_of,0.245283,131,
179,270,sibling_of,0.10566,446,
181,762,sibling_of,0.69434,1208,
181,826,sibling_of,0.539623,2086,
182,230,sibling_of,0.532075,130,
182,835,sibling_of,0.528302,75,
182,892,sibling_of,0.30566,66,
183,263,sibling_of,0.433962,227,
183,968,sibling_of,0.415094,248,
184,390,sibling_of,0.25283,95,
184,611,sibling_of,0.150943,9,
184,905,sibling_of,0.143396,7,
185,460,sibling_of,0.090566,20,
185,805,sibling_of,0.079245,10,
186,589,sibling_of,0.366038,1058,
186,554,sibling_of,0.215094,181,
186,690,sibling_of,0.188679,636,
187,558,sibling_of,0.596226,24,
188,720,sibling_of,0.603774,20,
188,909,sibling_of,0.516981,1,
189,290,sibling_of,0.339623,13,
190,980,sibling_of,0.739623,584,
190,585,sibling_of,0.701887,710,
190,657,sibling_of,0.45283,305,
192,590,sibling_of,0.25283,398,
192,350,sibling_of,0.203774,92,
194,363,sibling_of,0.611321,99,
194,443,sibling_of,0.535849,79,
137,194,sibling_of,0.430189,182,
66,195,sibling_of,0.320755,806,
195,989,sibling_of,0.301887,356,
195,935,sibling_of,0.249057,542,
196,788,sibling_of,0.679245,668,
29,197,sibling_of,0.286792,166,
197,258,sibling_of,0.192453,90,
74,197,sibling_of,0.158491,28,
198,609,sibling_of,0.384906,1639,
198,744,sibling_of,0.335849,1934,
199,386,sibling_of,0.260377,84,
199,850,sibling_of,0.135849,49,
201,983,sibling_of,0.430189,0,
202,345,sibling_of,0.226415,620,
202,914,sibling_of,0.109434,138,
203,889,sibling_of,0.471698,368,
204,410,sibling_of,0.328302,47,
204,981,sibling_of,0.260377,168,
205,352,sibling_of,0.381132,9,
205,569,sibling_of,0.350943,42,
205,906,sibling_of,0.218868,28,
206,751,sibling_of,0.192453,269,
206,442,sibling_of,0.045283,164,
207,525,sibling_of,0.188679,149,
207,936,sibling_of,0.150943,62,
208,474,sibling_of,0.701887,154,
208,378,sibling_of,0.649057,281,
209,407,sibling_of,0.184906,17,
209,644,sibling_of,0.116981,20,
210,338,sibling_of,0.418868,3350,
210,515,sibling_of,0.388679,1629,
210,888,sibling_of,0.339623,1841,
211,873,sibling_of,0.441509,175,
212,921,sibling_of,0.320755,90,
212,678,sibling_of,0.222642,151,
213,946,sibling_of,0.596226,1685,
213,782,sibling_of,0.332075,1667,
215,426,sibling_of,0.211321,639,
216,905,sibling_of,0.479245,24,
216,390,sibling_of,0.271698,8,
216,611,sibling_of,0.215094,1,
217,935,sibling_of,0.403774,1087,
195,217,sibling_of,0.075472,392,
219,924,sibling_of,0.30566,119,
219,876,sibling_of,0.279245,71,
220,811,sibling_of,0.45283,542,
220,350,sibling_of,0.396226,74,
220,686,sibling_of,0.181132,116,
221,967,sibling_of,0.418868,460,
221,887,sibling_of,0.415094,393,
222,593,sibling_of,0.645283,773,
224,445,sibling_of,0.535849,141,
224,424,sibling_of,0.418868,259,
224,939,sibling_of,0.226415,121,
225,1014,sibling_of,0.384906,980,
225,817,sibling_of,0.30566,803,
226,864,sibling_of,0.343396,92,
226,456,sibling_of,0.245283,55,
226,343,sibling_of,0.237736,8,
227,1012,sibling_of,0.211321,26,
227,941,sibling_of,0.2,31,
228,805,sibling_of,0.45283,81,
228,927,sibling_of,0.256604,303,
229,777,sibling_of,0.467925,349,
229,471,sibling_of,0.362264,332,
229,998,sibling_of,0.237736,785,
230,835,sibling_of,0.626415,119,
230,546,sibling_of,0.403774,261,
231,372,sibling_of,0.392453,139,
231,823,sibling_of,0.343396,176,
232,671,sibling_of,0.449057,68,
232,312,sibling_of,0.418868,40,
232,774,sibling_of,0.415094,83,
233,967,sibling_of,0.449057,1600,
233,895,sibling_of,0.34717,778,
233,399,sibling_of,0.260377,621,
234,379,sibling_of,0.249057,66,
234,870,sibling_of,0.237736,125,
236,1000,sibling_of,0.550943,288,
236,755,sibling_of,0.226415,71,
237,244,sibling_of,0.426415,30,
238,740,sibling_of,0.671698,259,
238,1002,sibling_of,0.456604,215,
238,963,sibling_of,0.411321,111,
241,566,sibling_of,0.135849,1386,
241,452,sibling_of,0.007547,909,
242,911,sibling_of,0.271698,66,
242,979,sibling_of,0.25283,118,
242,427,sibling_of,0.10566,37,
243,985,sibling_of,0.116981,12,
243,591,sibling_of,0.064151,16,
245,584,sibling_of,0.535849,100,
245,472,sibling_of,0.422642,120,
245,250,sibling_of,0.116981,42,
246,263,sibling_of,0.875472,725,
246,968,sibling_of,0.358491,507,
248,994,sibling_of,0.403774,539,
248,301,sibling_of,0.298113,341,
248,1017,sibling_of,0.249057,181,
249,703,sibling_of,0.709434,1470,
249,336,sibling_of,0.566038,1569,
249,852,sibling_of,0.486792,746,
250,584,sibling_of,0.532075,53,
250,472,sibling_of,0.241509,45,
251,329,sibling_of,0.211321,61,
251,308,sibling_of,0.188679,510,
251,647,sibling_of,0.14717,180,
252,975,sibling_of,0.603774,567,
253,779,sibling_of,0.169811,8,
201,254,sibling_of,0.407547,0,
254,877,sibling_of,0.290566,22,
211,254,sibling_of,0.275472,27,
255,352,sibling_of,0.483019,53,
255,569,sibling_of,0.381132,138,
255,643,sibling_of,0.181132,120,
256,590,sibling_of,0.196226,1200,
220,256,sibling_of,0.162264,462,
257,704,sibling_of,0.479245,602,
257,824,sibling_of,0.369811,239,
258,940,sibling_of,0.516981,813,
258,619,sibling_of,0.313208,821,
29,258,sibling_of,0.218868,289,
212,259,sibling_of,0.143396,71,
259,678,sibling_of,0.041509,54,
260,320,sibling_of,0.649057,139,
260,370,sibling_of,0.226415,240,
260,763,sibling_of,0.192453,13,
261,571,sibling_of,0.29434,289,
261,943,sibling_of,0.181132,76,
261,998,sibling_of,0.177358,219,
262,1007,sibling_of,0.569811,388,
262,963,sibling_of,0.501887,165,
150,263,sibling_of,0.162264,230,
264,917,sibling_of,0.475472,277,
264,272,sibling_of,0.275472,1235,
264,400,sibling_of,0.162264,338,
265,580,sibling_of,0.6,511,
265,716,sibling_of,0.30566,261,
266,613,sibling_of,0.403774,1840,
266,849,sibling_of,0.233962,800,
266,551,sibling_of,0.215094,624,
267,774,sibling_of,0.320755,267,
267,335,sibling_of,0.279245,304,
135,267,sibling_of,0.275472,42,
268,462,sibling_of,0.298113,57,
268,596,sibling_of,0.283019,163,
268,372,sibling_of,0.267925,142,
270,527,sibling_of,0.192453,156,
270,618,sibling_of,0.135849,248,
271,439,sibling_of,0.433962,123,
271,867,sibling_of,0.366038,30,
272,701,sibling_of,0.501887,628,
272,400,sibling_of,0.456604,578,
177,273,sibling_of,0.513208,1096,
273,401,sibling_of,0.426415,754,
31,273,sibling_of,0.4,514,
274,596,sibling_of,0.588679,1070,
274,899,sibling_of,0.467925,630,
274,372,sibling_of,0.426415,506,
275,649,sibling_of,0.569811,1882,
276,315,sibling_of,0.396226,42,
276,754,sibling_of,0.350943,18,
276,778,sibling_of,0.332076,34,
277,949,sibling_of,0.271698,42,
277,570,sibling_of,0.25283,122,
278,733,sibling_of,0.196226,389,
278,457,sibling_of,0.026415,431,
279,869,sibling_of,0.313208,307,
280,394,sibling_of,0.524528,477,
137,280,sibling_of,0.490566,495,
280,546,sibling_of,0.362264,269,
281,742,sibling_of,0.898113,1057,
282,370,sibling_of,0.392453,167,
282,856,sibling_of,0.384906,134,
282,749,sibling_of,0.377358,139,
284,607,sibling_of,0.45283,65,
65,284,sibling_of,0.369811,64,
285,872,sibling_of,0.826415,187,
285,484,sibling_of,0.709434,166,
286,523,sibling_of,0.69434,30,
286,631,sibling_of,0.407547,17,
286,885,sibling_of,0.377358,5,
287,707,sibling_of,0.777358,1088,
287,624,sibling_of,0.769811,1979,
287,444,sibling_of,0.456604,934,
288,511,sibling_of,0.486792,99,
288,595,sibling_of,0.381132,114,
288,915,sibling_of,0.366038,120,
291,617,sibling_of,0.226415,271,
292,423,sibling_of,0.45283,284,
292,1006,sibling_of,0.418868,480,
292,458,sibling_of,0.403774,274,
293,890,sibling_of,0.366038,184,
294,925,sibling_of,0.249057,134,
299,501,sibling_of,0.411321,154,
299,306,sibling_of,0.313208,214,
299,436,sibling_of,0.184906,105,
300,491,sibling_of,0.475472,133,
300,374,sibling_of,0.218868,78,
300,813,sibling_of,0.120755,18,
301,1017,sibling_of,0.203774,400,
301,994,sibling_of,0.018868,837,
302,894,sibling_of,0.501887,446,
302,358,sibling_of,0.301887,616,
303,431,sibling_of,0.592453,95,
303,368,sibling_of,0.516981,51,
304,728,sibling_of,0.554717,181,
305,521,sibling_of,0.298113,378,
306,501,sibling_of,0.377358,252,
306,571,sibling_of,0.203774,660,
307,915,sibling_of,0.218868,112,
288,307,sibling_of,0.196226,8,
307,595,sibling_of,0.177358,23,
308,704,sibling_of,0.637736,749,
308,520,sibling_of,0.577358,1057,
308,459,sibling_of,0.4,512,
309,995,sibling_of,0.550943,73,
309,728,sibling_of,0.388679,105,
310,421,sibling_of,0.396226,31,
310,317,sibling_of,0.233962,35,
310,621,sibling_of,0.181132,9,
311,878,sibling_of,0.275472,44,
311,919,sibling_of,0.260377,6,
135,312,sibling_of,0.211321,47,
313,517,sibling_of,0.25283,59,
314,772,sibling_of,0.626415,692,
314,923,sibling_of,0.490566,264,
315,778,sibling_of,0.430189,59,
315,754,sibling_of,0.362264,11,
316,487,sibling_of,0.181132,23,
316,319,sibling_of,0.124528,10,
316,713,sibling_of,0.056604,32,
317,621,sibling_of,0.271698,3,
317,421,sibling_of,0.196226,15,
319,713,sibling_of,0.067925,17,
319,487,sibling_of,0.011321,14,
320,370,sibling_of,0.384906,210,
282,320,sibling_of,0.245283,37,
266,321,sibling_of,0.173585,270,
321,551,sibling_of,0.162264,158,
321,613,sibling_of,0.05283,284,
322,882,sibling_of,0.573585,200,
322,729,sibling_of,0.467925,55,
323,455,sibling_of,0.026415,97,
149,324,sibling_of,0.490566,132,
324,759,sibling_of,0.433962,221,
1,324,sibling_of,0.411321,159,
325,495,sibling_of,0.290566,685,
325,776,sibling_of,0.026415,435,
326,927,sibling_of,0.339623,811,
327,739,sibling_of,0.426415,701,
327,552,sibling_of,0.373585,1082,
328,787,sibling_of,0.501887,1938,
329,704,sibling_of,0.407547,183,
329,459,sibling_of,0.275472,72,
308,329,sibling_of,0.218868,178,
330,970,sibling_of,0.445283,1121,
331,581,sibling_of,0.528302,41,
331,729,sibling_of,0.513208,5,
15,331,sibling_of,0.339623,56,
332,670,sibling_of,0.430189,50,
332,797,sibling_of,0.430189,126,
333,447,sibling_of,0.535849,787,
333,830,sibling_of,0.535849,496,
334,807,sibling_of,0.275472,29,
334,822,sibling_of,0.241509,5,
335,774,sibling_of,0.754717,620,
335,671,sibling_of,0.626415,570,
232,335,sibling_of,0.335849,160,
336,609,sibling_of,0.709434,1134,
336,780,sibling_of,0.584906,823,
337,718,sibling_of,0.298113,307,
337,412,sibling_of,0.222641,73,
338,515,sibling_of,0.166038,2138,
338,888,sibling_of,0.007547,2277,
339,574,sibling_of,0.366038,80,
340,559,sibling_of,0.558491,123,
340,699,sibling_of,0.479245,71,
340,794,sibling_of,0.218868,279,
341,512,sibling_of,0.483019,107,
342,580,sibling_of,0.283019,467,
343,456,sibling_of,0.29434,99,
343,1022,sibling_of,0.241509,29,
