image_id,city,archetype_id,raw_cluster_id,distance_to_centroid,PC1,PC2
287107,SouthAfrica/Johannesburg,A08,2,0.14829162,0.085472345,0.009198811
287113,SouthAfrica/Johannesburg,A04,1,0.14273223,0.0860814,0.02512838
287143,SouthAfrica/Johannesburg,A04,1,0.20592262,0.21202083,-0.034370784
287166,SouthAfrica/Johannesburg,A01,6,0.14219108,-0.06485702,0.008694666
287177,SouthAfrica/Johannesburg,A01,6,0.15558033,-0.027888823,-0.03508005
287181,SouthAfrica/Johannesburg,A06,5,0.15469682,0.056490168,0.0071045277
287185,SouthAfrica/Johannesburg,A06,5,0.14525016,0.041047607,0.034347285
287194,SouthAfrica/Johannesburg,A01,6,0.14416069,0.02243123,-0.0022357078
287203,SouthAfrica/Johannesburg,A01,6,0.14689568,0.028568095,0.05137669
287220,SouthAfrica/Johannesburg,A03,7,0.1784596,-0.038303975,-0.013111855
287242,SouthAfrica/Johannesburg,A02,0,0.22043909,-0.03546394,-0.06205037
287277,SouthAfrica/Johannesburg,A07,4,0.17461288,0.12102555,0.19404833
287292,SouthAfrica/Johannesburg,A03,7,0.18136498,-0.08360434,0.014820953
287297,SouthAfrica/Johannesburg,A01,6,0.1704339,-0.051562957,0.020948041
287319,SouthAfrica/Johannesburg,A06,5,0.16781315,0.011489293,-0.005465129
287325,SouthAfrica/Johannesburg,A06,5,0.20387779,-0.0063910554,0.06829639
287345,SouthAfrica/Johannesburg,A03,7,0.15788065,-0.061978098,-0.016310047
287348,SouthAfrica/Johannesburg,A07,4,0.17833841,0.026452394,0.1906785
287382,SouthAfrica/Johannesburg,A08,2,0.14343199,0.03631124,0.013601886
287400,SouthAfrica/Johannesburg,A06,5,0.15054844,-0.00026128656,-0.010305714
287406,SouthAfrica/Johannesburg,A06,5,0.15539107,0.013782039,0.108662404
287413,SouthAfrica/Johannesburg,A04,1,0.145776,0.09128046,0.0016768802
287418,SouthAfrica/Johannesburg,A05,3,0.15020302,-0.14519517,0.025980026
287450,SouthAfrica/Johannesburg,A02,0,0.15032004,-0.036375552,-0.053330302
287453,SouthAfrica/Johannesburg,A04,1,0.1625208,0.17083356,0.033054747
287460,SouthAfrica/Johannesburg,A01,6,0.11805362,0.013863674,-0.00045785433
287471,SouthAfrica/Johannesburg,A01,6,0.14532535,-0.019650256,0.014447175
287484,SouthAfrica/Johannesburg,A07,4,0.18936887,-0.03680747,0.09281839
287505,SouthAfrica/Johannesburg,A06,5,0.14525469,0.020053955,0.008257779
287506,SouthAfrica/Johannesburg,A04,1,0.15495367,0.07214115,0.025468651
287516,SouthAfrica/Johannesburg,A07,4,0.1421129,0.16202874,0.1118721
287533,SouthAfrica/Johannesburg,A03,7,0.19154522,-0.07922657,-0.00899242
287535,SouthAfrica/Johannesburg,A03,7,0.23240826,0.0047799144,-0.0405095
287545,SouthAfrica/Johannesburg,A05,3,0.17220803,-0.04269362,-0.03273844
287576,SouthAfrica/Johannesburg,A01,6,0.1389144,-0.0130537525,0.0027808896
287577,SouthAfrica/Johannesburg,A01,6,0.14029625,0.017765455,0.03496192
287594,SouthAfrica/Johannesburg,A06,5,0.15493082,0.009104112,0.013976468
287609,SouthAfrica/Johannesburg,A06,5,0.12389112,0.04276786,0.030237854
287613,SouthAfrica/Johannesburg,A04,1,0.14354584,0.0076672584,-0.04396707
287616,SouthAfrica/Johannesburg,A07,4,0.14926636,0.07956208,0.11690591
287634,SouthAfrica/Johannesburg,A06,5,0.17864178,-0.083717786,0.012968519
287675,SouthAfrica/Johannesburg,A01,6,0.16042882,0.0078515075,-0.02847921
287685,SouthAfrica/Johannesburg,A04,1,0.11913274,0.13196306,0.0018788888
287694,SouthAfrica/Johannesburg,A03,7,0.15732493,-0.07255528,-0.0040442036
287737,SouthAfrica/Johannesburg,A06,5,0.13632046,0.023823736,0.06495134
287767,SouthAfrica/Johannesburg,A01,6,0.15274365,-0.020105552,0.05524797
287807,SouthAfrica/Johannesburg,A04,1,0.16535261,0.16455038,0.052093577
287848,SouthAfrica/Johannesburg,A04,1,0.14689928,0.093813814,-0.034234058
287872,SouthAfrica/Johannesburg,A07,4,0.08819496,0.059779454,0.10036868
287921,SouthAfrica/Johannesburg,A05,3,0.1604544,-0.043776285,0.079257175
287993,SouthAfrica/Johannesburg,A06,5,0.15315963,-0.03234858,0.0142977955
288036,SouthAfrica/Johannesburg,A01,6,0.1879185,-0.035610512,-0.028273424
288044,SouthAfrica/Johannesburg,A03,7,0.16100806,-0.03885486,0.0062592886
288062,SouthAfrica/Johannesburg,A06,5,0.16494872,-0.008226973,-0.017084152
288077,SouthAfrica/Johannesburg,A05,3,0.16287719,-0.11562858,0.058879834
288088,SouthAfrica/Johannesburg,A03,7,0.14676102,-0.013477632,-0.05113886
288097,SouthAfrica/Johannesburg,A03,7,0.17511731,-0.038194995,-0.029185819
288099,SouthAfrica/Johannesburg,A04,1,0.110238105,0.09650563,-0.010146445
288160,SouthAfrica/Johannesburg,A07,4,0.21810871,0.08401018,0.15369986
288169,SouthAfrica/Johannesburg,A08,2,0.15348898,-0.0015452483,-0.01916579
288189,SouthAfrica/Johannesburg,A01,6,0.15847838,-0.037836317,0.013586569
288208,SouthAfrica/Johannesburg,A06,5,0.19540994,-0.04240861,0.013520385
288224,SouthAfrica/Johannesburg,A07,4,0.16958068,0.13085808,0.08844182
288228,SouthAfrica/Johannesburg,A06,5,0.13023932,0.006338286,0.02903605
288229,SouthAfrica/Johannesburg,A06,5,0.20736068,0.031954903,-0.010377855
288272,SouthAfrica/Johannesburg,A06,5,0.16141428,-0.053345524,0.025482783
288286,SouthAfrica/Johannesburg,A06,5,0.1685853,-0.06921077,0.031908147
288304,SouthAfrica/Johannesburg,A06,5,0.15339248,-0.012170281,0.01779693
288318,SouthAfrica/Johannesburg,A04,1,0.20645872,0.061178137,-0.009291619
288333,SouthAfrica/Johannesburg,A06,5,0.21168025,-0.05380378,-0.016030053
288336,SouthAfrica/Johannesburg,A04,1,0.12991656,0.0473612,-0.05363104
288342,SouthAfrica/Johannesburg,A08,2,0.1270822,0.012596347,0.04638954
288345,SouthAfrica/Johannesburg,A07,4,0.16362874,0.06512903,0.08099897
288389,SouthAfrica/Johannesburg,A07,4,0.17732568,0.022186643,0.15922716
288390,SouthAfrica/Johannesburg,A07,4,0.12212459,0.024463626,0.088887766
288392,SouthAfrica/Johannesburg,A01,6,0.14881428,-0.086808845,0.0073270635
288402,SouthAfrica/Johannesburg,A01,6,0.1324642,-0.029830478,-0.029551977
288408,SouthAfrica/Johannesburg,A06,5,0.17746048,0.0448585,0.08095062
288419,SouthAfrica/Johannesburg,A03,7,0.14743862,-0.038189024,-0.013191238
288425,SouthAfrica/Johannesburg,A07,4,0.13002454,0.09195641,0.05151721
288432,SouthAfrica/Johannesburg,A07,4,0.16071774,0.046410162,0.14154604
288439,SouthAfrica/Johannesburg,A06,5,0.12780243,0.0005948628,0.06702734
288441,SouthAfrica/Johannesburg,A03,7,0.17092893,-0.008399419,0.009321545
288446,SouthAfrica/Johannesburg,A06,5,0.16698185,0.013133265,-0.0066903424
288480,SouthAfrica/Johannesburg,A07,4,0.11908468,0.093181536,0.09462813
288482,SouthAfrica/Johannesburg,A07,4,0.15141366,0.15114287,0.1175308
288491,SouthAfrica/Johannesburg,A04,1,0.16859679,0.09731843,-0.04508048
288495,SouthAfrica/Johannesburg,A03,7,0.1526216,-0.0008516242,-0.025610201
288513,SouthAfrica/Johannesburg,A08,2,0.18616831,-0.0022634102,0.087712824
288516,SouthAfrica/Johannesburg,A08,2,0.114709705,-0.023107668,0.036396846
288571,SouthAfrica/Johannesburg,A06,5,0.1681232,0.0313372,0.011799808
288600,SouthAfrica/Johannesburg,A03,7,0.13470966,-0.030049508,-0.026122803
288628,SouthAfrica/Johannesburg,A04,1,0.1398634,0.02454266,-0.018281063
288652,SouthAfrica/Johannesburg,A06,5,0.22233655,-0.03503927,-0.006949152
288664,SouthAfrica/Johannesburg,A06,5,0.2041371,0.0049991994,0.09460627
288706,SouthAfrica/Johannesburg,A07,4,0.123822674,0.07113621,0.13097583
288724,SouthAfrica/Johannesburg,A01,6,0.15497814,0.096206695,0.019920276
288780,SouthAfrica/Johannesburg,A07,4,0.13093069,0.10151917,0.1311245
288792,SouthAfrica/Johannesburg,A06,5,0.11897857,0.06491606,0.010497
288796,SouthAfrica/Johannesburg,A05,3,0.16347578,-0.04946529,0.032172084
288801,SouthAfrica/Johannesburg,A02,0,0.22066003,-0.08426148,-0.06370763
288804,SouthAfrica/Johannesburg,A01,6,0.14166512,-0.017343808,-0.0076717683
288805,SouthAfrica/Johannesburg,A07,4,0.18844882,0.054367438,0.16523603
288813,SouthAfrica/Johannesburg,A01,6,0.1431354,0.026577324,0.0005639059
288821,SouthAfrica/Johannesburg,A04,1,0.13023522,0.062100124,-0.042831216
288834,SouthAfrica/Johannesburg,A01,6,0.14126883,-0.02654715,0.065548435
288885,SouthAfrica/Johannesburg,A01,6,0.14204098,0.0125922095,0.0073139565
288900,SouthAfrica/Johannesburg,A06,5,0.17876913,0.06584803,0.06600646
288919,SouthAfrica/Johannesburg,A05,3,0.15674657,-0.013354896,-0.011505236
288977,SouthAfrica/Johannesburg,A07,4,0.16471863,0.06012298,0.1215744
288981,SouthAfrica/Johannesburg,A07,4,0.1953777,0.05765822,0.15372537
289008,SouthAfrica/Johannesburg,A04,1,0.17688411,0.13670878,-0.026482781
289046,SouthAfrica/Johannesburg,A03,7,0.2078635,-0.05062828,-0.011389276
289047,SouthAfrica/Johannesburg,A06,5,0.16165866,0.056693524,-0.016923968
289073,SouthAfrica/Johannesburg,A01,6,0.1773942,-0.018842844,-0.06394775
289092,SouthAfrica/Johannesburg,A04,1,0.13293636,0.12950651,-0.04102783
289095,SouthAfrica/Johannesburg,A01,6,0.11892458,0.033426788,0.036934387
289107,SouthAfrica/Johannesburg,A01,6,0.15277918,-0.023537964,0.021213844
289116,SouthAfrica/Johannesburg,A01,6,0.17752098,0.10634629,0.031878825
289155,SouthAfrica/Johannesburg,A04,1,0.15522261,0.102023184,0.02061569
289162,SouthAfrica/Johannesburg,A04,1,0.16011378,0.10958153,-0.03180295
289170,SouthAfrica/Johannesburg,A06,5,0.15338998,-0.028125305,-0.0024872383
289171,SouthAfrica/Johannesburg,A06,5,0.1617937,0.027247908,0.108356185
289172,SouthAfrica/Johannesburg,A05,3,0.15855742,-0.080964155,0.038570073
289206,SouthAfrica/Johannesburg,A05,3,0.17751004,-0.09946729,0.15114658
289217,SouthAfrica/Johannesburg,A04,1,0.14086609,0.16188735,-0.076564886
289224,SouthAfrica/Johannesburg,A07,4,0.17778742,-0.010199221,0.094565846
289225,SouthAfrica/Johannesburg,A01,6,0.14578514,0.008125604,-0.05097712
289237,SouthAfrica/Johannesburg,A06,5,0.13394497,-0.05269372,0.06385088
289259,SouthAfrica/Johannesburg,A05,3,0.12644188,-0.052269258,0.008277451
289273,SouthAfrica/Johannesburg,A05,3,0.23727079,-0.10351509,0.037133675
289278,SouthAfrica/Johannesburg,A06,5,0.15084556,0.061778367,0.03602973
289284,SouthAfrica/Johannesburg,A07,4,0.13818285,0.05842167,0.049772866
289287,SouthAfrica/Johannesburg,A06,5,0.1779831,0.061961297,0.021714624
289316,SouthAfrica/Johannesburg,A04,1,0.15741836,0.077037655,-0.0033009145
289321,SouthAfrica/Johannesburg,A06,5,0.12988901,-0.040830586,0.014651843
289327,SouthAfrica/Johannesburg,A06,5,0.13965663,0.0019617646,0.070236556
289343,SouthAfrica/Johannesburg,A07,4,0.21762845,-0.021431966,0.19262531
289357,SouthAfrica/Johannesburg,A07,4,0.14283657,0.10624764,0.17229983
289377,SouthAfrica/Johannesburg,A01,6,0.1548509,0.019489942,-0.012646084
289420,SouthAfrica/Johannesburg,A01,6,0.14572813,0.042769887,-0.023466388
289424,SouthAfrica/Johannesburg,A01,6,0.17076185,-0.023719944,0.07789145
289493,SouthAfrica/Johannesburg,A08,2,0.14646624,0.07854151,0.025971316
289502,SouthAfrica/Johannesburg,A07,4,0.15537463,0.07666789,0.1849275
289522,SouthAfrica/Johannesburg,A07,4,0.13089204,0.01803378,0.13441266
289536,SouthAfrica/Johannesburg,A06,5,0.14990814,0.029497107,0.047790594
289552,SouthAfrica/Johannesburg,A07,4,0.13328627,-0.0033876793,0.056739785
289561,SouthAfrica/Johannesburg,A07,4,0.13841437,0.041127473,0.14976363
289576,SouthAfrica/Johannesburg,A08,2,0.20629914,-0.021222712,0.08442257
289585,SouthAfrica/Johannesburg,A07,4,0.14307329,0.033998884,0.10753083
289601,SouthAfrica/Johannesburg,A03,7,0.16520599,-0.04478055,-0.030473582
289621,SouthAfrica/Johannesburg,A06,5,0.15551044,0.01769641,-0.016077755
289640,SouthAfrica/Johannesburg,A04,1,0.17480189,0.07482001,-0.005944627
289660,SouthAfrica/Johannesburg,A07,4,0.10885103,0.09525029,0.105193295
289664,SouthAfrica/Johannesburg,A07,4,0.15912196,0.14944628,0.122443475
289690,SouthAfrica/Johannesburg,A04,1,0.11881626,0.11181223,0.014720982
289728,SouthAfrica/Johannesburg,A08,2,0.17765622,0.057545446,0.0446379
289742,SouthAfrica/Johannesburg,A05,3,0.19918513,-0.030150395,0.14502051
289746,SouthAfrica/Johannesburg,A08,2,0.17353432,-0.0094932,0.002567745
289762,SouthAfrica/Johannesburg,A07,4,0.15321474,0.11230859,0.1368692
289775,SouthAfrica/Johannesburg,A06,5,0.1647031,-0.06792722,0.019080708
289854,SouthAfrica/Johannesburg,A06,5,0.18346643,0.04854898,0.048502155
289862,SouthAfrica/Johannesburg,A03,7,0.20138547,-0.031378925,0.03996443
289867,SouthAfrica/Johannesburg,A01,6,0.16149691,-0.040195245,0.036696736
289887,SouthAfrica/Johannesburg,A07,4,0.16798124,0.17834973,0.16675971
289897,SouthAfrica/Johannesburg,A04,1,0.12003395,0.099469595,-0.074025445
289946,SouthAfrica/Johannesburg,A07,4,0.1409168,0.14807846,0.14249207
289963,SouthAfrica/Johannesburg,A03,7,0.18502927,-0.032339294,-0.0040262695
289968,SouthAfrica/Johannesburg,A03,7,0.1521733,-0.05858477,-0.006557736
289981,SouthAfrica/Johannesburg,A02,0,0.158488,0.0062641455,-0.062238324
289996,SouthAfrica/Johannesburg,A03,7,0.14377077,-0.053176157,-0.0060897223
290002,SouthAfrica/Johannesburg,A02,0,0.16677102,0.00590097,-0.03559209
290024,SouthAfrica/Johannesburg,A01,6,0.16398668,0.0050013354,0.043131683
290026,SouthAfrica/Johannesburg,A07,4,0.17606452,0.07780688,0.1901363
290040,SouthAfrica/Johannesburg,A05,3,0.16561784,-0.089734524,0.0063088853
290063,SouthAfrica/Johannesburg,A04,1,0.13990094,0.097086996,-0.0050327363
290065,SouthAfrica/Johannesburg,A06,5,0.14538044,0.0030159065,-0.004783801
290082,SouthAfrica/Johannesburg,A03,7,0.16768613,-0.08776054,-0.008783946
290096,SouthAfrica/Johannesburg,A07,4,0.11335486,0.093155526,0.077541605
290109,SouthAfrica/Johannesburg,A05,3,0.16367038,-0.05343268,0.08156926
290111,SouthAfrica/Johannesburg,A07,4,0.20373142,0.012392626,0.08977328
290127,SouthAfrica/Johannesburg,A07,4,0.16479851,0.0066751014,0.12179909
290151,SouthAfrica/Johannesburg,A08,2,0.14451905,-0.011586952,0.04143164
290187,SouthAfrica/Johannesburg,A06,5,0.13632782,0.004698267,0.02708061
290194,SouthAfrica/Johannesburg,A01,6,0.16912311,-0.009564102,0.05780552
290200,SouthAfrica/Johannesburg,A03,7,0.14741592,-0.028049001,-0.0084052365
290207,SouthAfrica/Johannesburg,A08,2,0.14449751,0.09035221,0.046103526
290217,SouthAfrica/Johannesburg,A05,3,0.17941092,-0.031042881,-0.0037719868
290245,SouthAfrica/Johannesburg,A08,2,0.1317108,-0.0012940327,-0.024309546
290263,SouthAfrica/Johannesburg,A05,3,0.13484304,-0.122999094,0.062206753
290278,SouthAfrica/Johannesburg,A06,5,0.14745241,0.06917558,0.08858024
290317,SouthAfrica/Johannesburg,A01,6,0.14227721,-0.011504233,-0.0048619006
290319,SouthAfrica/Johannesburg,A04,1,0.15148593,0.10681562,-0.006319671
290320,SouthAfrica/Johannesburg,A07,4,0.11037583,0.077463694,0.12677844
290328,SouthAfrica/Johannesburg,A04,1,0.16407827,0.1713431,-0.037701372
290329,SouthAfrica/Johannesburg,A06,5,0.15319183,-4.7284673e-05,0.0057511856
290332,SouthKorea/Seoul,A03,7,0.1773322,-0.041368205,-0.0012172558
290335,SouthKorea/Seoul,A01,6,0.12830837,-0.03125051,-0.0034662997
290360,SouthKorea/Seoul,A04,1,0.110127285,0.10930527,-0.070717916
290368,SouthKorea/Seoul,A02,0,0.11992135,0.018948443,-0.08503328
290386,SouthKorea/Seoul,A03,7,0.15799855,-0.06694075,-0.025081366
290446,SouthKorea/Seoul,A02,0,0.12936845,-0.01464327,-0.060553025
290461,SouthKorea/Seoul,A03,7,0.15879586,-0.03646053,-0.022243261
290478,SouthKorea/Seoul,A04,1,0.165523,0.14795184,-0.0593554
290516,SouthKorea/Seoul,A06,5,0.12684749,0.04637576,0.029341912
290519,SouthKorea/Seoul,A03,7,0.15393727,-0.07407138,-0.0032483742
290535,SouthKorea/Seoul,A08,2,0.12756841,0.0050404402,0.048571706
290562,SouthKorea/Seoul,A03,7,0.15377648,-0.074492246,-0.009151031
290564,SouthKorea/Seoul,A02,0,0.18136142,-0.073369764,-0.09661279
290566,SouthKorea/Seoul,A02,0,0.18698189,-0.038569555,-0.11504404
290571,SouthKorea/Seoul,A02,0,0.14362511,0.04270149,-0.08900216
290588,SouthKorea/Seoul,A06,5,0.16648352,0.035457835,0.029078552
290599,SouthKorea/Seoul,A02,0,0.16396919,-0.05859601,-0.016951635
290604,SouthKorea/Seoul,A02,0,0.1545194,-0.071955614,-0.04825354
290639,SouthKorea/Seoul,A01,6,0.17259231,0.054490827,0.022442074
