image_id,city,archetype_id,raw_cluster_id,distance_to_centroid,UMAP1,UMAP2
356176,UnitedStates/LosAngeles,A05,3,0.16357872,7.3514705,1.1280243
356198,UnitedStates/LosAngeles,A04,1,0.1532369,6.4090047,6.7239294
356212,UnitedStates/LosAngeles,A06,5,0.15528607,6.773227,3.3909776
356230,UnitedStates/LosAngeles,A01,6,0.10379701,7.8482313,5.760035
356231,UnitedStates/LosAngeles,A01,6,0.13023409,5.4602494,5.3486733
356321,UnitedStates/LosAngeles,A04,1,0.14597239,7.0215516,8.266714
356347,UnitedStates/LosAngeles,A01,6,0.14675584,7.073091,4.9162126
356355,UnitedStates/LosAngeles,A04,1,0.13990389,7.1298237,6.772619
356399,UnitedStates/LosAngeles,A07,4,0.153025,4.5874796,6.247213
356426,UnitedStates/LosAngeles,A07,4,0.1372641,4.885972,6.3002877
356434,UnitedStates/LosAngeles,A07,4,0.13519159,4.664435,6.5660057
356438,UnitedStates/LosAngeles,A04,1,0.19098078,7.1431665,8.273424
356455,UnitedStates/LosAngeles,A07,4,0.12554355,3.4523013,4.755611
356459,UnitedStates/LosAngeles,A06,5,0.15350279,7.3740525,4.3352375
356472,UnitedStates/LosAngeles,A05,3,0.15228975,5.8957396,2.4638333
356478,UnitedStates/LosAngeles,A05,3,0.17153244,7.380813,1.3879063
356501,UnitedStates/LosAngeles,A05,3,0.26141232,6.6088643,1.9233311
356512,UnitedStates/LosAngeles,A05,3,0.1962398,7.551772,6.105445
356521,UnitedStates/LosAngeles,A08,2,0.14023815,8.288742,6.4185367
356525,UnitedStates/LosAngeles,A05,3,0.13983603,7.9646287,2.3834264
356539,UnitedStates/LosAngeles,A04,1,0.10933213,6.6782584,7.9609747
356541,UnitedStates/LosAngeles,A04,1,0.11981607,7.314988,7.36667
356561,UnitedStates/LosAngeles,A06,5,0.16560882,6.8924527,2.107368
356579,UnitedStates/LosAngeles,A05,3,0.16103502,6.5008545,6.539484
356583,UnitedStates/LosAngeles,A06,5,0.15543656,6.099069,5.9679666
356588,UnitedStates/LosAngeles,A01,6,0.15514041,7.872093,4.926253
356591,UnitedStates/LosAngeles,A07,4,0.12492524,4.861726,5.5099325
356600,UnitedStates/LosAngeles,A05,3,0.15357128,6.861599,1.776909
356624,UnitedStates/LosAngeles,A05,3,0.10570206,6.854261,2.2135098
356653,UnitedStates/LosAngeles,A01,6,0.1856466,6.814098,5.0696974
356663,UnitedStates/LosAngeles,A03,7,0.13568328,9.203423,3.4597042
356664,UnitedStates/LosAngeles,A04,1,0.17885758,7.1186075,6.357974
356713,UnitedStates/LosAngeles,A05,3,0.17000511,6.928315,1.2774656
356715,UnitedStates/LosAngeles,A04,1,0.13847952,7.9592237,6.802374
356721,UnitedStates/LosAngeles,A04,1,0.12606826,7.119007,7.038655
356728,UnitedStates/LosAngeles,A04,1,0.15851536,6.618443,7.0802097
356736,UnitedStates/LosAngeles,A04,1,0.1335373,5.705548,6.656183
356748,UnitedStates/LosAngeles,A06,5,0.12461174,7.564649,4.3223166
356772,UnitedStates/LosAngeles,A05,3,0.1741833,6.7041593,2.8684807
356803,UnitedStates/LosAngeles,A04,1,0.18219401,7.746664,7.7488647
356818,UnitedStates/LosAngeles,A01,6,0.1571071,8.380896,4.5103183
356852,UnitedStates/LosAngeles,A04,1,0.12173675,7.164244,8.245453
356861,UnitedStates/LosAngeles,A06,5,0.18289143,6.456319,4.780774
356869,UnitedStates/LosAngeles,A03,7,0.2066544,4.120075,3.4939458
356912,UnitedStates/LosAngeles,A05,3,0.1805794,6.885054,1.5251818
356919,UnitedStates/LosAngeles,A01,6,0.1470778,7.8683915,3.7201679
356925,UnitedStates/LosAngeles,A02,0,0.14715634,9.146025,3.8215902
356936,UnitedStates/LosAngeles,A05,3,0.16487135,5.8920445,1.7213862
356941,UnitedStates/LosAngeles,A05,3,0.15796892,8.799198,3.1703727
356948,UnitedStates/LosAngeles,A04,1,0.15842931,8.118916,6.7636213
356964,UnitedStates/LosAngeles,A06,5,0.1839439,7.87935,3.330484
356970,UnitedStates/LosAngeles,A05,3,0.15187725,5.6406956,1.9121221
356971,UnitedStates/LosAngeles,A01,6,0.12545721,6.6606236,5.7834077
356988,UnitedStates/LosAngeles,A06,5,0.1283676,6.363942,3.2513907
357018,UnitedStates/LosAngeles,A07,4,0.11971183,3.9445696,4.238526
357033,UnitedStates/LosAngeles,A01,6,0.12591437,7.710027,5.1694694
357049,UnitedStates/LosAngeles,A04,1,0.16237044,7.921476,7.4416747
357050,UnitedStates/LosAngeles,A04,1,0.17282127,7.8871627,7.6437025
357055,UnitedStates/LosAngeles,A04,1,0.1943688,6.8395224,8.428416
357092,UnitedStates/LosAngeles,A04,1,0.16669324,5.170695,7.2117724
357115,UnitedStates/LosAngeles,A01,6,0.17089716,7.3834496,4.6922674
357116,UnitedStates/LosAngeles,A02,0,0.16448395,7.9822736,5.5083847
357133,UnitedStates/LosAngeles,A05,3,0.14943117,7.3573546,1.2121682
357159,UnitedStates/LosAngeles,A05,3,0.14769435,7.435771,1.2801746
357170,UnitedStates/LosAngeles,A08,2,0.12939851,6.690521,5.1318436
357191,UnitedStates/LosAngeles,A04,1,0.18326506,6.3804345,6.7107935
357192,UnitedStates/LosAngeles,A04,1,0.17917301,6.53835,6.901868
357239,UnitedStates/LosAngeles,A04,1,0.15652846,8.130256,6.9250917
357245,UnitedStates/LosAngeles,A04,1,0.1288054,6.7842007,7.370188
357272,UnitedStates/LosAngeles,A04,1,0.20463271,6.232416,7.1775894
357294,UnitedStates/LosAngeles,A05,3,0.15670714,6.5952687,2.442496
357327,UnitedStates/LosAngeles,A07,4,0.18530966,3.8322797,5.252464
357332,UnitedStates/LosAngeles,A05,3,0.17571084,6.296214,2.440834
357334,UnitedStates/LosAngeles,A08,2,0.20564358,6.1448145,5.2861514
357340,UnitedStates/LosAngeles,A01,6,0.2068939,8.507027,3.4662673
357355,UnitedStates/LosAngeles,A07,4,0.15298139,4.3536997,5.386913
357360,UnitedStates/LosAngeles,A04,1,0.123801224,7.5751214,7.7580295
357373,UnitedStates/LosAngeles,A04,1,0.13578898,7.5871253,6.336039
357381,UnitedStates/LosAngeles,A01,6,0.21052174,6.423841,6.147809
357390,UnitedStates/LosAngeles,A06,5,0.14241911,6.468978,2.5450985
357398,UnitedStates/LosAngeles,A06,5,0.1416175,5.879929,3.7631223
357400,UnitedStates/LosAngeles,A08,2,0.17406482,6.389268,6.559554
357409,UnitedStates/LosAngeles,A05,3,0.15529104,8.264493,2.9271438
357414,UnitedStates/LosAngeles,A04,1,0.13159975,6.7721286,7.720987
357425,UnitedStates/LosAngeles,A05,3,0.17399377,8.105714,1.9405271
357427,UnitedStates/LosAngeles,A04,1,0.13363595,7.3388767,7.689199
357436,UnitedStates/LosAngeles,A01,6,0.12092458,6.9535184,5.82978
357502,UnitedStates/LosAngeles,A05,3,0.15785453,6.569643,3.1301098
357503,UnitedStates/LosAngeles,A07,4,0.18025397,5.255341,6.9235716
357530,UnitedStates/LosAngeles,A05,3,0.14741142,7.4609385,1.1644117
357546,UnitedStates/LosAngeles,A01,6,0.16580492,6.682813,5.092142
357552,UnitedStates/LosAngeles,A06,5,0.15820917,7.1828156,6.7351465
357561,UnitedStates/LosAngeles,A01,6,0.15522036,7.3254337,4.929499
357566,UnitedStates/LosAngeles,A04,1,0.12155605,7.3481994,8.482778
357574,UnitedStates/LosAngeles,A05,3,0.138004,6.255884,3.2359974
357585,UnitedStates/LosAngeles,A04,1,0.13651498,6.8608613,8.099634
357591,UnitedStates/LosAngeles,A01,6,0.1314796,7.6541896,4.9887877
357628,UnitedStates/LosAngeles,A07,4,0.15861268,5.8341613,5.6444936
357673,UnitedStates/LosAngeles,A04,1,0.2085348,7.0994024,6.497937
357700,UnitedStates/LosAngeles,A05,3,0.22060099,6.980098,6.396993
357725,UnitedStates/LosAngeles,A01,6,0.119540274,7.512764,4.9196687
357734,UnitedStates/LosAngeles,A06,5,0.26870784,6.5868444,6.818887
357755,UnitedStates/LosAngeles,A06,5,0.17015152,6.5970755,1.9529731
357787,UnitedStates/LosAngeles,A02,0,0.17818679,7.4731936,6.2765627
357792,UnitedStates/LosAngeles,A04,1,0.121161334,8.025869,7.381359
357794,UnitedStates/LosAngeles,A06,5,0.18477196,6.312776,6.33428
357800,UnitedStates/LosAngeles,A03,7,0.17859733,8.844881,3.7696779
357826,UnitedStates/LosAngeles,A04,1,0.19504689,6.953421,5.997931
357833,UnitedStates/LosAngeles,A04,1,0.13830826,6.6126122,6.8753376
357837,UnitedStates/LosAngeles,A01,6,0.1400374,8.17125,4.2128105
357838,UnitedStates/LosAngeles,A06,5,0.14524731,7.0588875,5.7277827
357843,UnitedStates/LosAngeles,A05,3,0.18412854,7.3221197,1.4963484
357849,UnitedStates/LosAngeles,A06,5,0.13800643,5.9622097,4.3378263
357854,UnitedStates/LosAngeles,A06,5,0.17135675,6.8418636,2.2476144
357860,UnitedStates/LosAngeles,A04,1,0.14005834,7.2054963,8.236836
357865,UnitedStates/LosAngeles,A03,7,0.17095782,8.8935375,3.9718065
357933,UnitedStates/LosAngeles,A04,1,0.19845821,4.5731125,7.148791
357984,UnitedStates/LosAngeles,A04,1,0.11823333,7.720076,8.244245
357997,UnitedStates/LosAngeles,A06,5,0.19043589,6.4308996,4.6336746
358015,UnitedStates/LosAngeles,A05,3,0.177401,6.8380227,1.2527673
358119,UnitedStates/LosAngeles,A04,1,0.13177587,7.1074924,7.653151
358127,UnitedStates/LosAngeles,A04,1,0.17119305,9.313206,7.6490397
358128,UnitedStates/LosAngeles,A04,1,0.14197153,6.314168,7.3304963
358154,UnitedStates/LosAngeles,A08,2,0.13714163,8.348393,6.3294415
358159,UnitedStates/LosAngeles,A01,6,0.14395928,8.24032,4.7323117
358160,UnitedStates/LosAngeles,A05,3,0.17403664,7.0350013,1.4701508
358166,UnitedStates/LosAngeles,A06,5,0.14253263,7.6065865,3.7965395
358167,UnitedStates/LosAngeles,A01,6,0.122690246,7.8843946,6.1944127
358182,UnitedStates/LosAngeles,A01,6,0.17541058,6.649621,4.4663877
358187,UnitedStates/LosAngeles,A08,2,0.15107387,6.7485566,5.385926
358203,UnitedStates/LosAngeles,A03,7,0.15997115,9.126446,3.8568137
358210,UnitedStates/LosAngeles,A07,4,0.15711673,5.7595835,6.555308
358221,UnitedStates/LosAngeles,A07,4,0.14645493,3.6449735,5.9454656
358235,UnitedStates/LosAngeles,A06,5,0.18304943,6.526988,5.2351966
358253,UnitedStates/LosAngeles,A08,2,0.1649406,8.29066,5.706633
358259,UnitedStates/LosAngeles,A04,1,0.16667429,8.083296,7.8089576
358274,UnitedStates/LosAngeles,A06,5,0.17134297,6.7971926,4.459613
358308,UnitedStates/LosAngeles,A04,1,0.19549462,6.44222,5.310482
358336,UnitedStates/LosAngeles,A07,4,0.12126944,3.9213352,5.354772
358350,UnitedStates/LosAngeles,A03,7,0.2096653,9.744751,3.4581516
358351,UnitedStates/LosAngeles,A05,3,0.13253702,7.2825036,1.7419728
358363,UnitedStates/LosAngeles,A03,7,0.17846848,8.092652,6.1760736
358390,UnitedStates/LosAngeles,A03,7,0.17796132,8.694654,4.940489
358409,UnitedStates/LosAngeles,A04,1,0.13983686,7.4167404,6.3948593
358415,UnitedStates/LosAngeles,A01,6,0.1511624,6.514054,5.7586646
358416,UnitedStates/LosAngeles,A06,5,0.18876357,6.660017,2.270774
358449,UnitedStates/LosAngeles,A05,3,0.17118244,7.0014353,1.5748669
358452,UnitedStates/LosAngeles,A01,6,0.17243119,7.7619925,4.8099966
358491,UnitedStates/LosAngeles,A04,1,0.13699655,8.018286,6.491159
358496,UnitedStates/LosAngeles,A04,1,0.16619825,7.4512897,6.775343
358515,UnitedStates/LosAngeles,A04,1,0.13911839,7.5469728,8.244266
358529,UnitedStates/LosAngeles,A04,1,0.17550269,8.014962,8.256193
358539,UnitedStates/LosAngeles,A04,1,0.11116785,8.519016,7.530594
358584,UnitedStates/LosAngeles,A04,1,0.11941692,7.195537,6.4905825
358590,UnitedStates/LosAngeles,A05,3,0.16549021,7.407869,1.1074833
358596,UnitedStates/LosAngeles,A05,3,0.16413622,7.1756206,1.6643013
358597,UnitedStates/LosAngeles,A05,3,0.12960981,7.6690836,2.2694285
358610,UnitedStates/LosAngeles,A05,3,0.11979615,7.8501906,1.1994725
358618,UnitedStates/LosAngeles,A05,3,0.13466029,7.6586895,2.1593974
358621,UnitedStates/LosAngeles,A04,1,0.096446924,7.6976614,7.591185
358634,UnitedStates/LosAngeles,A05,3,0.15470055,5.3031373,2.659425
358692,UnitedStates/LosAngeles,A01,6,0.1721859,7.09104,5.0832267
358700,UnitedStates/LosAngeles,A05,3,0.17404723,5.353452,2.097136
358707,UnitedStates/LosAngeles,A02,0,0.12230774,9.057397,5.8472176
358710,UnitedStates/LosAngeles,A04,1,0.14005932,7.0895514,6.8249116
358725,UnitedStates/LosAngeles,A04,1,0.13570386,8.472933,6.8525753
358739,UnitedStates/LosAngeles,A02,0,0.13476822,8.899702,6.4259257
358747,UnitedStates/LosAngeles,A01,6,0.13618647,8.11517,5.2651057
358762,UnitedStates/LosAngeles,A04,1,0.18352646,6.615257,6.42228
358763,UnitedStates/LosAngeles,A08,2,0.12797464,5.465474,3.4998274
358800,UnitedStates/LosAngeles,A06,5,0.145157,7.5712705,5.502512
358809,UnitedStates/LosAngeles,A01,6,0.122710176,7.1532636,5.011325
358817,UnitedStates/LosAngeles,A01,6,0.15884794,6.593644,5.3663116
358833,UnitedStates/LosAngeles,A06,5,0.14176664,6.708144,2.44863
358842,UnitedStates/LosAngeles,A04,1,0.1397741,7.6781497,6.6240807
358856,UnitedStates/LosAngeles,A05,3,0.16315445,7.55849,1.714077
358864,UnitedStates/LosAngeles,A04,1,0.13920599,7.6132307,7.296858
358890,UnitedStates/LosAngeles,A05,3,0.16646084,6.5479817,2.0961778
358908,UnitedStates/LosAngeles,A01,6,0.17416187,6.4688935,5.632491
358931,UnitedStates/LosAngeles,A04,1,0.11256473,7.2280974,7.2436395
358947,UnitedStates/LosAngeles,A01,6,0.16746278,7.2522254,5.7622066
358979,UnitedStates/LosAngeles,A04,1,0.098246135,6.8040876,7.7728353
358986,UnitedStates/LosAngeles,A05,3,0.12833467,7.407876,1.181815
359001,UnitedStates/LosAngeles,A08,2,0.15191686,6.197651,4.9691386
359006,UnitedStates/LosAngeles,A05,3,0.11483803,6.4832044,1.9744141
359009,UnitedStates/LosAngeles,A01,6,0.15088277,6.2098684,6.087394
359036,UnitedStates/LosAngeles,A07,4,0.13550612,3.4656682,4.806726
359048,UnitedStates/LosAngeles,A06,5,0.18082443,5.816502,4.014488
359065,UnitedStates/LosAngeles,A07,4,0.10741427,4.5915775,5.082469
359080,UnitedStates/LosAngeles,A04,1,0.16253448,7.794626,7.4268417
359090,UnitedStates/LosAngeles,A04,1,0.16638368,6.789038,6.761429
359102,UnitedStates/LosAngeles,A05,3,0.13815343,6.2335763,2.079903
359113,UnitedStates/LosAngeles,A05,3,0.13986193,5.048329,3.8827603
359137,UnitedStates/LosAngeles,A04,1,0.15309525,5.55329,7.0195336
359146,UnitedStates/LosAngeles,A05,3,0.16101202,6.290932,2.259271
359151,UnitedStates/LosAngeles,A07,4,0.14588748,4.2432876,5.7436
359155,UnitedStates/LosAngeles,A01,6,0.14945228,6.5825477,5.4125385
359168,UnitedStates/LosAngeles,A01,6,0.13712977,6.1222486,5.841854
359172,UnitedStates/LosAngeles,A04,1,0.2438971,7.288346,8.682859
359203,UnitedStates/LosAngeles,A04,1,0.20135365,6.770004,5.8116364
359208,UnitedStates/LosAngeles,A01,6,0.11522134,7.072891,5.862193
359215,UnitedStates/LosAngeles,A06,5,0.16428049,6.98167,3.5226202
359262,UnitedStates/LosAngeles,A04,1,0.13926439,7.46296,6.9287786
359272,UnitedStates/LosAngeles,A06,5,0.18047237,6.560698,6.243623
359279,UnitedStates/LosAngeles,A04,1,0.15523086,6.7192807,7.874851
359320,UnitedStates/LosAngeles,A07,4,0.12653948,4.0551615,6.1716547
359322,UnitedStates/LosAngeles,A03,7,0.14292005,9.07146,4.473831
359337,UnitedStates/LosAngeles,A01,6,0.13591939,7.3951845,5.480765
359365,UnitedStates/LosAngeles,A06,5,0.15144666,6.428501,2.7521482
359387,UnitedStates/LosAngeles,A01,6,0.16219245,7.7379556,6.4382596
359396,UnitedStates/LosAngeles,A01,6,0.15803105,6.705385,6.431617
359437,UnitedStates/LosAngeles,A07,4,0.15240537,4.4340124,3.6482747
359452,UnitedStates/LosAngeles,A06,5,0.15497383,6.651087,4.7042236
359468,UnitedStates/LosAngeles,A05,3,0.13839239,8.001992,1.3684576
359491,UnitedStates/LosAngeles,A07,4,0.1581048,4.5401945,6.3698287
359536,UnitedStates/LosAngeles,A07,4,0.15375929,3.8640482,4.9905305
359556,UnitedStates/LosAngeles,A01,6,0.15701817,6.256143,5.254156
359613,UnitedStates/LosAngeles,A01,6,0.17190388,6.959644,5.1495767
359616,UnitedStates/LosAngeles,A07,4,0.13521494,4.4386797,4.969118
359621,UnitedStates/LosAngeles,A01,6,0.11638615,7.5575347,4.990893
359633,UnitedStates/LosAngeles,A06,5,0.17105204,6.261788,5.587523
359655,UnitedStates/LosAngeles,A04,1,0.17094314,7.250791,7.473402
359684,UnitedStates/LosAngeles,A01,6,0.11421395,7.5956783,4.109459
359687,UnitedStates/LosAngeles,A05,3,0.121004544,7.507052,1.2685719
359724,UnitedStates/LosAngeles,A04,1,0.11294714,6.565521,7.4660482
359726,UnitedStates/LosAngeles,A04,1,0.10814351,7.4733,7.737835
359732,UnitedStates/LosAngeles,A01,6,0.14491552,5.7158184,5.6214824
359745,UnitedStates/LosAngeles,A04,1,0.15009457,7.7867136,7.2318225
359756,UnitedStates/LosAngeles,A01,6,0.13300046,8.489355,5.7113204
359757,UnitedStates/LosAngeles,A04,1,0.14350665,6.972575,3.3648093
359784,UnitedStates/LosAngeles,A07,4,0.14941207,5.3010454,6.8799624
359786,UnitedStates/LosAngeles,A06,5,0.16096546,8.094861,5.1964293
359850,UnitedStates/LosAngeles,A06,5,0.15346774,6.6163235,2.1043425
359860,UnitedStates/LosAngeles,A03,7,0.14292692,8.374455,5.8108945
359867,UnitedStates/LosAngeles,A06,5,0.16994536,7.7711973,6.8344064
359870,UnitedStates/LosAngeles,A05,3,0.13104044,7.027796,1.8842674
359904,UnitedStates/LosAngeles,A07,4,0.15143253,4.9745,5.5153275
359950,UnitedStates/LosAngeles,A06,5,0.13244514,7.2797627,5.6958694
359960,UnitedStates/LosAngeles,A05,3,0.1619607,7.15985,5.626377
359968,UnitedStates/LosAngeles,A05,3,0.15072243,8.367798,1.9452717
359988,UnitedStates/LosAngeles,A04,1,0.15343544,6.5954156,7.159952
360038,UnitedStates/LosAngeles,A04,1,0.1920856,9.159319,2.36302
360047,UnitedStates/LosAngeles,A02,0,0.12709443,8.75064,2.679924
360069,UnitedStates/LosAngeles,A04,1,0.15010656,8.453986,6.0496464
360082,UnitedStates/LosAngeles,A08,2,0.14339456,7.553373,6.0489583
360101,UnitedStates/LosAngeles,A07,4,0.123913154,4.0589314,6.031675
360173,UnitedStates/LosAngeles,A04,1,0.14829601,7.339472,7.6584635
360218,UnitedStates/LosAngeles,A04,1,0.19404736,5.8355236,6.761834
360219,UnitedStates/LosAngeles,A04,1,0.14206539,7.7796397,8.500614
360238,UnitedStates/LosAngeles,A04,1,0.14106117,7.093824,6.9159384
360243,UnitedStates/LosAngeles,A05,3,0.11315551,7.555561,1.3427346
360255,UnitedStates/LosAngeles,A04,1,0.15274344,8.848806,7.600877
360260,UnitedStates/LosAngeles,A05,3,0.16635466,7.2704844,1.2532047
360290,UnitedStates/LosAngeles,A05,3,0.16277063,6.7041845,2.3980408
360308,UnitedStates/LosAngeles,A05,3,0.16107576,7.9818935,1.4448514
360314,UnitedStates/LosAngeles,A01,6,0.16873714,6.5504255,5.665522
360329,UnitedStates/LosAngeles,A08,2,0.14554536,5.378238,4.203607
360351,UnitedStates/LosAngeles,A06,5,0.13368338,7.009457,3.758912
360359,UnitedStates/LosAngeles,A05,3,0.13268045,7.0546885,1.5842507
360370,UnitedStates/LosAngeles,A08,2,0.16268452,4.6304574,4.0024686
360376,UnitedStates/LosAngeles,A01,6,0.15981624,7.470096,6.322005
360422,UnitedStates/LosAngeles,A05,3,0.19605123,7.2673793,1.2250477
360457,UnitedStates/LosAngeles,A05,3,0.1337157,7.0246644,2.014268
360466,UnitedStates/LosAngeles,A02,0,0.17284794,9.318378,6.1959643
360479,UnitedStates/LosAngeles,A07,4,0.22021976,3.8210309,3.112341
360519,UnitedStates/LosAngeles,A05,3,0.15753423,9.015872,2.427328
360521,UnitedStates/LosAngeles,A06,5,0.14671457,6.235419,6.205016
360536,UnitedStates/LosAngeles,A08,2,0.14368942,7.459442,5.235521
360579,UnitedStates/LosAngeles,A04,1,0.15909345,6.672336,7.102617
360594,UnitedStates/LosAngeles,A04,1,0.13629001,8.074858,6.603842
360611,UnitedStates/LosAngeles,A06,5,0.14406845,6.0850487,6.841539
360660,UnitedStates/LosAngeles,A07,4,0.13541694,5.2161484,6.46752
360684,UnitedStates/LosAngeles,A07,4,0.10586278,5.217919,5.847432
360717,UnitedStates/LosAngeles,A04,1,0.16626862,5.2895637,7.2178583
360741,UnitedStates/LosAngeles,A06,5,0.19483139,8.641003,4.0352945
360746,UnitedStates/LosAngeles,A05,3,0.2030904,7.9323645,8.022747
360773,UnitedStates/LosAngeles,A04,1,0.12288768,8.349353,7.895151
360777,UnitedStates/LosAngeles,A04,1,0.14026333,6.747476,7.213718
360820,UnitedStates/LosAngeles,A01,6,0.14361036,7.5846496,4.5590467
360821,UnitedStates/LosAngeles,A04,1,0.16920874,6.35168,7.0341344
360826,UnitedStates/LosAngeles,A05,3,0.19371617,6.549842,1.9280661
360835,UnitedStates/LosAngeles,A06,5,0.147903,6.349515,3.006961
360842,UnitedStates/LosAngeles,A04,1,0.12555929,7.1868067,7.7985606
360861,UnitedStates/LosAngeles,A06,5,0.17267495,6.1899767,6.1614356
360866,UnitedStates/LosAngeles,A07,4,0.14279513,5.086265,5.528604
360886,UnitedStates/LosAngeles,A01,6,0.1537059,7.1563745,6.13029
360903,UnitedStates/LosAngeles,A05,3,0.14472683,6.8098855,2.679954
360928,UnitedStates/LosAngeles,A04,1,0.13913512,6.295753,8.059447
361003,UnitedStates/LosAngeles,A06,5,0.12876002,6.468891,3.783892
361018,UnitedStates/LosAngeles,A06,5,0.17045113,7.5179005,3.5199478
361033,UnitedStates/LosAngeles,A04,1,0.16549385,6.535606,7.38939
361054,UnitedStates/LosAngeles,A08,2,0.13990252,5.3111887,6.388875
361066,UnitedStates/LosAngeles,A04,1,0.1201025,8.235732,8.084445
361083,UnitedStates/LosAngeles,A04,1,0.17796427,6.630441,8.385982
361094,UnitedStates/LosAngeles,A05,3,0.16069876,5.633103,2.0155184
361108,UnitedStates/LosAngeles,A02,0,0.19342619,10.831828,4.538124
361125,UnitedStates/LosAngeles,A05,3,0.1278889,7.006798,1.8402599
361141,UnitedStates/LosAngeles,A01,6,0.1526239,5.725839,5.0736947
361149,UnitedStates/LosAngeles,A06,5,0.13785562,7.5141215,3.9819775
361168,UnitedStates/LosAngeles,A01,6,0.14864758,8.148182,4.564596
361205,UnitedStates/LosAngeles,A06,5,0.14161773,6.729724,5.362006
361221,UnitedStates/LosAngeles,A05,3,0.15513918,7.6275144,1.4137594
361263,UnitedStates/LosAngeles,A06,5,0.1637312,7.064875,5.881897
361350,UnitedStates/LosAngeles,A06,5,0.13133782,5.792775,5.4265995
361357,UnitedStates/LosAngeles,A03,7,0.2121426,10.164411,4.7316775
361407,UnitedStates/LosAngeles,A01,6,0.10072151,7.372111,5.1384954
361413,UnitedStates/LosAngeles,A05,3,0.18154241,8.521385,1.968413
361446,UnitedStates/LosAngeles,A01,6,0.15839425,6.288225,6.8219633
361453,UnitedStates/LosAngeles,A08,2,0.11511336,7.7182655,7.0257254
361473,UnitedStates/LosAngeles,A08,2,0.13957916,7.0667853,6.028439
361483,UnitedStates/LosAngeles,A05,3,0.12772235,7.5098233,1.8370683
361495,UnitedStates/LosAngeles,A01,6,0.18897967,6.3829346,4.599752
361509,UnitedStates/LosAngeles,A07,4,0.14324991,5.603755,5.419348
361515,UnitedStates/LosAngeles,A06,5,0.14019118,5.7488575,5.426143
361532,UnitedStates/LosAngeles,A06,5,0.21138309,6.838423,1.9859886
361533,UnitedStates/LosAngeles,A04,1,0.20048286,5.9339185,7.2240295
361551,UnitedStates/LosAngeles,A04,1,0.17619415,6.7240644,7.300145
361589,UnitedStates/LosAngeles,A01,6,0.15434833,6.931486,4.8181076
361592,UnitedStates/LosAngeles,A06,5,0.14429009,7.4771843,3.8179772
361616,UnitedStates/LosAngeles,A01,6,0.15595353,7.290306,5.7256775
361630,UnitedStates/LosAngeles,A06,5,0.15015705,6.7382035,5.3774395
361646,UnitedStates/LosAngeles,A01,6,0.14719133,6.282994,5.681565
361656,UnitedStates/LosAngeles,A05,3,0.20099127,6.637126,1.3929936
361665,UnitedStates/LosAngeles,A07,4,0.13851091,5.214032,5.930151
361677,UnitedStates/LosAngeles,A01,6,0.17078966,7.7750254,4.37371
361692,UnitedStates/LosAngeles,A01,6,0.12129746,7.068074,4.1510196
361694,UnitedStates/LosAngeles,A05,3,0.16671418,6.534223,1.9482695
361698,UnitedStates/LosAngeles,A03,7,0.20838322,9.569053,5.240357
361699,UnitedStates/LosAngeles,A05,3,0.16336025,7.341445,3.0070882
361742,UnitedStates/LosAngeles,A04,1,0.13138504,6.946324,8.312284
361745,UnitedStates/LosAngeles,A01,6,0.16115773,6.3411384,6.6358147
361749,UnitedStates/LosAngeles,A04,1,0.11774133,7.6396866,6.5230665
361784,UnitedStates/LosAngeles,A01,6,0.12681158,7.642626,5.299764
361820,UnitedStates/LosAngeles,A01,6,0.1681579,7.0650253,5.1982913
361829,UnitedStates/LosAngeles,A04,1,0.1430404,5.093293,6.599035
361831,UnitedStates/LosAngeles,A05,3,0.13884707,5.661694,2.9309897
361839,UnitedStates/LosAngeles,A05,3,0.1659553,6.9035735,1.6611774
361870,UnitedStates/LosAngeles,A06,5,0.17661747,6.6020217,6.854621
361876,UnitedStates/LosAngeles,A04,1,0.11526196,7.058609,8.325983
361926,UnitedStates/LosAngeles,A03,7,0.14302863,8.309546,5.674115
362000,UnitedStates/LosAngeles,A03,7,0.15997115,9.009032,3.262395
362014,UnitedStates/LosAngeles,A06,5,0.17548977,7.3258023,3.4190285
362042,UnitedStates/LosAngeles,A07,4,0.1390821,4.032482,6.3968863
362067,UnitedStates/LosAngeles,A01,6,0.13010931,6.626172,6.147331
362076,UnitedStates/LosAngeles,A06,5,0.12859644,7.2262616,3.6271236
362090,UnitedStates/LosAngeles,A03,7,0.17000234,6.7784023,4.039418
362094,UnitedStates/LosAngeles,A05,3,0.14264318,7.939279,1.8791009
362095,UnitedStates/LosAngeles,A01,6,0.14713769,6.5937324,5.902871
362128,UnitedStates/LosAngeles,A01,6,0.16289891,6.4635563,3.5578883
362141,UnitedStates/LosAngeles,A05,3,0.17008054,6.407998,1.8567892
362142,UnitedStates/LosAngeles,A04,1,0.17392546,5.2341666,7.3033
362158,UnitedStates/LosAngeles,A02,0,0.14415109,8.864011,2.49997
362163,UnitedStates/LosAngeles,A03,7,0.14073992,9.720408,4.883773
362166,UnitedStates/LosAngeles,A05,3,0.15945294,7.430943,2.5480075
362184,UnitedStates/LosAngeles,A04,1,0.16259143,7.7738457,8.620699
362199,UnitedStates/LosAngeles,A04,1,0.16107365,7.759387,6.8795543
362211,UnitedStates/LosAngeles,A04,1,0.19627626,6.919522,5.965657
