gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
10,regional_3to5cities,5,区域型 3-5城,区域型 3-5城,Manila,马尼拉,0.0034566326530612243,3.7588133307647844,1.2755102040816327e-05,0.0034566326530612243,0.2501832112227278,2.6880650701776765,SaoPaulo|MexicoCity|Dhaka|NewDelhi|Manila,0.0001679421768707483,4.1454081632653064e-05,3.50765306122449e-05,0.000311437074829932,0.00021258503401360543,0.0012181122448979593,0.001839923469387755,1.2755102040816327e-05,0.0002816751700680272,0.0020142431972789117,0.001443452380952381,0.0034566326530612243,0.1826237719129262,0.045078019649393175,0.038142939703332684,0.3386630706992872,0.2311693315353496,1.3246002696975534,2.000770564438451,0.013870159892120978,0.30629936428433824,2.1903294162974376,1.569639761125024,3.7588133307647844
11,city_unique_1city,1,单城独有,单城独有,Jakarta,雅加达,0.0009598214285714286,3.434548335974644,1.0629251700680272e-06,0.0009598214285714286,0.1650011595769878,2.9934395310621476,Jakarta,0.00042517006802721087,0.0003178146258503401,2.33843537414966e-05,0.00018282312925170069,2.0195578231292517e-05,0.00024340986394557823,0.0004772534013605442,1.0629251700680272e-06,0.0009598214285714286,0.0002147108843537415,0.00011904761904761905,0.00036883503401360544,1.5213946117274169,1.1372424722662442,0.08367670364500794,0.6541996830427893,0.07226624405705231,0.8709984152139463,1.7077654516640255,0.0038034865293185426,3.434548335974644,0.7683042789223457,0.4259904912836768,1.3198098256735342
12,pair_specific_2cities,2,双城特异,双城特异,Paris,巴黎,0.001678358843537415,6.71200850159405,0.0,0.001678358843537415,0.4896543191651842,1.829570128197822,Amsterdam|Paris,1.16921768707483e-05,0.0001052295918367347,0.0008046343537414966,8.503401360544217e-05,0.001678358843537415,6.696428571428572e-05,2.4447278911564625e-05,0.00019982993197278912,2.1258503401360544e-06,0.0,5.314625850340136e-06,1.7006802721088435e-05,0.04675876726886292,0.42082890541976625,3.217853347502657,0.34006376195536664,6.71200850159405,0.26780021253985126,0.09776833156216791,0.7991498405951116,0.008501594048884167,0.0,0.021253985122210415,0.06801275239107334
13,pair_specific_2cities,2,双城特异,双城特异,NewDelhi,新德里,0.0006909013605442177,3.7142857142857144,5.314625850340136e-06,0.0006909013605442177,0.26946389796333337,2.618944531224454,HongKong|NewDelhi,0.0006515731292517007,6.483843537414966e-05,5.314625850340136e-06,4.67687074829932e-05,1.4880952380952381e-05,2.657312925170068e-05,4.889455782312925e-05,1.7006802721088435e-05,0.00024022108843537414,0.0002072704081632653,0.0006909013605442177,0.00021789965986394557,3.502857142857143,0.3485714285714286,0.02857142857142857,0.25142857142857145,0.08,0.14285714285714285,0.26285714285714284,0.09142857142857143,1.2914285714285714,1.1142857142857143,3.7142857142857144,1.1714285714285715
14,pair_specific_2cities,2,双城特异,双城特异,HongKong,香港,0.004633290816326531,7.390223226900254,1.594387755102041e-05,0.004633290816326531,0.4004479406963857,2.149371649833604,HongKong|Paris,0.004633290816326531,0.00039540816326530615,1.594387755102041e-05,6.590136054421768e-05,0.0005612244897959184,0.00031462585034013605,0.000311437074829932,0.00011160714285714285,6.909013605442177e-05,0.0003869047619047619,0.00046875,0.00018920068027210884,7.390223226900254,0.6306866346425544,0.025430912687199776,0.1051144391070924,0.895168126589432,0.5018366770274089,0.49675049448996894,0.1780163888103984,0.11020062164453236,0.6171234812093812,0.7476688330036733,0.30178016388810397
15,accessory_6to8cities,6,辅助型 6-8城,辅助型 6-8城,HongKong,香港,0.0015763180272108843,2.4945332211942812,4.3579931972789114e-05,0.0015763180272108843,0.06533462143883795,3.3507403328641097,HongKong|Singapore|SaoPaulo|MexicoCity|Dhaka|Manila,0.0015763180272108843,0.0008726615646258504,0.00048681972789115646,4.3579931972789114e-05,0.00036883503401360544,0.0007334183673469388,0.0008939200680272109,0.0004846938775510204,0.00048681972789115646,0.0006558248299319728,0.0004145408163265306,0.0005654761904761905,2.4945332211942812,1.3809924306139614,0.7703952901597982,0.06896551724137931,0.5836837678721615,1.1606391925988226,1.4146341463414636,0.767031118587048,0.7703952901597982,1.0378469301934399,0.6560134566862911,0.894869638351556
16,unused,0,未使用,未使用,HongKong,香港,0.00034545068027210885,2.7330063069376314,5.314625850340136e-06,0.00034545068027210885,0.15165998537730352,3.0412671402836042,,0.00034545068027210885,5.314625850340136e-06,6.696428571428572e-05,1.4880952380952381e-05,2.1258503401360543e-05,0.0001094812925170068,4.995748299319728e-05,5.6335034013605445e-05,0.0002380952380952381,0.00013818027210884355,0.0002699829931972789,0.00020089285714285714,2.7330063069376314,0.04204625087596356,0.529782761037141,0.11772950245269798,0.16818500350385424,0.8661527680448493,0.39523475823405746,0.4456902592852138,1.8836720392431676,1.0932025227750528,2.135949544498949,1.5893482831114225
17,unused,0,未使用,未使用,Jakarta,雅加达,0.0003486394557823129,2.500635324015248,1.2755102040816327e-05,0.0003486394557823129,0.12785402146602864,3.1266106281990456,,6.802721088435374e-05,0.0002848639455782313,5.314625850340136e-05,2.5510204081632654e-05,0.00013605442176870748,5.6335034013605445e-05,0.0001052295918367347,1.2755102040816327e-05,0.0003486394557823129,9.034863945578231e-05,0.0003252551020408163,0.00016687925170068028,0.48792884371029227,2.0432020330368488,0.3811944091486658,0.1829733163913596,0.9758576874205845,0.4040660736975858,0.7547649301143583,0.0914866581956798,2.500635324015248,0.6480304955527318,2.3329097839898347,1.1969504447268107
18,near_core_9to11cities,9,近核心 9-11城,近核心 9-11城,Dhaka,达卡,0.0020408163265306124,2.4487193112976944,0.00030824829931972786,0.0020408163265306124,0.051518006301231156,3.400272380019326,HongKong|Singapore|Amsterdam|Paris|Sydney|Jakarta|Dhaka|NewDelhi|Manila,0.0006483843537414966,0.0008737244897959183,0.0007334183673469388,0.00038903061224489796,0.0007578656462585035,0.0004772534013605442,0.00030824829931972786,0.0008790391156462585,0.0008769132653061224,0.0020408163265306124,0.0006451955782312925,0.001371173469387755,0.7779785311935382,1.0483579551493252,0.8800085024976088,0.46678711871612294,0.9093421192475292,0.5726432139440961,0.3698586459772558,1.0547348283558295,1.052184079073228,2.4487193112976944,0.7741524072696355,1.6452332872781381
19,accessory_6to8cities,7,辅助型 6-8城,辅助型 6-8城,CapeTown,开普敦,0.004500425170068027,3.3415323906609675,0.0001870748299319728,0.004500425170068027,0.1443445021505414,3.067492873326201,HongKong|Amsterdam|CapeTown|Paris|SaoPaulo|MexicoCity|Sydney,0.0009438775510204082,0.0001870748299319728,0.0016156462585034013,0.004500425170068027,0.0022427721088435376,0.0012967687074829932,0.0015805697278911564,0.0023596938775510205,0.0003826530612244898,0.0003837159863945578,0.00036245748299319725,0.0003061224489795918,0.7008220979940811,0.13890167707990797,1.1996053929628414,3.3415323906609675,1.6652416968102604,0.9628411706675438,1.1735613285103588,1.7520552449852027,0.28411706675435716,0.2849062808286748,0.26912199934232167,0.22729365340348576
