unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_002484,HongKong,13,16,308.9,0,2.9993,0.00014,0.0,0.5,22.329438,114.147447,0|1|14|31|9,0.1526|0.1306|0.0877|0.0862|0.0665,
unit_002485,HongKong,3,3,51.7,0,2.9065,0.0,0.14446,0.5361,22.330223,114.148442,0|1|14|31|9,0.1864|0.1435|0.0973|0.0850|0.0690,
unit_002486,HongKong,5,5,103.4,31,3.0336,0.0,0.14446,0.5361,22.329685,114.149146,31|0|6|22|10,0.1741|0.1664|0.0870|0.0828|0.0781,
unit_002487,HongKong,8,9,128.5,1,2.9538,0.0,0.12087,0.5302,22.328865,114.150516,1|0|31|8|18,0.1589|0.1454|0.0864|0.0858|0.0807,
unit_002488,HongKong,8,8,177.1,21,3.0367,0.0,0.32371,0.5802,22.332846,114.143431,21|11|16|8|27,0.1475|0.1313|0.1081|0.1016|0.0914,
unit_002489,HongKong,7,8,155.4,0,2.8364,0.0,0.3061,0.5759,22.325886,114.154719,0|3|6|25|9,0.2033|0.1033|0.0955|0.0871|0.0629,
unit_002490,HongKong,8,8,176.0,21,2.8877,0.0,0.0,0.5,22.223437,113.886187,21|24|11|16|4,0.2069|0.1345|0.1093|0.0966|0.0682,
unit_002493,HongKong,30,50,605.3,25,3.0567,4e-05,0.17054,0.5425,22.351492,114.132858,25|27|9|11|21,0.1479|0.1231|0.1229|0.0996|0.0953,
unit_002494,HongKong,8,9,179.4,0,3.0295,0.0,0.0,0.5,22.342455,114.129724,0|6|24|4|9,0.1460|0.1288|0.1119|0.0969|0.0770,
unit_002495,HongKong,6,9,128.1,25,3.0708,1e-05,0.23966,0.5596,22.340607,114.131067,25|0|14|28|24,0.1397|0.0993|0.0878|0.0834|0.0831,
unit_002496,HongKong,9,13,153.5,14,2.9839,2e-05,0.14508,0.5362,22.339394,114.131649,14|0|10|27|22,0.1626|0.0923|0.0881|0.0869|0.0791,
unit_002497,HongKong,6,7,125.6,25,2.9756,0.0,0.14001,0.5349,22.351753,114.125619,25|0|6|27|24,0.1533|0.1337|0.1249|0.0981|0.0951,
unit_002498,HongKong,7,8,150.7,6,2.9352,1e-05,0.14001,0.5349,22.352919,114.126514,6|2|14|0|23,0.1460|0.1127|0.0933|0.0794|0.0789,
unit_002499,HongKong,5,5,103.5,25,2.9701,0.0,0.12018,0.53,22.351805,114.125399,25|0|6|27|31,0.1547|0.1331|0.1229|0.0973|0.0952,
unit_002500,HongKong,3,4,51.8,6,2.9741,5e-05,0.12018,0.53,22.35271,114.125524,6|2|14|0|27,0.1497|0.1106|0.0935|0.0886|0.0807,
unit_002501,HongKong,11,13,213.4,25,2.9734,0.0,0.13298,0.5332,22.351656,114.125857,25|0|6|27|24,0.1539|0.1335|0.1242|0.0978|0.0950,
unit_002502,HongKong,5,6,102.5,6,2.959,3e-05,0.10756,0.5269,22.352773,114.12576,6|2|14|0|23,0.1477|0.1114|0.0933|0.0839|0.0793,
unit_002503,HongKong,14,15,297.5,6,2.9283,0.0,0.15841,0.5395,22.352943,114.126468,6|2|14|23|0,0.1452|0.1128|0.0932|0.0788|0.0779,
unit_002504,HongKong,8,8,176.4,0,3.0941,0.0,0.0,0.5,22.338071,114.135057,0|10|1|16|18,0.1252|0.1193|0.0933|0.0886|0.0810,
unit_002505,HongKong,41,60,665.4,14,2.9911,3e-05,0.12076,0.5301,22.339357,114.131824,14|0|10|27|22,0.1618|0.0930|0.0874|0.0867|0.0791,
unit_002506,HongKong,6,9,77.0,25,2.8888,1e-05,0.09026,0.5225,22.346701,114.125081,25|0|18|22|23,0.1441|0.0966|0.0763|0.0759|0.0700,
unit_002507,HongKong,29,66,606.7,25,3.1079,0.00021,0.06694,0.5167,22.340953,114.13168,25|0|27|6|4,0.1301|0.1251|0.0940|0.0899|0.0891,
unit_002508,HongKong,19,36,455.3,0,3.1096,0.00024,0.10773,0.5268,22.341743,114.130715,0|25|6|24|4,0.1390|0.1067|0.1019|0.0972|0.0887,
unit_002509,HongKong,6,6,128.4,25,2.9701,0.0,0.0,0.5,22.351637,114.125501,25|0|6|27|31,0.1547|0.1331|0.1229|0.0973|0.0952,
unit_002510,HongKong,7,8,150.2,25,2.9871,4e-05,0.09137,0.5228,22.351685,114.125699,25|0|6|27|24,0.1480|0.1331|0.1278|0.0984|0.0944,
unit_002511,HongKong,4,4,75.1,6,2.9235,0.0,0.09137,0.5228,22.352905,114.125628,6|2|14|23|0,0.1446|0.1128|0.0930|0.0787|0.0768,
unit_002512,HongKong,12,24,234.5,0,3.1164,0.00034,0.06842,0.517,22.342726,114.130584,0|21|24|25|27,0.1113|0.1085|0.1021|0.0991|0.0951,
unit_002513,HongKong,10,25,225.1,25,3.0971,0.00017,0.06478,0.5161,22.341074,114.131847,25|0|27|4|6,0.1282|0.1258|0.1061|0.0934|0.0927,
unit_002514,HongKong,8,8,175.1,0,3.0941,0.0,0.18681,0.5466,22.33854,114.13484,0|10|1|16|18,0.1252|0.1193|0.0933|0.0886|0.0810,
unit_002515,HongKong,4,4,75.0,16,3.0042,0.0,0.18681,0.5466,22.339328,114.135793,16|14|31|28|9,0.0941|0.0833|0.0808|0.0752|0.0699,
unit_002516,HongKong,12,27,235.8,25,2.992,7e-05,0.08577,0.5214,22.347939,114.124928,25|0|6|18|24,0.1945|0.1274|0.0915|0.0793|0.0775,
unit_002517,HongKong,9,19,202.9,25,3.1149,0.00017,0.11208,0.5279,22.340945,114.131227,25|0|24|6|4,0.1365|0.1250|0.0891|0.0887|0.0808,
unit_002518,HongKong,10,19,228.1,0,3.0995,0.00024,0.05924,0.5147,22.342712,114.130345,0|24|6|27|25,0.1364|0.1039|0.0999|0.0946|0.0907,
unit_002519,HongKong,9,23,202.8,25,3.1025,0.00015,0.06013,0.515,22.341047,114.131679,25|0|27|6|4,0.1321|0.1289|0.0978|0.0931|0.0913,
unit_002521,HongKong,4,4,76.0,14,2.9589,0.0,0.07192,0.518,22.339583,114.132568,14|10|27|0|22,0.1626|0.0890|0.0884|0.0872|0.0772,
unit_002522,HongKong,9,9,158.3,0,3.0941,0.0,0.0,0.5,22.338098,114.134732,0|10|1|16|18,0.1252|0.1193|0.0933|0.0886|0.0810,
unit_002523,HongKong,5,5,101.3,0,3.0941,0.0,0.0,0.5,22.337731,114.134837,0|10|1|16|18,0.1252|0.1193|0.0933|0.0886|0.0810,
unit_002525,HongKong,7,7,150.2,0,3.0941,0.0,0.0,0.5,22.33793,114.134868,0|10|1|16|18,0.1252|0.1193|0.0933|0.0886|0.0810,
unit_002526,HongKong,5,6,100.1,14,2.9872,3e-05,0.12848,0.5321,22.339643,114.132369,14|27|0|10|22,0.1620|0.0940|0.0921|0.0856|0.0761,
unit_002527,HongKong,19,40,450.6,0,3.1113,0.00024,0.12848,0.532,22.34184,114.130828,0|25|6|24|4,0.1369|0.1093|0.1003|0.0967|0.0904,
unit_002528,HongKong,5,7,101.2,25,2.877,2e-05,0.08577,0.5214,22.346664,114.124853,25|0|22|18|23,0.1404|0.0949|0.0762|0.0750|0.0707,
unit_002529,HongKong,32,32,686.6,26,3.0198,0.0,0.0,0.5,22.346542,114.12684,26|23|19|9|16,0.1552|0.1234|0.1085|0.1082|0.1021,
unit_002530,HongKong,28,28,534.8,11,3.0187,0.0,0.0,0.5,22.350516,114.131397,11|24|2|18|4,0.1203|0.0968|0.0726|0.0674|0.0667,
unit_002531,HongKong,8,8,177.3,21,2.8968,0.0,0.0,0.5,22.321756,114.039978,21|8|19|25|4,0.0984|0.0937|0.0811|0.0791|0.0727,
unit_002532,HongKong,32,58,743.9,16,3.1184,0.00013,0.0,0.5,22.342825,114.107258,16|23|22|8|14,0.1231|0.1152|0.1050|0.1009|0.0958,
unit_002533,HongKong,6,7,126.3,3,2.4113,0.0,0.0,0.5,22.347117,114.107751,3|0|25|31|11,0.2367|0.1554|0.0535|0.0504|0.0382,
unit_002534,HongKong,50,59,1052.4,16,3.1176,0.00017,0.0,0.5,22.348636,114.103715,16|19|27|14|22,0.1102|0.1024|0.0980|0.0947|0.0924,
unit_002535,HongKong,5,5,101.4,25,3.1051,0.0,0.0,0.5,22.346359,114.110812,25|27|18|4|23,0.1320|0.1153|0.0817|0.0776|0.0773,
unit_002536,HongKong,8,8,182.9,25,3.0484,0.0,0.0,0.5,22.342869,114.111057,25|31|1|4|8,0.1948|0.0845|0.0795|0.0788|0.0750,
unit_002537,HongKong,24,24,505.1,14,2.9676,0.0,0.0,0.5,22.328847,114.109699,14|10|28|15|22,0.1176|0.0892|0.0886|0.0789|0.0779,
unit_002538,HongKong,11,16,255.8,11,2.9811,4e-05,0.0,0.5,22.347113,114.137242,11|31|10|21|15,0.1383|0.1048|0.1002|0.1000|0.0777,
unit_002539,HongKong,9,12,153.5,11,3.0386,2e-05,0.06396,0.516,22.349175,114.134451,11|31|21|28|16,0.1461|0.0925|0.0839|0.0769|0.0745,
unit_002540,HongKong,27,45,566.3,25,3.0593,4e-05,0.17054,0.5425,22.351752,114.133305,25|9|27|11|21,0.1478|0.1234|0.1223|0.0994|0.0955,
unit_002541,HongKong,7,8,151.9,27,3.0596,1e-05,0.11015,0.5275,22.350108,114.133517,27|11|4|31|21,0.1367|0.1331|0.1037|0.1029|0.0915,
unit_002542,HongKong,7,8,151.9,11,3.0299,0.0,0.04976,0.5124,22.349059,114.134706,11|31|21|28|16,0.1416|0.0884|0.0810|0.0736|0.0728,
unit_002543,HongKong,10,16,227.9,11,2.9808,4e-05,0.0,0.5,22.347193,114.13727,11|31|10|21|15,0.1387|0.1050|0.1005|0.1003|0.0779,
unit_002544,HongKong,8,8,177.2,11,3.0186,0.0,0.0,0.5,22.344617,114.138873,11|31|21|25|15,0.1675|0.1096|0.0894|0.0866|0.0842,
unit_002545,HongKong,6,8,131.5,25,3.0872,3e-05,0.1021,0.5255,22.292017,113.947225,25|0|1|8|9,0.1358|0.1049|0.0948|0.0902|0.0870,
unit_002546,HongKong,5,7,105.2,4,2.9369,0.0,0.1021,0.5255,22.29073,113.947422,4|8|14|0|10,0.1292|0.1012|0.0960|0.0925|0.0921,
unit_002547,HongKong,4,4,75.0,25,3.0011,0.0,0.0,0.5,22.334012,114.032109,25|14|0|11|31,0.1365|0.1235|0.1234|0.0942|0.0910,
unit_002548,HongKong,8,15,175.0,0,2.9657,0.0,0.0,0.5,22.332433,114.030503,0|25|10|21|1,0.2067|0.1263|0.1088|0.1041|0.1006,
unit_002549,HongKong,6,6,125.0,0,2.8997,0.0,0.0,0.5,22.33119,114.029198,0|11|1|10|21,0.1362|0.1038|0.1026|0.0885|0.0861,
unit_002550,HongKong,6,7,125.8,25,3.01,1e-05,0.05063,0.5127,22.333748,114.032298,25|14|0|11|31,0.1401|0.1242|0.1240|0.0937|0.0924,
unit_002551,HongKong,7,12,150.9,25,3.0018,7e-05,0.09641,0.5241,22.332398,114.03178,25|21|0|14|31,0.1615|0.1487|0.1067|0.1018|0.0931,
unit_002552,HongKong,8,8,176.1,25,3.0131,0.0,0.1422,0.5355,22.330759,114.032009,25|0|21|1|11,0.1593|0.1222|0.1011|0.0958|0.0799,
unit_002553,HongKong,7,7,152.3,0,2.9015,0.0,0.0,0.5,22.341517,114.051,0|1|10|21|13,0.1685|0.1126|0.0940|0.0869|0.0830,
unit_002554,HongKong,7,7,152.3,0,2.7286,0.0,0.0,0.5,22.346719,114.059329,0|1|25|10|9,0.1869|0.1567|0.0852|0.0743|0.0657,
unit_002555,HongKong,7,7,155.0,0,2.9015,0.0,0.0,0.5,22.341646,114.051016,0|1|10|21|13,0.1685|0.1126|0.0940|0.0869|0.0830,
unit_002556,HongKong,26,26,530.6,6,2.9351,0.0,0.0,0.5,22.275685,113.933358,6|23|15|13|2,0.1136|0.1134|0.0994|0.0860|0.0859,
unit_002557,HongKong,8,8,186.5,22,3.0815,0.0,0.0,0.5,22.349522,114.098991,22|14|10|0|2,0.1186|0.0825|0.0777|0.0738|0.0727,
unit_002558,HongKong,8,8,180.6,21,2.963,0.0,0.0,0.5,22.317162,113.998779,21|16|25|6|11,0.1633|0.1041|0.0834|0.0768|0.0753,
unit_002559,HongKong,4,4,75.3,21,2.963,0.0,0.0,0.5,22.317425,113.998313,21|16|25|6|11,0.1633|0.1041|0.0834|0.0768|0.0753,
unit_002560,HongKong,19,30,451.6,0,3.0082,0.00018,0.0,0.5,22.319875,114.001069,0|10|1|21|25,0.1528|0.1143|0.1093|0.1005|0.0898,
