unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_003319,HongKong,3,3,50.1,9,2.7753,0.0,0.0,0.5,22.478946,114.153571,9|15|6|12|28,0.1715|0.0966|0.0677|0.0615|0.0599,
unit_003320,HongKong,16,29,328.0,9,2.8779,5e-05,0.0,0.5,22.481767,114.154272,9|15|12|26|22,0.1775|0.0988|0.0758|0.0693|0.0655,
unit_003321,HongKong,6,6,127.6,9,2.7753,0.0,0.0,0.5,22.478903,114.153765,9|15|6|12|28,0.1715|0.0966|0.0677|0.0615|0.0599,
unit_003322,HongKong,13,20,254.5,26,3.1196,2e-05,0.08864,0.5221,22.486364,114.149339,26|9|4|3|11,0.1036|0.1007|0.1000|0.0677|0.0627,
unit_003323,HongKong,7,7,151.6,15,3.0941,0.0,0.0,0.5,22.493032,114.136882,15|11|25|20|2,0.1013|0.0902|0.0877|0.0754|0.0638,
unit_003324,HongKong,7,7,152.2,9,2.9883,0.0,0.0,0.5,22.464223,114.149403,9|12|15|20|1,0.1586|0.0723|0.0660|0.0638|0.0623,
unit_003325,HongKong,7,7,155.0,9,2.9883,0.0,0.0,0.5,22.464098,114.149508,9|12|15|20|1,0.1586|0.0723|0.0660|0.0638|0.0623,
unit_003326,HongKong,4,5,76.3,15,3.0569,0.0,0.06033,0.5151,22.450738,114.153786,15|26|9|17|30,0.1237|0.1047|0.1028|0.0778|0.0690,
unit_003327,HongKong,7,8,152.5,9,2.8924,0.0,0.06033,0.5151,22.449548,114.154188,9|15|26|16|12,0.1386|0.1049|0.0736|0.0642|0.0609,
unit_003328,HongKong,8,8,178.9,15,3.0554,0.0,0.0,0.5,22.450962,114.15444,15|26|9|17|30,0.1228|0.1044|0.1008|0.0778|0.0690,
unit_003329,HongKong,7,8,153.3,26,3.0629,2e-05,0.05315,0.5133,22.450155,114.157007,26|9|17|2|20,0.1401|0.1251|0.0624|0.0615|0.0610,
unit_003330,HongKong,7,7,153.3,9,3.0733,0.0,0.05315,0.5133,22.451171,114.158151,9|11|20|12|15,0.1060|0.0768|0.0764|0.0696|0.0673,
unit_003331,HongKong,8,8,177.6,15,3.0793,0.0,0.0,0.5,22.457614,114.151258,15|12|7|17|30,0.1058|0.0790|0.0747|0.0707|0.0687,
unit_003332,HongKong,52,54,815.9,18,3.0695,0.0,0.0793,0.5198,22.431519,114.104468,18|15|20|5|16,0.1385|0.1027|0.0924|0.0688|0.0661,
unit_003333,HongKong,34,36,618.6,15,3.0847,0.0,0.0793,0.5198,22.431914,114.102964,15|20|16|10|1,0.0865|0.0782|0.0737|0.0696|0.0593,
unit_003334,HongKong,36,36,712.0,19,2.8631,0.0,0.0,0.5,22.436154,114.100539,19|15|17|30|16,0.0851|0.0841|0.0812|0.0734|0.0677,
unit_003335,HongKong,8,8,176.7,15,3.0845,0.0,0.0,0.5,22.431526,114.108304,15|18|16|20|30,0.0971|0.0842|0.0813|0.0779|0.0613,
unit_003336,HongKong,8,8,176.7,15,3.0845,0.0,0.0,0.5,22.431526,114.108304,15|18|16|20|30,0.0971|0.0842|0.0813|0.0779|0.0613,
unit_003337,HongKong,7,7,159.0,15,3.105,0.0,0.0,0.5,22.44395,114.129965,15|20|16|19|18,0.1292|0.1027|0.0770|0.0743|0.0741,
unit_003338,HongKong,50,96,961.2,9,3.0281,4e-05,0.13075,0.5326,22.443741,114.039471,9|12|2|3|22,0.1599|0.1103|0.0702|0.0689|0.0685,
unit_003339,HongKong,23,52,478.7,9,3.0951,8e-05,0.12967,0.5324,22.445736,114.039497,9|12|17|6|15,0.1659|0.1034|0.0785|0.0731|0.0585,
unit_003340,HongKong,30,30,541.6,20,3.0585,0.0,0.11127,0.5278,22.429465,114.095994,20|4|2|8|7,0.0941|0.0615|0.0604|0.0585|0.0554,
unit_003341,HongKong,34,34,647.8,16,3.0554,0.0,0.08315,0.5208,22.442947,114.092838,16|10|7|18|20,0.1233|0.0829|0.0724|0.0602|0.0597,
