gene,class,prevalence_n_cities,category,label,top_city,top_city_zh,top_share,top_lift_vs_global_mean,min_share_across_12,max_share,city_specificity_0to1,city_entropy_bits,present_cities_by_share,share_HongKong,share_Singapore,share_Amsterdam,share_CapeTown,share_Paris,share_SaoPaulo,share_MexicoCity,share_Sydney,share_Jakarta,share_Dhaka,share_NewDelhi,share_Manila,lift_HongKong,lift_Singapore,lift_Amsterdam,lift_CapeTown,lift_Paris,lift_SaoPaulo,lift_MexicoCity,lift_Sydney,lift_Jakarta,lift_Dhaka,lift_NewDelhi,lift_Manila
159,accessory_6to8cities,6,建筑立面,沿街立面,HongKong,香港,0.010370961,7.3004115,0.00022534014,0.010370961,0.38796494,2.1941227,HongKong|Singapore|Dhaka|Paris|Amsterdam|NewDelhi,0.010370961,0.0017017432,0.00052189626,0.00036777211,0.00098214286,0.00023278061,0.00047619048,0.00022534014,0.00022640306,0.0010554847,0.00051232993,0.00037414966,7.3004115,1.197905,0.36737748,0.25888515,0.69135802,0.16386083,0.33520389,0.15862327,0.15937149,0.74298541,0.36064347,0.26337449
160,accessory_6to8cities,6,建筑立面,住宅·楼房,CapeTown,开普敦,0.0021279762,2.6631194,6.5901361e-05,0.0021279762,0.18393164,2.9255745,CapeTown|Sydney|SaoPaulo|MexicoCity|Paris|Amsterdam,0.00016156463,6.5901361e-05,0.0010012755,0.0021279762,0.001078869,0.0016422194,0.0011862245,0.0017920918,0.0001775085,6.9090136e-05,0.0001392432,0.00014668367,0.20219488,0.082474227,1.2530762,2.6631194,1.3501829,2.0552045,1.4845361,2.2427669,0.22214832,0.086464915,0.17426006,0.18357167
161,unused,0,路面·道路,车行道,Singapore,新加坡,0.00040391156,1.8305901,4.0391156e-05,0.00040391156,0.049665462,3.4069137,,0.00019345238,0.00040391156,0.00013392857,0.00012967687,0.00020833333,0.00010948129,4.0391156e-05,0.00036352041,0.00022640306,0.00031143707,0.0003210034,0.00020620748,0.87675632,1.8305901,0.60698514,0.58771577,0.94419911,0.49618627,0.18305901,1.6475311,1.0260939,1.4114813,1.4548374,0.93456443
162,accessory_6to8cities,7,植被,树冠,Manila,马尼拉,0.0062563776,3.7632266,1.2755102e-05,0.0062563776,0.2482075,2.6951479,Manila|MexicoCity|Dhaka|SaoPaulo|NewDelhi|Jakarta|CapeTown,0.00026573129,0.00010416667,4.5705782e-05,0.00054209184,0.00023809524,0.0028284439,0.0034534439,1.2755102e-05,0.00087691327,0.0032004677,0.0021258503,0.0062563776,0.15983803,0.062656508,0.027492141,0.32606958,0.14321488,1.701316,2.077255,0.0076722255,0.5274655,1.9250892,1.2787042,3.7632266
163,unused,0,路面·道路,车行道,Sydney,悉尼,0.00033694728,2.5410821,1.5943878e-05,0.00033694728,0.10380148,3.2128381,,0.00012436224,0.00024022109,0.00012755102,0.00021258503,0.00014562075,0.00013711735,0.00014455782,0.00033694728,4.2517007e-05,1.5943878e-05,1.5943878e-05,4.7831633e-05,0.93787574,1.8116232,0.96192384,1.6032064,1.0981964,1.0340681,1.0901804,2.5410821,0.32064128,0.12024048,0.12024048,0.36072144
164,near_core_9to11cities,11,路面·道路,路口·人行道,Sydney,悉尼,0.039759779,3.8509622,0.0003167517,0.039759779,0.29509618,2.5270537,Sydney|Singapore|CapeTown|Amsterdam|Paris|Jakarta|Dhaka|SaoPaulo|Manila|MexicoCity|NewDelhi,0.0003167517,0.034903274,0.015776998,0.018084609,0.0042633929,0.0016358418,0.0013339711,0.039759779,0.0038127126,0.002073767,0.00050807823,0.0014264456,0.030679215,3.3805818,1.5280926,1.7515979,0.412934,0.15844064,0.12920274,3.8509622,0.36928304,0.2008562,0.049210285,0.13815942
165,near_core_9to11cities,10,植被,沿墙绿篱,Amsterdam,阿姆斯特丹,0.0019398384,2.0249653,0.0001477466,0.0019398384,0.062977825,3.3591894,Amsterdam|Paris|SaoPaulo|MexicoCity|Sydney|HongKong|NewDelhi|Manila|Singapore|Jakarta,0.00091305272,0.00056441327,0.0019398384,0.00035820578,0.001747449,0.0013860544,0.0012287415,0.0011011905,0.00053890306,0.0001477466,0.00082695578,0.00074298469,0.95312066,0.58918169,2.0249653,0.3739251,1.8241331,1.4468793,1.282663,1.1495146,0.56255201,0.15423024,0.86324549,0.77558946
166,core_universal_12cities,12,路面·道路,路肩·开阔地,Jakarta,雅加达,0.0050499575,1.4962994,0.0014742772,0.0050499575,0.031746707,3.4711517,Jakarta|Singapore|Manila|Amsterdam|SaoPaulo|HongKong|Paris|MexicoCity|Sydney|Dhaka|NewDelhi|CapeTown,0.003494898,0.0049266582,0.0046970663,0.0014742772,0.0031940901,0.0039445153,0.0031792092,0.0023788265,0.0050499575,0.0016454082,0.0016411565,0.0048735119,1.0355362,1.4597659,1.391738,0.43682746,0.94640701,1.1687575,0.9419978,0.70484489,1.4962994,0.48753346,0.48627369,1.4440187
167,core_universal_12cities,12,建筑立面,建筑·结构,MexicoCity,墨西哥城,0.0035214711,2.341067,0.00063244048,0.0035214711,0.05579979,3.3849223,MexicoCity|Manila|Amsterdam|SaoPaulo|HongKong|Dhaka|Paris|NewDelhi|Singapore|CapeTown|Jakarta|Sydney,0.0015327381,0.00081845238,0.0018686224,0.00072916667,0.0015146684,0.0016868622,0.0035214711,0.00063244048,0.00064519558,0.0015221088,0.0010108418,0.0025680272,1.0189613,0.54410552,1.2422565,0.48474856,1.0069485,1.1214227,2.341067,0.42044518,0.42892474,1.0118949,0.67200565,1.7072194
168,accessory_6to8cities,7,路面·道路,车行道,MexicoCity,墨西哥城,0.0009077381,1.7360664,0.00016369048,0.0009077381,0.044282494,3.4262114,MexicoCity|Amsterdam|Paris|SaoPaulo|Sydney|Manila|NewDelhi,0.00045918367,0.00029336735,0.0007982568,0.00033588435,0.00077806122,0.00069727891,0.0009077381,0.0006207483,0.00017963435,0.00016369048,0.00050488946,0.00053571429,0.87819753,0.56107064,1.5266813,0.64238523,1.4880569,1.3335592,1.7360664,1.187193,0.34355412,0.31306115,0.9656107,1.0245638
169,core_universal_12cities,12,路面·道路,车行道,NewDelhi,新德里,0.0053337585,1.8865844,0.0019079507,0.0053337585,0.017652728,3.5216781,NewDelhi|CapeTown|Paris|MexicoCity|SaoPaulo|Sydney|HongKong|Singapore|Manila|Amsterdam|Jakarta|Dhaka,0.0026658163,0.0024415391,0.0020854592,0.0033301446,0.0032801871,0.002897534,0.0029676871,0.0028613946,0.0020556973,0.0019079507,0.0053337585,0.0020992772,0.94291622,0.86358794,0.7376402,1.1778934,1.1602231,1.0248762,1.0496898,1.0120935,0.72711323,0.67485431,1.8865844,0.74252773
170,accessory_6to8cities,8,植被,树丛·灌木,Dhaka,达卡,0.0076434949,3.5877266,1.7006803e-05,0.0076434949,0.22141653,2.7911926,Dhaka|Manila|Jakarta|NewDelhi|HongKong|Paris|SaoPaulo|Amsterdam,0.0024213435,0.00038584184,0.00069940476,0.0001392432,0.0012670068,0.00087478741,0.00018707483,1.7006803e-05,0.0036139456,0.0076434949,0.003025085,0.0052912415,1.1365375,0.1811076,0.32828871,0.06535839,0.59471146,0.41061034,0.087809746,0.0079827041,1.6963246,3.5877266,1.4199235,2.4836188
171,accessory_6to8cities,8,路面·道路,车行道,Sydney,悉尼,0.0016400935,2.0473242,0.00018388605,0.0016400935,0.073399554,3.3218279,Sydney|SaoPaulo|Singapore|MexicoCity|CapeTown|HongKong|Paris|Manila,0.00078018707,0.0012712585,0.00047087585,0.00098639456,0.0005994898,0.001348852,0.0012680697,0.0016400935,0.00026785714,0.00023809524,0.00018388605,0.00055803571,0.97390535,1.5869084,0.58779301,1.2313136,0.74834144,1.6837682,1.5829279,2.0473242,0.33436532,0.29721362,0.22954445,0.69659443
172,accessory_6to8cities,8,建筑立面,建筑·结构,Sydney,悉尼,0.001022534,1.687226,8.0782313e-05,0.001022534,0.072468959,3.325164,Sydney|Paris|Amsterdam|MexicoCity|SaoPaulo|NewDelhi|HongKong|Manila,0.0006292517,0.00022215136,0.00098533163,0.00019451531,0.0010214711,0.00078018707,0.00090986395,0.001022534,0.00022002551,8.0782313e-05,0.00067070578,0.00053571429,1.0382929,0.36655948,1.6258404,0.32095878,1.6854721,1.2873429,1.5013154,1.687226,0.36305174,0.13329436,1.1066939,0.88395206
173,core_universal_12cities,12,路面·道路,车行道,Amsterdam,阿姆斯特丹,0.003182398,1.4414443,0.0013934949,0.003182398,0.01432175,3.5336196,Amsterdam|HongKong|Paris|NewDelhi|Singapore|MexicoCity|CapeTown|Jakarta|Dhaka|SaoPaulo|Sydney|Manila,0.0030357143,0.0024627976,0.003182398,0.0020631378,0.0028900935,0.0016273384,0.0021088435,0.0015582483,0.0018983844,0.0016560374,0.0026169218,0.0013934949,1.375005,1.1155065,1.4414443,0.93448345,1.3090471,0.73709127,0.95518556,0.70579739,0.85985958,0.75009027,1.1853159,0.63117352
174,core_universal_12cities,12,路面·道路,路口·人行道,Singapore,新加坡,0.012841199,2.0340667,0.0013722364,0.012841199,0.059986888,3.3699118,Singapore|Sydney|HongKong|CapeTown|SaoPaulo|Paris|MexicoCity|NewDelhi|Amsterdam|Manila|Jakarta|Dhaka,0.0083769133,0.012841199,0.0036851616,0.0083195153,0.0077880527,0.0079783163,0.0064094388,0.0095695153,0.0016826105,0.0013722364,0.0041602891,0.0035735544,1.3269166,2.0340667,0.58373555,1.3178247,1.2336401,1.2637782,1.0152655,1.5158267,0.26652823,0.21736446,0.65899652,0.5660568
175,unused,0,建筑立面,窗·竖构件,SaoPaulo,圣保罗,0.00035714286,1.430802,0.00014030612,0.00035714286,0.012093488,3.5416078,,0.00026466837,0.00027954932,0.00014030612,0.00021152211,0.00028911565,0.00035714286,0.00034119898,0.00018920068,0.00023809524,0.0001860119,0.00023596939,0.00026254252,1.0603265,1.1199432,0.56210078,0.84740951,1.1582683,1.430802,1.3669269,0.75798438,0.95386799,0.74520937,0.94535131,1.0518098
176,regional_3to5cities,4,植被,沿墙绿篱,Dhaka,达卡,0.0025276361,4.738625,1.5943878e-05,0.0025276361,0.25213489,2.6810684,Dhaka|NewDelhi|MexicoCity|Jakarta,1.5943878e-05,5.2083333e-05,0.00027529762,0.00026892007,0.00011479592,0.00019238946,0.00075892857,4.5705782e-05,0.00050382653,0.0025276361,0.0011734694,0.00047193878,0.029890402,0.097641979,0.5161076,0.50415144,0.21521089,0.36067752,1.4227831,0.085685819,0.9445367,4.738625,2.1999336,0.88475589
177,near_core_9to11cities,11,建筑立面,住宅·楼房,Amsterdam,阿姆斯特丹,0.025695153,5.0524776,0.00022215136,0.025695153,0.2316352,2.754559,Amsterdam|HongKong|Jakarta|CapeTown|SaoPaulo|NewDelhi|MexicoCity|Singapore|Sydney|Paris|Dhaka,0.0072544643,0.0018548044,0.025695153,0.0060958759,0.0014583333,0.0044270833,0.0021641156,0.0018388605,0.0062021684,0.00055909864,0.0032557398,0.00022215136,1.4264565,0.36471305,5.0524776,1.1986415,0.28675433,0.87050422,0.4255334,0.36157798,1.2195419,0.10993643,0.64018114,0.043681965
178,regional_3to5cities,4,建筑立面,窗·竖构件,NewDelhi,新德里,0.0014742772,3.4002043,7.4404762e-06,0.0014742772,0.18214355,2.9319847,NewDelhi|Dhaka|Jakarta|Manila,0.0003252551,5.2083333e-05,0.0001817602,5.3146259e-05,0.00011054422,0.00038159014,0.00033694728,7.4404762e-06,0.00080569728,0.0009417517,0.0014742772,0.00053252551,0.75015322,0.12012257,0.41920327,0.12257405,0.25495403,0.88008171,0.77711951,0.017160368,1.8582227,2.1720123,3.4002043,1.228192
179,regional_3to5cities,4,建筑立面,建筑·结构,Sydney,悉尼,0.0037723214,4.5626741,5.1020408e-05,0.0037723214,0.25395989,2.6745258,Sydney|CapeTown|Singapore|Amsterdam,5.1020408e-05,0.0016730442,0.0009332483,0.0017729592,0.00034757653,0.00017113095,0.00018282313,0.0037723214,0.00036989796,0.0002954932,0.00011054422,0.00024128401,0.061709878,2.0235697,1.1287765,2.1444183,0.42039854,0.20698522,0.22112706,4.5626741,0.44739661,0.35740304,0.13370474,0.2918363
180,regional_3to5cities,5,植被,树冠,Sydney,悉尼,0.0018473639,3.4690619,8.5034014e-06,0.0018473639,0.23200607,2.7532295,Sydney|CapeTown|Jakarta|HongKong|SaoPaulo,0.0005952381,0.0003125,2.3384354e-05,0.0017368197,8.5034014e-06,0.00050488946,0.00026573129,0.0018473639,0.00073554422,0.00016156463,3.7202381e-05,0.00016156463,1.1177645,0.58682635,0.043912176,3.261477,0.015968064,0.94810379,0.499002,3.4690619,1.3812375,0.30339321,0.069860279,0.30339321
181,unused,0,路面·道路,车行道,Paris,巴黎,0.00031568878,1.5329032,0.00010522959,0.00031568878,0.020613189,3.511065,,0.00017644558,0.00030293367,0.00019664116,0.00029443027,0.00031568878,0.00021471088,0.00014668367,0.00022959184,0.00019026361,0.0001264881,0.00010522959,0.00017219388,0.85677419,1.4709677,0.95483871,1.4296774,1.5329032,1.0425806,0.71225806,1.1148387,0.92387096,0.61419355,0.51096774,0.83612903
182,core_universal_12cities,12,路面·道路,车行道,Dhaka,达卡,0.0037468112,1.5048561,0.0015157313,0.0037468112,0.017122357,3.5235795,Dhaka|NewDelhi|CapeTown|Sydney|HongKong|Paris|Jakarta|Amsterdam|SaoPaulo|Singapore|MexicoCity|Manila,0.0026605017,0.0017570153,0.0022034439,0.0034789541,0.0024096514,0.0018080357,0.0017548895,0.002671131,0.0022757228,0.0037468112,0.0035958759,0.0015157313,1.0685546,0.70568145,0.88498346,1.3972749,0.96780391,0.72617311,0.70482763,1.0728237,0.9140133,1.5048561,1.4442349,0.60877299
183,near_core_9to11cities,10,建筑立面,沿街立面,HongKong,香港,0.011386054,3.6262695,7.4404762e-06,0.011386054,0.16914371,2.9785887,HongKong|Paris|Amsterdam|SaoPaulo|Singapore|Sydney|CapeTown|MexicoCity|Jakarta|Manila,0.011386054,0.0027667942,0.004985119,0.0025297619,0.0050818452,0.0045525085,0.0016815476,0.0027019558,0.00096938776,7.4404762e-06,0.00027210884,0.00074404762,3.6262695,0.88117806,1.5876777,0.8056872,1.6184834,1.4498984,0.53554502,0.8605281,0.30873392,0.0023696682,0.086662153,0.23696682
184,regional_3to5cities,4,建筑立面,矮墙·巷弄,HongKong,香港,0.0062181122,6.1746855,0.00014455782,0.0062181122,0.35252587,2.3211705,HongKong|Paris|Singapore|Amsterdam,0.0062181122,0.00093856293,0.0007684949,0.00018707483,0.0024362245,0.00025297619,0.00015837585,0.00025191327,0.00018920068,0.00014455782,0.00024978741,0.00028911565,6.1746855,0.93200809,0.7631278,0.18576832,2.4192101,0.25120943,0.15726977,0.25015393,0.18787932,0.14354825,0.24804292,0.28709649
185,near_core_9to11cities,9,建筑立面,沿街立面,CapeTown,开普敦,0.010020196,3.4460657,7.4404762e-05,0.010020196,0.18891091,2.907724,CapeTown|Amsterdam|Paris|SaoPaulo|Sydney|HongKong|Manila|MexicoCity|Singapore,0.0028922194,0.00069302721,0.0053156888,0.010020196,0.0044026361,0.0041071429,0.00087903912,0.0041071429,0.00019982993,9.9914966e-05,7.4404762e-05,0.0021014031,0.99466902,0.23834039,1.8281293,3.4460657,1.5141195,1.4124958,0.30231212,1.4124958,0.068723916,0.034361958,0.025588692,0.72269778
186,unused,0,路面·道路,车行道,CapeTown,开普敦,0.00033269558,1.8357771,9.1411565e-05,0.00033269558,0.039507108,3.443331,,9.460034e-05,0.00026892007,0.00011054422,0.00033269558,0.00012436224,0.00016794218,0.00011798469,0.00026147959,0.00022746599,0.00011267007,9.1411565e-05,0.00026466837,0.52199413,1.483871,0.60997067,1.8357771,0.68621701,0.92668621,0.65102639,1.4428152,1.255132,0.62170088,0.50439882,1.4604105
187,accessory_6to8cities,7,建筑立面,住宅·楼房,HongKong,香港,0.0050765306,3.9147541,1.1692177e-05,0.0050765306,0.28320701,2.569676,HongKong|Paris|SaoPaulo|Singapore|Amsterdam|MexicoCity|Sydney,0.0050765306,0.0013786139,0.0009545068,1.1692177e-05,0.004446216,0.0017261905,0.00091836735,0.00067495748,3.7202381e-05,0.00017219388,6.164966e-05,0.00010310374,3.9147541,1.0631148,0.73606557,0.0090163934,3.4286885,1.3311475,0.70819672,0.5204918,0.028688525,0.13278689,0.047540984,0.079508197
188,accessory_6to8cities,7,建筑立面,住宅·楼房,SaoPaulo,圣保罗,0.00088860544,1.476597,0.00028592687,0.00088860544,0.018223169,3.5196331,SaoPaulo|MexicoCity|Sydney|Singapore|Manila|HongKong|CapeTown,0.00056653912,0.00074085884,0.0004559949,0.00050063776,0.00047512755,0.00088860544,0.00084502551,0.00083864796,0.0004942602,0.00028592687,0.00049744898,0.00063244048,0.9414189,1.2310863,0.75772741,0.83191051,0.78952016,1.476597,1.4041802,1.3935826,0.82131292,0.47512511,0.82661171,1.0509273
189,regional_3to5cities,4,植被,沿墙绿篱,Amsterdam,阿姆斯特丹,0.0040082908,5.0090768,4.8894558e-05,0.0040082908,0.28619172,2.5589759,Amsterdam|Dhaka|NewDelhi|Manila,8.8222789e-05,0.0001690051,0.0040082908,4.8894558e-05,0.0004432398,0.00017857143,0.00019132653,8.5034014e-05,0.00040072279,0.0019419643,0.0011245748,0.00092261905,0.11025017,0.21120213,5.0090768,0.061102502,0.55390746,0.22315696,0.23909675,0.10626522,0.50077485,2.426832,1.4053575,1.1529776
190,near_core_9to11cities,9,建筑立面,建筑·结构,Jakarta,雅加达,0.0042644558,2.7287876,0,0.0042644558,0.15739101,3.0207216,Jakarta|MexicoCity|SaoPaulo|Manila|Sydney|NewDelhi|CapeTown|Paris|Dhaka,2.3384354e-05,0,2.1258503e-06,0.0011341412,0.0010044643,0.0023214286,0.0029910714,0.002002551,0.0042644558,0.00093643707,0.0018484269,0.0022247024,0.014963442,0,0.0013603129,0.72572692,0.64274783,1.4854617,1.9139602,1.2814147,2.7287876,0.59921782,1.182792,1.4235674
191,regional_3to5cities,3,车辆,车辆,Amsterdam,阿姆斯特丹,0.0060448554,7.264637,2.1258503e-06,0.0060448554,0.49242642,1.8196322,Amsterdam|Paris|HongKong,0.0010703656,2.1258503e-06,0.0060448554,0.00021471088,0.0018707483,4.9957483e-05,6.4838435e-05,4.9957483e-05,0.00011373299,0.00035076531,0.00014987245,3.1887755e-06,1.286353,0.0025548222,7.264637,0.25803704,2.2482436,0.060038322,0.077922078,0.060038322,0.13668299,0.42154567,0.18011497,0.0038322333
192,near_core_9to11cities,11,建筑立面,沿街立面,Singapore,新加坡,0.01002551,1.8897385,0.00021789966,0.01002551,0.073169281,3.3226534,Singapore|SaoPaulo|Manila|Sydney|Paris|Amsterdam|CapeTown|MexicoCity|Jakarta|HongKong|Dhaka,0.0037021684,0.01002551,0.0060161565,0.005297619,0.0062829507,0.0088871173,0.0047098214,0.0066082058,0.0039880952,0.00059417517,0.00021789966,0.0073331207,0.69783284,1.8897385,1.1340034,0.99856413,1.1842922,1.6751594,0.88776839,1.2456006,0.75172805,0.11199786,0.041072562,1.382242
193,core_universal_12cities,12,车辆,车辆·店面,MexicoCity,墨西哥城,0.0018696854,1.5691347,0.00065688776,0.0018696854,0.025398039,3.4939115,MexicoCity|NewDelhi|Jakarta|Singapore|Manila|Dhaka|SaoPaulo|HongKong|Paris|CapeTown|Amsterdam|Sydney,0.00089710884,0.001463648,0.00065795068,0.00070153061,0.00078231293,0.0011830357,0.0018696854,0.00065688776,0.0015550595,0.0014083759,0.0016921769,0.0014306973,0.7528992,1.2283675,0.55218555,0.58876004,0.65655665,0.99286351,1.5691347,0.55129349,1.3050847,1.1819804,1.4201606,1.2007136
194,accessory_6to8cities,8,植被,树丛·灌木,Jakarta,雅加达,0.010015944,3.8824378,0.00018388605,0.010015944,0.25000129,2.6887172,Jakarta|Manila|Dhaka|Singapore|NewDelhi|SaoPaulo|Paris|HongKong,0.00066113946,0.0033280187,0.00018388605,0.00034651361,0.0010863095,0.0013190901,0.00028061224,0.00026360544,0.010015944,0.003692602,0.0016443452,0.0081356293,0.25627468,1.2900258,0.07127897,0.1343176,0.42108154,0.5113133,0.10877253,0.10218026,3.8824378,1.4313476,0.63739056,3.1535794
195,core_universal_12cities,12,建筑立面,沿街立面,Manila,马尼拉,0.0048203656,1.5287376,0.0010597364,0.0048203656,0.035208251,3.4587422,Manila|CapeTown|Sydney|Singapore|Amsterdam|Jakarta|SaoPaulo|Paris|HongKong|MexicoCity|NewDelhi|Dhaka,0.002769983,0.0042697704,0.0038275935,0.0048076105,0.0029251701,0.0030017007,0.001973852,0.0042782738,0.0030091412,0.0010597364,0.0010948129,0.0048203656,0.87847632,1.354121,1.2138884,1.5246924,0.92769257,0.95196359,0.62599022,1.3568178,0.95432328,0.3360863,0.34721052,1.5287376
196,accessory_6to8cities,8,植被,树丛·灌木,Dhaka,达卡,0.0052869898,3.2982262,0.00014668367,0.0052869898,0.16702808,2.9861731,Dhaka|NewDelhi|Jakarta|MexicoCity|HongKong|Manila|SaoPaulo|Singapore,0.0018388605,0.00052933673,0.00027423469,0.00026679422,0.0002869898,0.0010565476,0.0021694303,0.00014668367,0.002328869,0.0052869898,0.0035565476,0.0014944728,1.1471515,0.33022048,0.17107808,0.16643643,0.1790352,0.65911477,1.3533735,0.09150688,1.4528375,3.2982262,2.2187103,0.93230922
197,accessory_6to8cities,8,路面·道路,车行道,Paris,巴黎,0.0023065476,2.3198218,0.00016581633,0.0023065476,0.090063061,3.2620898,Paris|SaoPaulo|NewDelhi|Manila|MexicoCity|Jakarta|Amsterdam|HongKong,0.00067176871,0.00035076531,0.00070365646,0.00043048469,0.0023065476,0.0018696854,0.0011681548,0.00033588435,0.00086734694,0.00016581633,0.0018122874,0.0012489371,0.67563474,0.35278396,0.70770601,0.43296214,2.3198218,1.8804454,1.1748775,0.33781737,0.87233853,0.1667706,1.8227171,1.2561247
198,accessory_6to8cities,6,建筑立面,矮墙·巷弄,HongKong,香港,0.0022906037,3.027394,0.00015412415,0.0022906037,0.12737309,3.1283347,HongKong|NewDelhi|Manila|Singapore|Jakarta|Dhaka,0.0022906037,0.00090136054,0.00017431973,0.0004432398,0.00022959184,0.0003337585,0.00036670918,0.00015412415,0.0008067602,0.0006037415,0.0018101616,0.00096513605,3.027394,1.1912901,0.23039101,0.58581128,0.30344182,0.44111449,0.48466401,0.20369937,1.0662608,0.79793959,2.392414,1.2755795
199,near_core_9to11cities,9,建筑立面,沿街立面,Sydney,悉尼,0.0014508929,1.743295,9.672619e-05,0.0014508929,0.053151085,3.3944179,Sydney|Dhaka|Manila|NewDelhi|SaoPaulo|Singapore|MexicoCity|Jakarta|HongKong,0.00055059524,0.00086628401,0.00040391156,9.672619e-05,0.00044855442,0.0010150935,0.00079081633,0.0014508929,0.00068027211,0.0013786139,0.0010342262,0.0012712585,0.66155811,1.0408685,0.4853129,0.11621967,0.53895275,1.2196679,0.95019157,1.743295,0.81736909,1.6564496,1.2426564,1.5274585
200,core_universal_12cities,12,路面·道路,车行道,CapeTown,开普敦,0.018534226,3.6659951,0.0012872024,0.018534226,0.13245509,3.110116,CapeTown|Amsterdam|Sydney|Paris|HongKong|MexicoCity|Singapore|Manila|SaoPaulo|Jakarta|NewDelhi|Dhaka,0.0036245748,0.0028667092,0.0095397534,0.018534226,0.0061033163,0.002755102,0.003366284,0.0065114796,0.0016432823,0.0012872024,0.0016028912,0.0028337585,0.71692626,0.56702349,1.8869247,3.6659951,1.2072113,0.54494805,0.66583738,1.2879444,0.3250346,0.25460343,0.31704539,0.56050598
201,regional_3to5cities,4,路面·道路,路口·人行道,NewDelhi,新德里,0.014517432,6.6513534,0,0.014517432,0.47509194,1.8817757,NewDelhi|CapeTown|Paris|SaoPaulo,7.4404762e-06,0.00038584184,1.9132653e-05,0.0045131803,0.0044812925,0.0014455782,0,1.5943878e-05,0.00014880952,0.00042623299,0.014517432,0.00023065476,0.0034089526,0.17677854,0.008765878,2.0677732,2.0531634,0.66231078,0,0.0073048983,0.068179051,0.19528428,6.6513534,0.10567753
