unit_id,city,n_road_nodes,n_panos,road_length_m,dominant_basis_id,activation_entropy,mean_within_activation_variance,mean_boundary_contrast,unit_confidence,centroid_lat,centroid_lon,top_basis_ids,top_basis_weights,stability_score
unit_006184,Singapore,18,17,430.0,27,2.8905,6e-05,0.05361,0.5134,1.383715,103.926991,27|3|4|12|9,0.1381|0.1018|0.0764|0.0724|0.0705,
unit_006185,Singapore,7,8,151.8,3,2.8089,1e-05,0.05818,0.5145,1.385644,103.925,3|22|27|12|4,0.1330|0.0756|0.0646|0.0636|0.0586,
unit_006186,Singapore,17,18,318.9,3,2.8296,0.0,0.07731,0.5193,1.38702,103.924382,3|12|21|4|10,0.1354|0.1038|0.0735|0.0703|0.0566,
unit_006187,Singapore,5,8,105.5,5,2.8683,1e-05,0.112,0.528,1.326443,103.721552,5|24|27|12|29,0.1084|0.0988|0.0871|0.0791|0.0781,
unit_006189,Singapore,3,7,51.1,17,2.9127,1e-05,0.03862,0.5097,1.354437,103.864454,17|27|9|22|21,0.0897|0.0855|0.0771|0.0724|0.0628,
unit_006191,Singapore,7,7,157.3,9,2.8716,0.0,0.13173,0.5329,1.340773,103.692566,9|5|10|31|17,0.1256|0.1032|0.0785|0.0690|0.0662,
unit_006192,Singapore,6,7,131.1,22,2.876,0.0,0.10338,0.5258,1.339475,103.693078,22|3|31|12|9,0.1253|0.1192|0.0632|0.0622|0.0621,
unit_006193,Singapore,40,27,937.2,30,2.8403,0.00015,0.12209,0.5304,1.338493,103.824831,30|27|7|14|3,0.1144|0.1009|0.0854|0.0703|0.0557,
unit_006195,Singapore,6,10,125.2,14,2.7496,0.0,0.06047,0.5151,1.335207,103.821054,14|30|4|26|27,0.1182|0.0977|0.0773|0.0731|0.0634,
unit_006197,Singapore,9,14,150.4,4,2.87,0.0,0.14107,0.5352,1.335852,103.821261,4|27|12|22|29,0.1150|0.0967|0.0799|0.0757|0.0639,
unit_006198,Singapore,4,10,75.6,30,2.8992,1e-05,0.06304,0.5158,1.334041,103.820071,30|4|3|21|18,0.0894|0.0810|0.0794|0.0735|0.0611,
unit_006199,Singapore,8,8,188.8,27,2.7992,0.0,0.20763,0.5517,1.354156,103.70653,27|5|21|29|7,0.1187|0.0709|0.0628|0.0473|0.0473,
unit_006200,Singapore,8,8,178.6,9,2.9348,0.0,0.14447,0.5361,1.395936,103.75162,9|3|22|12|18,0.0973|0.0832|0.0748|0.0746|0.0712,
unit_006203,Singapore,8,24,177.8,21,2.8835,5e-05,0.06237,0.5156,1.366348,103.935925,21|27|9|30|12,0.1084|0.1080|0.0877|0.0762|0.0756,
unit_006205,Singapore,3,5,52.7,3,2.8732,0.0,0.07155,0.5179,1.382737,103.877273,3|22|21|24|9,0.1454|0.0861|0.0737|0.0711|0.0689,
unit_006207,Singapore,3,7,52.7,3,2.8458,0.0,0.03642,0.5091,1.381795,103.877263,3|29|18|22|24,0.1143|0.0867|0.0810|0.0739|0.0564,
unit_006211,Singapore,6,7,131.4,9,2.7919,0.0,0.0914,0.5228,1.336119,103.873452,9|27|5|26|20,0.1225|0.0871|0.0781|0.0759|0.0727,
unit_006216,Singapore,5,17,108.2,9,2.8805,1e-05,0.03265,0.5082,1.2967,103.867566,9|22|12|4|3,0.0956|0.0818|0.0802|0.0800|0.0788,
unit_006217,Singapore,25,52,607.6,27,2.9254,0.00012,0.03662,0.5091,1.332586,103.765375,27|7|4|14|3,0.1427|0.0760|0.0740|0.0689|0.0621,
unit_006218,Singapore,6,7,127.6,4,2.8306,0.0,0.03902,0.5098,1.311269,103.913898,4|5|20|26|29,0.0943|0.0758|0.0737|0.0701|0.0693,
unit_006220,Singapore,4,5,76.5,20,2.7088,0.0,0.03668,0.5092,1.310986,103.912548,20|26|13|29|4,0.1645|0.1046|0.0839|0.0609|0.0607,
unit_006222,Singapore,3,6,54.2,27,2.851,1e-05,0.08842,0.5221,1.302713,103.77398,27|14|24|4|10,0.1026|0.0928|0.0871|0.0819|0.0759,
unit_006223,Singapore,5,10,108.4,30,2.7281,1e-05,0.14274,0.5356,1.301802,103.774297,30|14|3|24|4,0.1285|0.0923|0.0829|0.0774|0.0590,
unit_006228,Singapore,5,7,107.2,27,2.8174,2e-05,0.06041,0.5151,1.388856,103.759167,27|4|7|31|29,0.1527|0.0900|0.0636|0.0619|0.0583,
unit_006234,Singapore,4,8,78.1,9,2.9298,1e-05,0.03268,0.5082,1.335811,103.866151,9|26|5|4|24,0.0973|0.0885|0.0870|0.0766|0.0716,
unit_006236,Singapore,4,6,78.4,3,2.8719,2e-05,0.03083,0.5077,1.316625,103.77194,3|29|9|7|24,0.1194|0.1095|0.0852|0.0716|0.0683,
unit_006237,Singapore,5,8,104.5,3,2.8834,2e-05,0.02936,0.5073,1.31558,103.772107,3|24|29|17|21,0.1246|0.1026|0.0917|0.0737|0.0719,
unit_006241,Singapore,6,10,130.2,14,2.793,0.0,0.02264,0.5057,1.275148,103.829178,14|24|4|7|31,0.1058|0.0923|0.0842|0.0704|0.0601,
unit_006249,Singapore,10,8,228.8,27,2.8352,2e-05,0.04511,0.5113,1.314827,103.668416,27|21|26|5|20,0.1132|0.0986|0.0931|0.0803|0.0666,
unit_006250,Singapore,10,8,228.8,27,2.8352,2e-05,0.04511,0.5113,1.314827,103.668416,27|21|26|5|20,0.1132|0.0986|0.0931|0.0803|0.0666,
unit_006258,Singapore,8,7,178.2,29,2.8043,1e-05,0.04733,0.5118,1.316828,103.946858,29|13|4|27|26,0.1326|0.0899|0.0835|0.0718|0.0598,
unit_006262,Singapore,7,6,156.3,29,2.8051,1e-05,0.02458,0.5061,1.316944,103.946881,29|13|4|27|26,0.1325|0.0900|0.0837|0.0716|0.0600,
unit_006273,Singapore,6,10,131.7,20,2.8014,2e-05,0.06232,0.5156,1.335688,103.953947,20|4|13|26|10,0.1567|0.1017|0.0918|0.0781|0.0512,
unit_006280,Singapore,3,11,56.1,18,2.7515,2e-05,0.07191,0.518,1.375732,103.828029,18|20|13|31|4,0.1186|0.1120|0.0630|0.0581|0.0565,
unit_006289,Singapore,4,6,77.3,3,2.876,0.0,0.02891,0.5072,1.315453,103.771998,3|24|29|17|21,0.1227|0.1044|0.0869|0.0737|0.0716,
unit_006298,Singapore,7,7,160.4,21,2.9099,0.0,0.06732,0.5168,1.316925,103.85765,21|20|9|8|12,0.1084|0.0883|0.0877|0.0829|0.0733,
unit_006301,Singapore,32,18,777.6,29,2.9389,0.00018,0.13389,0.5334,1.318987,103.817585,29|4|24|3|10,0.0858|0.0768|0.0681|0.0677|0.0659,
unit_006306,Singapore,6,16,126.6,4,2.7454,1e-05,0.02677,0.5067,1.281112,103.800553,4|31|18|29|3,0.1033|0.0934|0.0841|0.0713|0.0523,
unit_006308,Singapore,37,23,759.0,29,3.0053,0.0002,0.06327,0.5158,1.303885,103.79501,29|12|8|31|26,0.0767|0.0644|0.0633|0.0633|0.0617,
unit_006309,Singapore,4,5,77.7,9,2.8273,1e-05,0.12547,0.5313,1.329437,103.923846,9|3|12|22|5,0.1008|0.0814|0.0760|0.0760|0.0729,
